bn|term|excerpt
K685|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Par"
K685|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K685|Fountas and Pinnell|"refer to past NYSESLAT scores and at times use the Fountas and Pinnel assessment system. 15 % of our ELL students are 
e"
Q285|Study Island|"lassrooms 
provide video 
tutorials.  

iLearn  

Study Island  
 

Standards based 
work and 
reassessments.  
"
Q285|Study Island|" or 
below on statewide 
assessment.  

iLearn  

Study Island  
 

Has been identified 
as performing below 
st"
Q285|Study Island|" or 
below on statewide 
assessment.  

iLearn  

Study Island  

Has been identified 
as performing below 
stan"
Q285|Study Island|" or 
below on statewide 
assessment.  

iLearn  

Study Island  

Has been identified 
as performing below 
stan"
Q291|EL Education|" using the NYS recommended curriculum 
provided by Expeditionary Learning. In Social Studies, the Humanities department has"
Q291|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q291|IDO|" 

  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

All paren"
Q291|Teacher's College Reading and Writing Project|"progress for all students. In addition, we use the Teacher’s College 
Reading and Writing Project (TCRWP) as a baseline"
Q291|Word Generation|" the respective content area class to dedicate to Word Generation. Mondays are for the ELA launch where 
students l"
Q291|Word Generation|"sed program that crosses all content areas called Word Generation. Additionally, various content area teachers at 
"
K691|EL Education|"ing and targeted literacy instruction based on the Expeditionary Learning curriculum to 
build literacy levels.  We also pa"
K691|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K691|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

We "
K691|Learning Partners Program|"menting and 
overseeing the 
activity/strategy? 

Learning Partners Program will support the development 
of inquiry teams th"
K691|Learning Partners Program|"ll Grades, 
Math  

September 
2015-June 
2016  

Learning Partners Program will support the development 
of inquiry teams th"
K691|Learning Partners Program|"ources, schedule adjustments, etc. 
Lead Teacher, Learning Partners Program Grant, 80min/week professional development time, "
K691|Learning Partners Program|"aborations to improve student 
achievement. 

The Learning Partners Program will help to facilitate 
inquiry teams. In school"
K691|Learning Partners Program|"re State Standards (CCSS).  
Participation in the Learning Partners Program has provided us funding for and access to quality"
K691|Learning Partners Program|"n. 
Our staff will work in inquiry teams with the Learning Partners Program throughout the year to develop differentiated, po"
X289|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
X289|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Par"
X289|Mathletics |"o more 
blended learning opportunities using MyOn, Mathletics, 
RALLY, and Wilson Just Words to help differentiat"
X289|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X289|i-Ready|" who need to be challenged further.  The goal for i-Ready 
program is to address gaps in student's skills t"
X289|i-Ready|"e and 
direct instruction in reading skills.  The i-Ready program is built with the Common Core in mind.  T"
X289|Word Generation|"vocabulary and literacy program, Word Generation. Word Generation was expanded so as to the 
complete series with t"
X289|Word Generation|"age NY resources, Teachers College Writing Units, Word Generation, novel study units, and 
interdisciplinary units "
X289|Word Generation|" common CCLS aligned rubrics, and continuation of Word Generation. 
Teachers will target the three major learning m"
X289|Word Generation|"uary 2014 - Young Scholars Academy - Principal 
* Word Generation - December 2013 - Young Scholars Academy - Princi"
X289|Word Generation|"n our school in ELA, Science and Social Studies, ""Word Generation"" as well as ""MyOn"" . 
During our after school pro"
X289|Word Generation|ed reading level. We will also use resources from Word Generation specifically for ELL instruction to support langu
X289|Just Words|"repeated readings, 
interactive writings, 
etc.) 
Just Words 
Small group guided 
reading and writing 
instruc"
M551|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
M551|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

We "
R029|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
R029|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

At "
R029|ReflexMath|"ten utilized for reinforcement 
activities such as Reflex Math or Starfall.  Our emerging students enjoy Reflex m"
R029|Starfalls|"r reinforcement 
activities such as Reflex Math or Starfall.  Our emerging students enjoy Reflex math as it is "
R029|Fundations|"repeated readings, 
interactive writings, 
etc.) 
Fundations  

Method for 
delivery of service 
(e.g. small g"
R029|Fundations|their mandated times.  We are confident that with Fundations and the Teacher’s College balanced literacy progr
R029|Fundations|"tion programs such as Great Leaps, Larsen’s Math, Fundations, or Voyager are put into 
place.  PIPs are revisi"
K120|Pearson|"nity embraces the "" 7 Habits of a Highly Effective Person . "" 
The teachers have embedded the habits, such a"
K120|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K120|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

The"
K120|Imagine Learning|"tructional technology includes Destination 
Math, Imagine Learning, and Rosetta Stone.  

                  2015-16 "
K120|ReadyGen|"r 3 intervention work. The CCLS aligned programs, ReadyGen and Go 
Math will be utilized in grades K – 5th. "
K120|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K120|Teacher's College Reading and Writing Project|"ing staff 
development of the programs Ready Gen , Teacher’s College 
writing curriculum, and GoMath. Collaboratively, "
K120|Fundations|"ated readings, 
interactive writings, 
etc.) 
The Fundations 
Program is utilized by 
grades K-3 to provide 
e"
K120|Fundations|"rd will 
receive ELA 
intervention utilizing 
the Fundations 
Program, provided as 
small-group 
instruction. "
K120|Leader in Me|"sses with the highest attendance each 
month. The Leader in Me program has enhanced students to take ownership o"
K120|Leader in Me|"e acknowledged during annual awards assembly. The Leader in Me program has 
enhanced students to take ownership "
K120|Fountas and Pinnell|"s Their Way is administered three times per year. Fountas and Pinnell is also given three times per year. Writing on 
d"
K120|Fountas and Pinnell|", and writing. The assessment is aligned with the Fountas and Pinnell book leveling system. 
They offer two assessment "
Q520|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q520|IDO|"eceive the T&I Brochure and a copy of the Language ID 
Guide as well as instruction in how to reach out "
Q520|IDO|"  In addition, the staff T&I Brochure and Language ID Guide will be will be 
distributed to all staff vi"
Q520|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

All wr"
Q520|IDO|" 
-When a parent enters the main office a language ID guide is clearly posted at the security desk as we"
Q520|Versal|"•               SAT Math Prep 
•               SAT Verbal Prep 
•               Chess Club 
•               "
K646|Amplify|ne on one their previous Regents score in order to amplify the importance of attending prep. We also use ince
K646|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K646|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

We wil"
M223|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
M223|IDO|"rpretation 
service through T&I Brochure, Language ID Guide, the language Palm card which will be distri"
M223|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

All sc"
M223|Study Island|"

 guided practice 

 

 lunchtime tutoring 

 Study Island 

Test Prep 

 
 Urban Advantage 

Saturday Acad"
Q252|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q252|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

QSI"
X276|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
X276|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

• L"
X276|myON|"cus, in the Fall 2015 we will implement the use of myOn to identity Lexile reading 
levels of all students"
X276|Reading AZ|"                               30 

Learners; and Reading A-Z for our newly-immigrated and alternate assessment "
X276|Rosetta Stone|" also have the opportunity to learn English using Rosetta Stone in the LIHS computer 
lab during Saturday session"
X276|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X276|EngageNY|"er’s College partnership, NYCDOE PDs, ARIS Learn, EngageNY, PD plan generated from classroom observations 
a"
X276|Teacher's College Reading and Writing Project|" In addition, teachers are receiving coaching from Teacher’s College 
on various topics, including differentiating for "
X276|Teacher's College Reading and Writing Project|"ategies. Currently, there are several coaches from Teacher’s College that provide targeted help by content area. 
Teach"
M545|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
M545|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Whe"
M545|Teacher's College Reading and Writing Project|"g., EL SOL, Estrellita, Fountas and 
Pinnell, DRA, TCRWP, teacher-created assessments). What insights does"
K134|Go Math!|"ays the groundwork for mathematical literacy. The Go Math program provides time 
for whole group instructio"
K134|Go Math!|" to think critically and reason. Another program, Go Math, has enabled the students to do 
this as well.  
"
K134|Go Math!|" questioning, Monday 
professional learning time, Go Math materials, Teachers College reading and writing c"
K134|Go Math!|"ented at grade conferences and other forums.  

 Go Math workshops presented by the DOE and Houghton Miffl"
K134|Go Math!|"ks, independent leveled texts, NYSESLAT books and Go Math books.  
  

Part C: Professional Development  
D"
K134|Go Math!|"mation to enrich their learning. Teachers use the Go Math Program with all students, which offer 
different"
K134|Go Math!|"rades K-8 are formally assessed in Math using the Go Math assessments, which have shown an 
improvement in "
K134|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K134|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

P.S"
K134|Imagine Learning|"o all subject areas. We have also implemented the Imagine Learning literacy technology program that our 
ELLs take p"
K134|Imagine Learning|Fountas and Pinnell. We have also implemented the Imagine Learning literacy technology program that our ELLs take pa
K134|Imagine Learning|"d Pinnell. These 
student are also engaged in the Imagine Learning literacy program. We also hire teachers to provid"
K134|Imagine Learning|"ention 
Program. Our ELLs are also engaged in the Imagine Learning program. Imagine Learning is a research-based, in"
K134|Imagine Learning|"are also engaged in the Imagine Learning program. Imagine Learning is a research-based, instructionally 
differentia"
K134|Imagine Learning|rentiated language and literacy software program. Imagine Learning provides strategic first-language support to faci
K134|Imagine Learning|"bling them to understand each concept more fully. Imagine Learning 
also provides scaffolded practice—with front-loa"
K134|Imagine Learning|"s, and 
common scheduled preps. The data from the Imagine Learning program also shows growth in the students who are"
K134|Imagine Learning|"e growth in all of the students who are using the Imagine Learning Program. Some 
students have advanced to the poin"
K134|Imagine Learning|ontinue to support the use of our newly purchased Imagine Learning Program, as well as the use of our Leveled Litera
K134|Imagine Learning|"n addition more licenses have been bought for the Imagine Learning program to give 
more students the opportunity to"
K134|Imagine Learning|"ss in the program. Our ELLs also take part in the Imagine Learning Literacy 
program. All ELLs participate in all Te"
K134|Imagine Learning|"ubgroups of students. Other materials include the Imagine Learning Program, as well as the use of our 
Leveled Liter"
K134|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K134|Teacher's College Reading and Writing Project|"
and physical education.  

Academic Programs  

 Teachers College Reading and Writing Program 

 AIS Support 

    "
K134|Teacher's College Reading and Writing Project|"orous Instruction. The school continued to use the Teacher’s College Reading and 
Writing Project to help students meet"
K134|Teacher's College Reading and Writing Project|"members  

September 
2015 – June 
2016  

Use the Teachers College Staff developer as well as the 
school’s literacy "
K134|Teacher's College Reading and Writing Project|"teachers to provide coverage for intervisitations, Teachers College Staff 
Developers to support this work in the clas"
K134|Teacher's College Reading and Writing Project|"ay 
professional learning time, Go Math materials, Teachers College reading and writing curriculum.  
 
Part 4b. Indic"
K134|Teacher's College Reading and Writing Project|"ustments, etc. 
Teachers College Staff Developers, Teachers College Reading and Writing program, staff developers, coa"
K134|Teacher's College Reading and Writing Project|"g AIS 
services 

English Language 
Arts (ELA) 

 Teachers College 
Reading levels  

Type of Program or 
strategy (e"
K134|Teacher's College Reading and Writing Project|"                                        31 

 

 Teachers College Staff Developers (in house)  

 Teacher workshops"
K134|Teacher's College Reading and Writing Project|"opers (in house)  

 Teacher workshops offered by Teachers College  

 Teacher workshops offered by the Network  
 
"
K134|Teacher's College Reading and Writing Project|"ommon Core State Standards (CCSS).  
Teachers  

 Teachers College Staff Developers in house professional development"
K134|Teacher's College Reading and Writing Project|"s non-fiction reading and persuasive writing.  

 Teachers College professional development at Teacher’s College for "
K134|Teacher's College Reading and Writing Project|"  

 Teachers College professional development at Teacher’s College for select teachers on a variety of topics on read"
K134|Teacher's College Reading and Writing Project|"s then turn-keyed to the other staff members.  

 Teachers College coach group. The literacy coach intervisits at oth"
K134|Teacher's College Reading and Writing Project|"s and special education teachers  

Principal  

 Teachers College Principal conference days  

 DOE workshops on to"
K134|Teacher's College Reading and Writing Project|" attend Professional Development sessions 
through Teachers College that is geared to the grade band that they will se"
K134|Teacher's College Reading and Writing Project|"c assessments? How is the home language used? 

A) Teachers College Reading Assessments are administered in all grades"
K134|Teacher's College Reading and Writing Project|"y assessed four times a year in reading 
using the Teacher’s College Reading Assessments. Students in grades K-5 are fo"
K134|Teacher's College Reading and Writing Project|" assessed in writing on a monthly basis using 
the Teacher’s College Writing Continuum and Rubrics. Students in grades "
K134|Teacher's College Reading and Writing Project|"ly assessed four times a year in reading using the Teacher’s College Reading Assessments. 
The student data is then ent"
K134|Teacher's College Reading and Writing Project|"ssessments. 
The student data is then entered into Teacher’s College Assessment Pro and the result are discussed after "
K134|Teacher's College Reading and Writing Project|" 
assessed in writing on a monthly basis using the Teacher’s College Writing Continuum and Rubrics. These results show "
K134|Teacher's College Reading and Writing Project|"t the district. The certified ENL 
teachers attend Teacher’s College workshops which focus on best practices for teachi"
K134|Teacher's College Reading and Writing Project|"maximum support for our ELLs. Staff members attend Teachers College Calendar Days geared to ESL 
instruction throughou"
K134|Teacher's College Reading and Writing Project|"ng for all staff through our 
partnership with the Teachers College Reading and Writing Project. Teachers College prof"
K134|Teacher's College Reading and Writing Project|" the Teachers College Reading and Writing Project. Teachers College professional development workshops, study 
groups,"
K134|Teacher's College Reading and Writing Project|"                     64 

 

 

development days, Teachers College Workshops, and Teachers College Staff Developers. "
K134|Teacher's College Reading and Writing Project|"
development days, Teachers College Workshops, and Teachers College Staff Developers. During these meeting times, stra"
K134|Teacher's College Reading and Writing Project|" shared, modeled, demonstrated, and practiced. The Teacher’s College Staff Developers are also providing days of 
staff"
K134|Teacher's College Reading and Writing Project|"ese events is also sent home in various languages. Teachers College also provides parents 
opportunities for parents t"
K134|Teacher's College Reading and Writing Project|"ilable to support your response.   
 P.S. 134 uses TCRWP assessments to assess the early literacy skills o"
K134|Teacher's College Reading and Writing Project| the data collected from ELL Periodic Assessments, TCRWP assessments, class work, and teacher made assessm
K134|Teacher's College Reading and Writing Project|"rovided 
in Leveled Literacy Intervention Program, TCRWP assessments, pre and post assessments, student wo"
K134|Leveled Literacy Intervention|" assessments such as the assessments provided 
in Leveled Literacy Intervention Program, TCRWP assessments, pre and post assessme"
K134|Leveled Literacy Intervention|"re State, Getting Ready for the NYSELSAT, and the Leveled Literacy Intervention Program 
by Fountas and Pinnell. We have also imp"
K134|Leveled Literacy Intervention|"re State, Getting Ready for the NYSELSAT, and the Leveled Literacy Intervention Program by Fountas and Pinnell. These 
student ar"
K134|Leveled Literacy Intervention|"rovided with further targeted instruction using a Leveled Literacy Intervention 
Program. Our ELLs are also engaged in the Imagin"
K134|Leveled Literacy Intervention|"gine Learning Program, as well as the use of our 
Leveled Literacy Intervention Program.     

16.  How is home language support "
K134|Fountas and Pinnell|" and the Leveled Literacy Intervention Program by Fountas and Pinnell. These 
student are also engaged in the Imagine L"
K108|Go Math!|"luster 
specific to the grade, as measured by the Go Math! Beginning and Middle Benchmark Assessment, which"
K108|Go Math!|"eam implemented the integration 
of technology in Go Math! with tutorial videos based on specific areas of "
K108|Go Math!|"nd end of the year assessments in addition to the Go Math chapter 
assessments. Teachers are provided oppor"
K108|Go Math!|"opment. 
  
Materials: The math teachers will use Go Math materials for instruction. ELA teachers will use "
K108|Go Math!|"anipulatives.  All classes 
in grades K-5 use the Go Math technology-based program. Teachers of ELLs in mon"
K108|Go Math!|"lish language development. 
Teachers also use the Go Math!, Ready Gen anad Read 180 technology-based litera"
K108|Go Math!|"ed reading 
• Promoting instructional shifts with Go Math! 
• Analysis of ELA and Math  performance tasks: "
K108|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K108|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

         "
K108|IDO|"lding as well as in the Main Office.  The Language ID card is is available in the Main 
Office as well a"
K108|Read180|"elf-paced  learning 
opportunities, such as use of Read 180 for reading comprehension and vocabulary developme"
K108|Read180|") 
 During the day 

 Extended day 
program  

 Read 180 SRI 
Lexiles 

 DIBELS assessments 
 

Mathematic"
K108|Read180|"s 
 

 F&P Intervention  

 Saturday program 

 Read 180  

 System 44  

 Great Leaps 

STRATEGIES  

Us"
K108|Read180|" according to Fountas 
and Pinnell assessments and Read 180 SRI results.  A large percentage of the ELL  newco"
K108|Read180|"evel use technology-based reading programs such as Read 180 to support phonemic awareness, vocabulary 
develop"
K108|Read180|"mark assessments.  Listening is tested through the Read 180 reading Program and the 
Writing is assessed throu"
K108|Read180|"t. 
Teachers also use the Go Math!, Ready Gen anad Read 180 technology-based literacy programs.     
  
  
Pla"
K108|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K108|Fountas and Pinnell|" our students.  

Teachers decided to utilize the Fountas and Pinnell Assessments instead of ECLAS several years ago be"
K108|Fountas and Pinnell|"ata available to support your response.   
We use Fountas and Pinnell to assess early literacy skills.  The data shows "
K108|Fountas and Pinnell|" ELLs.]  
RTI 
We use multiple indicators such as Fountas and Pinnell, MOSL, SRI scores, ELA and Math Benchmarks as wel"
K108|Fountas and Pinnell|"SESLAT, growth in reading levels 
as evidenced by Fountas and Pinnell scores, and by how the ELL students perform on St"
K108|Fountas and Pinnell|"nd Speaking are 
tested  
         quarterly with Fountas and Pinnell benchmark assessments.  Listening is tested throu"
K108|Fountas and Pinnell|"ath.  In ELA they are 
assessed continuously with Fountas and Pinnell and READ 180.  Teachers use the data from the pre"
K108|Fountas and Pinnell|" to, System 44 SPI results, READ 180 SRI results, Fountas and Pinnell, math benchmarks, ELA 
performance tasks, math pe"
R001|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
R001|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

To "
R001|Teacher's College Reading and Writing Project|"or professional development for administration for Teacher’s College and tax levy funding for 
strong schools strong co"
R001|Fundations|dies) in depth for ten weeks. In the lower grades Fundations is used for whole class and small group instructi
Q087|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q087|IDO|"that they received the information.  The 
Language ID Guide  is posted by the main entrance.  . 
 

 
 
"
Q087|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Par"
Q087|Starfalls|"hich they are afforded the opportunity to work 
on Starfall for our Beginner/Intermediate ELL students to incr"
Q087|Starfalls|"hich 
they are afforded the opportunity to work on Starfall for our Beginner/Intermediate ELL students to incr"
Q087|Starfalls|"which they are afforded the opportunity to work on Starfall for our Beginner/Intermediate ELL 
students to inc"
Q087|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q087|Fountas and Pinnell|"exit from the program. Ell students are given the Fountas and Pinnell baseline in the 
beginning of the year to ascerta"
K493|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K493|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Par"
K493|Summit|"ge and 
Career Readiness initiatives i.e. College Summit and conduct 
cohort meetings 

9. Activity – Deve"
K493|Summit|"tacation / SKEDULA , SAT on-line 
Course, College Summit, Achieve 3000, , SAT on-line course, etc 

      "
K493|Summit|" the renewal of: 

- The AVID program 

- College Summit 

- PD 360 
 
Part 5b. Indicate using an “X” the "
K493|EngageNY|"al shifts be evident?  

The school will implement Engage NY in English and Mathematics, the NYC Framework for "
K493|EngageNY|"structional Witsi strategies using Springboard and Engage NY so that all 
students including ELL’s the lowest t"
K493|EngageNY|"t be limited to the following: 

- Springboard and Engage NY Math 

- Student Inquiry 

- Springboard Close Rea"
Q093|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q093|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

The sc"
Q093|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q093|EngageNY|"heir 
grade level.  The ELA department follows the Engage NY  curriculum. The ENL and other content classes als"
Q093|Fountas and Pinnell|"comers with a baseline and the diagnostic 
exam.  Fountas and Pinnell allows us to see if a student struggles with deco"
M035|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
M035|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

A s"
K322|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K322|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

We "
K322|Passports|"ance, administration 

FA will hold the 2nd annual Passport to Graduation 
Ceremony to recognize student credi"
K322|Passports|"ientations, monthly progress reports, open-houses, Passport to College 
ceremony, curriculum night, phone blas"
K322|Passports|"2015 – June 
2016 

September 
2015-June 
2016 

● Passport to Graduation Ceremony.  

● Setting expectations "
K322|EngageNY|"th is ongoing 

● 11-12th grades are implementing EngageNY curricula for English and Language Arts and Commo"
K322|EngageNY|"of the CCLS. (AIR) 
● Deepen understanding of the EngageNY modules for ELA in 10-12 and in geometry and trig"
K322|EngageNY|"us instruction through the 
implementation of the EngageNY curricula for Math and ELA in grades 9-12, and Ne"
K322|EngageNY|"hes 

1. 9-12th grade teachers will implement the EngageNY 
Mathematics curriculum. Teachers will focus deep"
K322|EngageNY|"hool based support for ELA 
teachers implementing EngageNY. 

3. 9th grade, Global History teachers, in conj"
K322|EngageNY|", modify 
and develop units of study derived from EngageNY for 
Math and ELA and New Visions for Public Scho"
K322|Envision|"tion in extracurricular 
activities. 

By 2017, we envision all staff and faculty will model highly reflective"
Q050|Go Math!|"dify the Teachers 
College Units of Study and the Go Math curriculum to meet the needs of the ENL students."
Q050|Go Math!|"ntervention, Fundations, Wilson  and interactive 
Go Math.   

16.  How is home language support delivered "
Q050|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q050|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

The"
Q050|IDO|" request. Each school safety 
agent has a Language ID guide to identify language; secretaries and office"
Q050|IDO|"es and office personnel also utilize the 
Language ID guide to identify language. A translated letter is"
Q050|IXL|"d answer 
stories, Brain Pop, Brain Pop jr., Math IXL, Scholastic News, Book Flix, Level Literacy Inter"
Q050|Reading AZ|" we will utlize Wilson, LLI, Fundations, Math IXL, Reading A-Z and Rosetta Stone.  The students 
progress will be"
Q050|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q050|EngageNY|"uch as text 
complexity, Read Aloud and Navigating Engage NY for Rigorous Tasks 

  Teachers partake in common"
Q050|Teacher's College Reading and Writing Project|" Overview for Reading and Writing for K-5) 
  Our Teachers College (TC) Staff Developer will study assessment and ins"
Q050|Teacher's College Reading and Writing Project|"ent is coordinated by the Coaches, Administration, Teachers College Staff Developer, 
Networks Support Specialists and"
Q050|Teacher's College Reading and Writing Project|"ttend several ESL 
workshops at Teachers College.  Teachers College staff developers attend our school to support our "
Q050|Teacher's College Reading and Writing Project|"ilable to support your response.   
PS 50 uses the TCRWP assessment to assess literacy skills.  The data s"
Q050|Leveled Literacy Intervention|"uring the school day. Utilizing 
programs such as Leveled Literacy Intervention, Wilson 
and Fundations. Depending on area of nee"
Q050|Leveled Literacy Intervention|"ent camera 

Common grade preps during the week 

Leveled Literacy Intervention 

Just Words for 3 rd grades 

Running Records Ki"
Q050|Leveled Literacy Intervention|"rs 
College Reading and Writing Program, GoMath,  Leveled Literacy Intervention and Wilson in small groups.  Students are also 
m"
Q050|Leveled Literacy Intervention|"rventions 
programs are utilized, such as Wilson, Leveled Literacy Intervention and Fundations.  Based on baseline assessments an"
Q050|Just Words|"eracy Intervention, Close Reading, Thinking Maps, Just Words and 
Wilson.  

Writing 

To engage students in l"
Q050|Just Words|"during the week 

Leveled Literacy Intervention 

Just Words for 3 rd grades 

Running Records Kits 

MOSL Wri"
Q050|Fundations|"de. In this 
school year, we will be implementing Fundations in 2 nd Grade and Just Words in Third Grade. We w"
Q050|Fundations|"uch as Leveled Literacy Intervention, Wilson 
and Fundations. Depending on area of need small 
groups of stude"
Q050|Fundations|needs of the students we will utlize Wilson, LLI, Fundations, Math IXL, Reading A-Z and Rosetta Stone.  The st
Q050|Fundations|"such as Wilson, Leveled Literacy Intervention and Fundations.  Based on baseline assessments and individual 
n"
Q050|Fundations|"tic News, Book Flix, Level Literacy Intervention, Fundations, Wilson  and interactive 
Go Math.   

16.  How i"
Q078|Go Math!|"ties through 
Pearson’s Teachability website, the Go Math! teacher portal, EngageNY, and Stanford Universit"
Q078|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q078|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Pri"
Q078|IDO|"e of each school building, along with the Language ID Guides at 
the security desks and the main offices"
Q078|iReady|" 
Scaffold/Differentiated 
Support Groups, 
CMP3, iReady Math 
online Program 

 

FOSS Science Support, 
"
Q078|myON|"iry 
Facilitators 

Purchase and implementation of myOn online reading 
program and assessment with suppor"
Q078|Starfalls|"ey can access web-based literacy resources such as Starfall, 
Renzulli, and Bookflix or use productivity softwa"
Q078|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q078|Teacher's College Reading and Writing Project|"ding levels that fall between I and K based on the Teachers College reading 
assessments, which is below the grade-lev"
Q078|Teacher's College Reading and Writing Project|"ailable to support your response.   
  
We use the TCRWP reading assessment to measure the early literacy "
Q078|Teacher's College Reading and Writing Project|"g our independent reading time.  
  
Our June 2015 TCRWP running records data indicates that in grades 1 a"
Q078|Teacher's College Reading and Writing Project|"-print tests, along with spelling inventories, and TCRWP running records for more advanced 
students.  
  "
Q078|Teacher's College Reading and Writing Project|"to monitor their reading and writing skills, using TCRWP 
running records and MOSL performance tasks. Addi"
M009|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
M009|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

We wil"
M009|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M009|EngageNY|"k City 
Board of Education for Educators of ELLs.  Engage NY has new resource guides for literacy – “Scaffoldin"
M009|EngageNY|"to show the Scaffolding Instruction video from the Engage NY website. 
Sessions 4-5: The Importance of Non Fict"
