bn|term|excerpt
K134|Teacher's College Reading and Writing Project|on Program, City-wide Instructional task outcomes, TCRWP assessments, pre and post assessments, and studen
K134|Leveled Literacy Intervention|"a of academic 
weakness.  We use a research based Leveled Literacy Intervention Program to provide the Tier II and Tier III At- R"
K134|Leveled Literacy Intervention|"re State, Getting Ready for the NYSELSAT, and the Leveled Literacy Intervention Program by Fountas and 
Pinnell. We also hire tea"
K134|Leveled Literacy Intervention|"e State, Getting 
Ready for the NYSELSAT, and the Leveled Literacy Intervention Program by Fountas and Pinnell. We also hire teac"
K134|Leveled Literacy Intervention|"ovided with further 
targeted instruction using a Leveled Literacy Intervention Program.    

10. Describe the effectiveness of y"
K134|Leveled Literacy Intervention|"We will contniue to implement our newly purchased Leveled Literacy Intervention Program, since it has proven to be successful 
in"
K134|Fountas and Pinnell|"s formative assessments and the list above

3 - – Fountas and Pinnell Reading levels, published writing pieces, post as"
K134|Fountas and Pinnell|"veness, and impact of each strategy/activity

1 – Fountas and Pinnell Reading levels, published writing pieces, post as"
K134|Fountas and Pinnell|"s formative assessments and the list above

3 - – Fountas and Pinnell Reading levels, published writing pieces, post as"
K134|Fountas and Pinnell|" and the Leveled Literacy Intervention Program by Fountas and Pinnell. We also hire teachers to provide 
supplemental s"
K108|Go Math!|"by the Go Math! 
Beginning of the Year Inventory, Go Math! Middle of the Year Inventory, and the Go Math! E"
K108|Go Math!|y, Go Math! Middle of the Year Inventory, and the Go Math! End of the Year Inventory, which tests students 
K108|Go Math!|"his comprehensive analysis will continue with the Go Math! Inventory assessments.
Instructional Strategies/"
K108|Go Math!|ELL), students will be taught rigorous CCLS based Go Math! lessons collaboratively created and differentiat
K108|Go Math!|"for teachers to collaboratively 
develop and plan Go Math! quality units of study, and to analyze resulting"
K108|Go Math!|. Teachers collaboratively plan units of study in Go Math!  incorporating the professional development and 
K108|Go Math!|"o collaboratively develop and plan Ready Gen and 
Go Math! quality units of study and to analyze resulting "
K108|Go Math!|"o collaboratively develop 
and plan Ready Gen and Go Math! quality units of study and to analyze resulting "
K108|Go Math!|"o collaboratively develop 
and plan Ready Gen and Go Math! quality units of study and to analyze resulting "
K108|Go Math!|"o collaboratively develop 
and plan Ready Gen and Go Math! quality units of study and to analyze resulting "
K108|Go Math!|" 
Teachers decided to implement the Ready Gen and Go Math curriculum.  The assessments are 
embedded into t"
K108|Go Math!|"anipulatives.  All 
classes in grades K-5 use the Go Math technology-based program. Teachers of ELLs in mon"
K108|Go Math!|"ded reading.  They also use Spanish textbooks for Go Math, 
Science and Social Studies. 

8. How does your "
K108|Go Math!|"0%

76%

Mathematics Intervention/Support: 
• The Go Math! Program is the core curriculum used for all stud"
K108|Go Math!|"ents, including ELLs, and has been replaced 
with Go Math! because the NYC DOE believes that the program is"
K108|Go Math!|"chool day using F & P LLI program and/or My 

The Go Math! Program is the core curriculum used for all stud"
K108|Go Math!|"ded reading
• Promoting instructional shifts with Go Math!
• Analysis of ELA and Math  performance tasks: I"
K108|Read180|"mark assessments.  Listening is tested through the Read 180 reading Program and the   
               Writing "
K108|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K108|Fountas and Pinnell|"ad of ECLAS several years ago 
because we use the Fountas and Pinnell levels to communicate with the families and to tr"
K108|Fountas and Pinnell|"data available to support your response.  
We use Fountas and Pinnell to assess early literacy skills.  The data shows "
K108|Fountas and Pinnell|"f results for ELL students as of June 2013 on the Fountas and Pinnell Reading Assessment. 
                            "
K108|Fountas and Pinnell|"f ELLs.)  
RTI
We use multiple indicators such as Fountas and Pinnell and teacher observation to accurately assess stud"
K108|Fountas and Pinnell|"SESLAT, growth in reading 
levels
as evidenced by Fountas and Pinnell scores, and by how the ELL students perform on St"
K108|Fountas and Pinnell|"aking are tested   
               quarterly with Fountas and Pinnell benchmark assessments.  Listening is tested throu"
K108|Fountas and Pinnell|"ath.  In ELA they are 
assessed continuously with Fountas and Pinnell and READ 180.  Teachers use the data from the pre"
K108|Fountas and Pinnell|" to, System 44 SPI results, READ 180 SRI results, Fountas and Pinnell, math benchmarks, ELA 
performance tasks, math pe"
K108|Envision|"inued and why?  

Everyday Math for grades K-3 and EnVision Math have been discontinued for all students, incl"
R001|ReadyGen|"rs in grades K-5 will implement one unit using the Ready Gen 
curriculum for Literacy.  
Comprehensive Needs As"
R001|ReadyGen|ement the citywide instructional expectations, the Ready Gen curriculum integrates the content areas of Science
R001|ReadyGen|"bgroups
1. Teachers will integrate one unit of the Ready Gen literacy curriculum in the curriculum.  The unit w"
R001|EngageNY|"tructional shifts to support student learning. The Engage NY website 
has been shared with parents to increase "
R001|EngageNY|"tructional shifts to support student learning. The Engage NY website 

8

has been shared with parents to incr"
R001|Fundations|"elopment.
The programs we use are Lindamood Bell, Fundations and Elements of Reading.  These programs have sho"
Q087|ReadyGen|"nstructional approaches.  During ELA instruction,  Ready Gen materials are 
used which are aligned to the Commo"
Q087|Starfalls|"which they are afforded the opportunity to work on Starfall 
for our Beginner/Intermediate ELL students to inc"
Q087|Starfalls|"hich 
they are afforded the opportunity to work on Starfall for our Beginner/Intermediate ELL students to incr"
Q087|Starfalls|"which they are afforded the opportunity to work on Starfall for our Beginner/Intermediate ELL 
students to inc"
Q087|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q087|Fountas and Pinnell|"xit from the program. 
Ell students are given the Fountas and Pinnell baseline in the beginning of the year to ascertai"
K493|Summit|"b id R3OO.
4. Purchase of Skedula, Plato, College Summit software programs using job id R3OW.
5.
6. Purcha"
K493|Summit|"LEARN Teen Biz – 30,000.00.  Title I 
SWP College Summit Program – 13,000.00.

     Professional developme"
K493|Acuity|istening skills, reading, and writing.  Data from Acuity, regents exams, and state tests like the NYSESLAT
K493|Acuity|"riodic assessments, Regents Prep tests, ARIS, and Acuity. 
There is also on-going collaboration between th"
K493|Acuity|istening skills, reading, and writing.  Data from Acuity, regents exams, and state tests like the NYSESLAT
K493|Acuity|"iodic assessments, Regents Prep tests, ARIS, and 
Acuity. There is also on-going collaboration between the"
K493|Acuity|"istening skills, reading, and writing.  Data from Acuity, regents exams, 
and state tests like the NYSESLA"
K493|Acuity|"iodic assessments, Regents Prep tests, ARIS, and 
Acuity. There is also on-going collaboration between the"
K493|Acuity|istening skills, reading, and writing.  Data from Acuity, regents exams, and state tests like the NYSESLAT
K493|Acuity|"iodic assessments, Regents Prep tests, ARIS, and 
Acuity. There is also on-going collaboration between the"
Q093|IDO|"tified subgroups

10



Teaching students to use IDD and DSET organizers from Urban Advantage to commun"
Q093|Rosetta Stone|"s used to support English Language Learners are:  Rosetta Stone, 
Brain Pop ESL, Study Island, native language li"
Q093|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q093|Fountas and Pinnell|"g assessments (available in Spanish and English).
Fountas and Pinnell allows us to see if a student struggles with deco"
M035|Read180|"ding and encoding skills 
to the level of mastery, Read 180 which teaches sight words fluency, Oral Expressive"
Q050|IXL|"g various strategies.  
7. Teachers will use Math IXL as an independent practice for students and revie"
Q050|IXL|" weekly updates of student performance using math IXL and adjust individual tasks.
7.  Daily, small gro"
Q050|IXL|"s to read, hear stories and 
answer stories, Math IXL, a computer based program to practice mathematica"
Q050|Reading AZ|"uch as Wilson, Leveled Literacy, Achieve 3000, and Reading A-Z to support students.

4.  Through the use of Share"
Q050|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q050|Teacher's College Reading and Writing Project|"ncipals, Literacy Coaches, Classroom Teachers, and Teachers College Staff Developer
2. Principal, Assistant Principals"
Q050|Teacher's College Reading and Writing Project|"ncipals, Literacy Coaches, Classroom Teachers, and Teachers College Staff Developer
3. Principal, Assistant Principals"
Q050|Teacher's College Reading and Writing Project|" Principals, Literacy Coaches, Classroom Teachers, Teachers College Staff Developer
5. Principal, Assistant Principals"
Q050|Teacher's College Reading and Writing Project|cipals, Assistant Principals will collaborate with Teachers College Staff developer and classroom teachers in the plan
Q050|Teacher's College Reading and Writing Project|10 days for upper grades , 3-5.  The purchasing of Teachers College Units of Study, purchasing and utilizing the profe
Q050|Teacher's College Reading and Writing Project|10 days for upper grades , 3-5.  The purchasing of Teachers College Units of Study,   Purchasing tickets for professio
Q050|Teacher's College Reading and Writing Project|10 days for upper grades , 3-5.  The purchasing of Teachers College Units of Study, purchasing and utilizing the profe
Q050|Teacher's College Reading and Writing Project|"ent is coordinated by the Coaches, Administration, Teachers College Staff 
Developer, Networks Support Specialists and"
Q050|Teacher's College Reading and Writing Project|"ailable to support your response.  
PS 50 uses the TCRWP assessment to assess literacy skills.  The data s"
Q078|Pearson|" and 
other online learning opportunities through Pearson’s Teachability website, the Go Math!  teacher por"
Q078|Go Math!|troduced the ReadyGen literacy curriculum and the Go Math! math curriculum, both of which have been designe
Q078|Go Math!|"d rigor of the ReadyGen 
literacy program and the Go Math mathematics program will give our ELLs a better o"
Q078|Go Math!|"rting teachers of ELLs with the new 
ReadyGen and Go Math! curricula, with an emphasis on scaffolding strat"
Q078|Go Math!|"yGen training sessions sponsored by Pearson and a Go Math! 
training program sponsored by Houghton Mifflin "
Q078|Go Math!|"ities through Pearson’s Teachability website, the Go Math!  teacher portal, ARIS Learn, and the 
EngageNY w"
Q078|iReady|"
GO Math Scaffold/Differentiated Support 
Groups, iReady Math online Program
FOSS Science Support, Harcour"
Q078|ReadyGen|"ogram. We believe that the increased rigor of the ReadyGen 
literacy program and the Go Math mathematics pro"
Q078|ReadyGen|"been on supporting teachers of ELLs with the new 
ReadyGen and Go Math! curricula, with an emphasis on scaff"
Q078|ReadyGen|.  All teachers of ELLs are attending a series of ReadyGen training sessions sponsored by Pearson and a Go M
Q078|Starfalls|"ey can access web-based literacy resources such as Starfall, 
Renzulli, and Bookflix or use productivity softwa"
Q078|Harcourt Science|", iReady Math online Program
FOSS Science Support, Harcourt 
Science Modules
Worldbook Series
Counseling, at-risk
famil"
Q078|Teacher's College Reading and Writing Project|"a available to support your response.  
We use the TCRWP reading assessment to measure the early literacy "
Q078|Teacher's College Reading and Writing Project|" our independent reading time.

Our September 2013 TCRWP running records data indicates that in grades 1 a"
Q078|Teacher's College Reading and Writing Project|"-print tests, along with spelling inventories, and TCRWP running records for more advanced students. 

2. "
Q078|Teacher's College Reading and Writing Project|"to monitor their reading and writing skills, using TCRWP running records 
and MOSL performance tasks.  Add"
Q078|Acuity|"im Progress Reports
o Parent Teacher Conference
o Acuity Workshops
o ELL Parent Workshop
o Math Parent Wor"
M009|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M009|Fountas and Pinnell|"o assess the early literacy skills of our ELLs is Fountas and Pinnell. ""Continual observations of 
what students do as "
M009|Fountas and Pinnell|"d writers provide the best evidence of learning. (Fountas and Pinnell)""  This tool provides an ongoing 
ablility to adj"
M009|Fountas and Pinnell|ghts provided by the data from the results of the Fountas and Pinnell reading assessment show that the ten students in 
M009|Acuity|" Results from the ELA, Math and 
Science including acuity and predictive assessments indicate growth in the "
K478|Pearson|"sments  and on-line diagnositc 
exams such as the Pearson Diagnostic.   

5. How do you ensure that ELLs ar"
K478|Pearson|"thin the school.   SIFE are also administered the Pearson Periodic Assessment to assess their 
proficiency "
K478|Pearson|"ograms.  
Finally, Newcomers are administered the Pearson Periodic Assessment to assess their proficiency l"
K478|Pearson|"LLS in 
school for 4-6 years are administered the Pearson Periodic Assessment to assess their proficiency l"
K478|Pearson|"pport plan.  Long 
Term ELLs are administered the Pearson Periodic Assessment to assess their proficiency l"
K478|Pearson|"ELL with special 
needs are also administered the Pearson Periodic Assessment to assess their proficiency l"
K478|Pearson|"                                  
10/12          Pearson ELL Periodic Assessment                          "
K478|FOSS|ng online has been shown to be an excellent ISS or OSS (in-school or out-of-school suspension) tool, the 
K478|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K478|EngageNY|"rove teaching-learning process. The 
modules from EngageNY are used to supplement classroom activities with "
K478|EngageNY|"ooks which are supplemented with the modules from EngageNY. Also, for all other classes, 

we are using Cast"
K478|Teacher's College Reading and Writing Project|"tion 
availability on electronic bulletin board at Teachers College at Columbia University.  APs invite candidates to "
X048|BrainPOP|"sh and Readers for Writers curriculum, as well as BrainPOP 
ESL with ELL-SWDs.  A gardening program has been"
X048|Go Math!|"ach strategy/activity
1. Teachers, Math Coach and Go Math resources.
C.
1. The tracking of progress will be"
X048|Go Math!|"o support each instructional strategy/activity
1. Go Math materials and resources, websites
Strategies to I"
X048|Go Math!|"ritings, etc.)
Versatiles, teacher-made materials
Go Math, RTI, teacher-made materials
n/a
n/a
Counseling, "
X048|ReadyGen|"ntent areas (social studies, science) 
provided by Ready Gen after each unit.

Teachers will modify Common Core"
X048|Fountas and Pinnell|" literacy skills of ELLs, including Spanish LAB, 
Fountas and Pinnell, Rigby ELL Assessment, ELL Periodic Assessments, "
X048|Fountas and Pinnell|"ear.  These assessments include: LAB-R, NYSESLAT, Fountas and Pinnell, Periodic Assessments, informal teacher 
assessme"
X048|Fountas and Pinnell|"data: LAB-R, NYSESLAT, Rigby 

Assessment, ECLAS, Fountas and Pinnell, Periodic Assessments, informal teacher assessmen"
X048|Fountas and Pinnell|"  Available assessments, such as LAB-R, NYSESLAT, Fountas and Pinnell, Periodic Assessment, informal 

assessment, NYS "
X048|Fountas and Pinnell|" on assessments, including Rigby ELL 
Assessment, Fountas and Pinnell, and NYSESLAT data.

Part C: Professional Develop"
X048|Fountas and Pinnell|"ns incorporate the use of Rigby ELL Assessments, 
Fountas and Pinnell assessments, and teacher observations to determin"
K295|Teacher's College Reading and Writing Project|"on Core State Standards (CCSS). 

Partnership with TCRWP includes on site staff development days, calendar"
K295|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
K295|Fundations|"t using the TEXT TALK literacy program and Wilson Fundations.
                - Additional small group AIS ses"
K295|Fundations|"nting a small group phonics program, using Wilson Fundations, primarily targeting ELLs.
                - Coll"
K295|Fundations|"r students on the grade.
Small group AIS includes Fundations phonics and Wilson reading programs for those ELL"
K281|IXL|"mark assessment given in each subject area.

15

IXL and Achieve 3000 assessment data provides teacher"
K281|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q130|Go Math!|"utilized. 

 Tier 2 and Tier 3 strategies 

from Go Math
 Strategy groups
 Great Leaps (math fluency)

"
Q130|IDO|" skills on letter and sound identification, letter ID and concepts of print through TC 

Comprehensive L"
Q130|IDO|" skills on letter and sound identification, letter ID and concepts of print through TC 

Comprehensive L"
Q130|IDO|"arent Link assistance, (password reset and student ID numbers), NYCDOE Promotion 
Policy, and personaliz"
Q130|IXL|"est 1/5 of readers in grades 1-3 showing growth in IRL from September 2012 to June 2013.

 Of the 15 ELL"
Q130|Starfalls|" access websites for instructional support such as Starfall, World Book Online and 
Scholastic e-books.

15. Ho"
Q130|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q130|Teacher's College Reading and Writing Project|"at focus on ELL instruction.
Shanna Schwartz, the Teacher's College Staff Developer assigned to P.S. 130, works with "
Q130|Teacher's College Reading and Writing Project|"udents, including ELL's are invited to attend one Teacher's College Calendar Day entitled 
Partners As Partners in Li"
Q130|Teacher's College Reading and Writing Project|"and writing.  They are also invited to attend the Teacher's College 
Saturday Reunion.
Laurie Careddu, the Assistant "
Q130|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
Q130|Teacher's College Reading and Writing Project|"ased programs 
that are utilized to target skills. TCRWP running records enable us to measure the independ"
Q130|Leveled Literacy Intervention|", services and 



instructional personnel 
LLI (Leveled Literacy Intervention) is a Fountas & Pinnell research-based interventi"
Q130|Leveled Literacy Intervention|"ices and 

instructional personnel 

11



LLI (Leveled Literacy Intervention) is a Fountas & Pinnell research-based interventi"
Q130|Leveled Literacy Intervention|"s, services and 



instructional personnel
LLI (Leveled Literacy Intervention) is a Fountas & Pinnell research-based interventi"
Q130|Leveled Literacy Intervention|"n research-based instructional strategies such as Leveled Literacy Intervention, Fundations, Wilson, and Great 
Leaps Literacy. 
"
Q130|Fundations|"ons 

 Other interventions that are used include Fundations and Great Leaps, which are both literacy research"
Q130|Fundations|"benchmarks
Progress monitoring tools from LLI

 Fundations progress monitoring tool
 Wilson benchmark asses"
Q130|Fundations|" for progress monitoring once a week
 Wilson and Fundations students are administered assessments once a mont"
Q130|Fundations|"

3.

 Other interventions that are used include Fundations and Great Leaps, which are both research-based pr"
Q130|Fundations|" and Pinnell Progress Monitoring Tools from LLI
 Fundations Progress Monitoring Tool
 Wilson Program Benchma"
Q130|Fundations|" for progress monitoring once a week
 Wilson and Fundations students are administered assessments once a mont"
Q130|Fundations|"ions:



Leveled Literacy 
Intervention (LLI)

 Fundations
 Great Leaps (Fluency)



Interventions from Go"
Q130|Fundations|"fter school program, 
scaffolding instruction and Fundations/Wilson reading program as well as Great Leaps Lit"
Q130|Fundations|"l receive direct reading instruction through the 
Fundations/Wilson program.  Great Leaps Literacy will also b"
Q130|Fundations|"strategies such as Leveled Literacy Intervention, Fundations, Wilson, and Great 
Leaps Literacy. 

8. How does"
Q130|Fundations|"reness. Programs such as Great Leaps Literacy and Fundations are used strategically to 
support students as ne"
X114|iReady|"es not allow graphics and charts to be pasted.  

iReady digital intervention reading program will supplem"
X114|Summit|" among teachers by lead teachers and coaches

8.   Submit reports on all grade conferences and meetings to g"
K256|Read180|"
repeated readings, interactive 
writings, etc.)
X Read 180 re-reading and interactive 
writing, integrating c"
K256|Read180|"team composed of the test coordinator, ESL techer, Read 180 teacher and the spanish 
teacher to administer the"
K256|Teacher's College Reading and Writing Project|"able to support your response.  
  Our school uses Teacher's college Reading and Writing Assessment as a tool to drive "
K256|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
X100|Go Math!|"eps for 

these students.  Many teachers attended Go Math professional development, and were supportive in "
X100|Go Math!|"tember to ensure that the initial roll out of the Go Math curriculum went smoothly.  Daily, teachers 

prov"
X100|Imagine Learning|"er than 
English through the NYC Public Library.  Imagine Learning is also utilized to supplement instruction and pr"
X100|Imagine Learning|ddition to these programs PS 100 has implemented “Imagine Learning English” during Tutorial 4 days a week to support
X100|Imagine Learning|students in school through the use of technology. Imagine Learning English provides differentiated instruction based
X100|Imagine Learning|"services such as after school, extended day, 
and Imagine Learning will be offered to support language acquisition.
"
X100|Imagine Learning|"nd formal assessments to help guide instruction.  Imagine Learning 
English Software Program is provided during morn"
X100|Imagine Learning|" and RTI will be 
implemented according to need.  Imagine Learning English is provided during morning tutoriala from"
X100|Imagine Learning|"ge materials; 

list ELL subgroups if necessary)?
Imagine Learning English a computer based program enables teachers"
X100|Imagine Learning|" ordered throught the NYC My Library program, and Imagine Learning English technology 
program.  Students and teache"
X100|Imagine Learning|" Word Recognition.

A Tier III Intervention using Imagine Learning English will be implemented during tutorial.  Ima"
X100|ReadyGen|rriculumsExpeditionary Learning in grades 3-5 and ReadyGen in grades K-2.  These programs address the needs 
X100|ReadyGen|"lemented a new curriculum throughout all grades.  ReadyGen has been implemented 
in grades K-2 and Expiditio"
X100|ReadyGen|des K-2 and Expiditionary Learning in grades 3-5. ReadyGen offers supports inorder to scaffold information f
X100|ReadyGen|"inforce material during small group instruction.  ReadyGen also provides explicit and systematic phonics 
an"
X100|Fountas and Pinnell|"tative data available to support your response.  
Fountas and Pinnell Benchmark Assessment System, IRLA, and the ELL Pe"
X100|Fountas and Pinnell|" grades K-2 are given a baseline assessment using Fountas and Pinnell Benchmark Assessments.  Data is reviewed and 
tra"
X100|Fountas and Pinnell|"use of “Leveled Literacy Intervention Program” by Fountas and Pinnell, “Measuring Up” by Peoples Education and ""Reading"
X100|Fountas and Pinnell|"m K-5 benchmark 
assessments, which include WRAP, Fountas and Pinnell Benchmark Assessment, and ECLAS, PS 100 has 
dete"
Q124|Core Knowledge|"ough the program Phonics
 Alphabet sight-word,   Core Knowledge strands vocabulary development

 Reading strand"
Q124|Core Knowledge|"nt of a comprehensive literacy program aligned to Core Knowledge strands

 Open Court Intervention Phonics & Voc"
Q124|Core Knowledge|"ng comprehension utilizing Open Court and leveled Core Knowledge topic specific 

 Developing sight vocabulary wo"
Q124|Core Knowledge|"ed decoding/encoding using the program Phonics.
 Core Knowledge strand vocabulary development
 Development of wr"
Q124|Core Knowledge|"utilization of the Open Court Reading Program and Core Knowledge strands.
Extend reading strands to include detail"
Q124|Core Knowledge|"hcard  content vocabulary development through all Core Knowledge strands
Supplemental program for increased vocabu"
Q124|Core Knowledge|" ELA
 DYO /ELA /Social studies grades specific
 Core Knowledge Tasks Kindergarten-Continents; Grade 1-Artists;Gr"
Q124|Core Knowledge|"ion aligned to informational text and fiction.

 Core Knowledge literacy strands, grade appropriate with a more i"
Q124|Core Knowledge|"structional Rounds in the area of ELA aligned to 
Core Knowledge and contiguously linked to science, social studie"
Q124|Core Knowledge|"ise instructional learning paths, identify weekly Core Knowledge 
content specific goals and objectives and align "
Q124|Core Knowledge|" OT, PT and IEP teacher where applicable
Literacy Core Knowledge Facilitator]

12

Eight week benchmark assessmen"
Q124|Core Knowledge|"rough unit assessments administered twice a month Core Knowledge strand specific.

C.
 Weekly diagnostic assessme"
Q124|Core Knowledge|ekly diagnostic assessments in reading aligned to Core Knowledge strands of ELA, science, social studies and scien
Q124|Core Knowledge|"s on based activity aligned to the grade specific Core Knowledge strands in ELA, science, social studies and art.
"
Q124|Core Knowledge|"trands in ELA, science, social studies and art.
 Core Knowledge unit tasks three times a year.
 Weekly teacher t"
Q124|Core Knowledge|"rough unit assessments administered twice a month Core Knowledge strand specific.



 Writing prompt baseline a"
Q124|Core Knowledge|s on based activity aligned to the grade specific Core Knowledge strands in ELA, science, social studies and art. 
Q124|Core Knowledge|"studies and art. (Third week of every 

month)

 Core Knowledge unit tasks three times a year. (November, Februar"
Q124|Core Knowledge|"ting implementation of all components through all Core Knowledge strands

 Core Knowledge instructional program t"
Q124|Core Knowledge|" components through all Core Knowledge strands

 Core Knowledge instructional program targets literacy, science, "
Q124|Core Knowledge|"owledge.
 Differentiation of instruction through Core Knowledge  in reading, math, science and social studies for"
Q124|Core Knowledge|"

Education students.
Students’ writing targeting Core Knowledge program strands
Project-based learning to include"
Q124|Core Knowledge|"port designs are infused within the instructional Core Knowledge Model:

 Core Virtues Program: The Values Educat"
Q124|Core Knowledge|"ol.  Parents/guardians receive an overview of the Core Knowledge Instructional Program 
and a book What Every ____"
Q124|Core Knowledge|"ent workshops and theme activities to support the Core Knowledge ELA Program
PTA meetings, science fairs, multicul"
Q124|Core Knowledge|"s to view school-based ELA  writing programs and  Core Knowledge activities
 Workshops will be conducted monthly "
Q124|Core Knowledge|"ll be conducted monthly for parents targeting the Core Knowledge strands,
 Bi-monthly meetings with the School Le"
Q124|Core Knowledge|y and Literature Circle  framework aligned to the Core Knowledge K-8 content  sequences in literacy, science, soci
Q124|Core Knowledge|" OT, PT and IEP teacher where applicable
Literacy Core Knowledge Facilitator]

Identify targets to evaluate the pr"
Q124|Core Knowledge|s on based activity aligned to the grade specific Core Knowledge strands in math and science. (Third week of every
Q124|Core Knowledge|"ed to Go Math  (September- June every Friday)

 Core Knowledge unit tasks three times a year. (November, Februar"
Q124|Core Knowledge|" NYS mandates for mandated instructional times

 Core Knowledge instructional program targets aligned to math and"
Q124|Core Knowledge|"ol.  Parents/guardians receive an overview of the Core Knowledge Instructional Program 
and a book What Every ____"
Q124|Core Knowledge|"ent workshops and theme activities to support the Core Knowledge ELA Program
PTA meetings, science fairs, multicul"
Q124|Core Knowledge|"ll be conducted monthly for parents targeting the Core Knowledge strands,
 Bi-monthly meetings with the School Le"
Q124|Core Knowledge|14, 100% of the students in grades K-8 will apply Core Knowledge content knowledge in literacy, science, social st
Q124|Core Knowledge|"ecific performance tasks aligned to the CCLS 
and Core Knowledge strands.

Goal and Action Plan #3

Comprehensive "
Q124|Core Knowledge|"s.
A needs assessment was conducted analyzing the Core Knowledge instructional program implemented in grades K-8 i"
Q124|Core Knowledge|"ntellectual challenge within the framework of the Core Knowledge grade specific strands

Provide students with str"
Q124|Core Knowledge|"of identified subgroups

1. Teachers identify the Core Knowledge Expo topic which the task framework will encompas"
Q124|Core Knowledge|" February 15, 2014. May 1, 2014; June 15, 2014
5. Core Knowledge Expo March 15, 2014 multi-faceted task presentati"
Q124|Core Knowledge|"Special education teachers, SETSS, teachers


 Core Knowledge Facilitator
 CFN Support Staff
Identify targets "
Q124|Core Knowledge|"f each strategy/activity
 Monthly submissions of Core Knowledge developed tasks through writing samples.
 Bi Mon"
Q124|Core Knowledge|"s on based activity aligned to the grade specific Core Knowledge strands in ELA, science, social studies and art.
"
Q124|Core Knowledge|"trands in ELA, science, social studies and art.
 Core Knowledge unit tasks three times a year.
 Weekly teacher t"
Q124|Core Knowledge|"rough unit assessments administered twice a month Core Knowledge strand specific.

Eight week benchmark assessment"
Q124|Core Knowledge|"s on based activity aligned to the grade specific Core Knowledge strands. (Third week of every month)
 Weekly tea"
Q124|Core Knowledge|" NYS mandates for mandated instructional times

 Core Knowledge instructional program targets literacy, science, "
Q124|Core Knowledge|"g implementation of all components aligned to the Core Knowledge strands 

 Differentiated instruction to provide"
Q124|Core Knowledge|"cation students.



Students’ writing targeting Core Knowledge program strands
Project-based learning to include"
Q124|Core Knowledge|"ol.  Parents/guardians receive an overview of the Core Knowledge Instructional Program 

22

and a book What Ever"
Q124|Core Knowledge|"ent workshops and theme activities to support the Core Knowledge ELA Program
PTA meetings, science fairs, multicul"
Q124|Core Knowledge|"ll be conducted monthly for parents targeting the Core Knowledge strands,
 Bi-monthly meetings with the School Le"
Q124|Core Knowledge|"Special education teachers, SETSS, teachers


 Core Knowledge Facilitator
 CFN Support Staff
Identify targets "
Q124|Core Knowledge|"ol.  Parents/guardians receive an overview of the Core Knowledge Instructional Program 
and a book What Every ____"
Q124|Core Knowledge|"ent workshops and theme activities to support the Core Knowledge ELA Program
PTA meetings, science fairs, multicul"
Q124|Core Knowledge|"ll be conducted monthly for parents targeting the Core Knowledge strands,
 Bi-monthly meetings with the School Le"
Q124|Core Knowledge|" 
repeated readings, interactive 
writings, etc.)
Core Knowledge Reading program 
through all content strands. 
Di"
Q124|Core Knowledge|"need of support.
 Classroom teachers through the 
Core Knowledge Program grade 
specific strands supporting readin"
Q124|Core Knowledge|"based instruction and be amenable to teaching the Core Knowledge Program.
The highly qualified staff holds license"
Q124|Core Knowledge|"D in the following contiguously linked 
model:

 Core Knowledge alignment of the strands to the CCLS
 Charlotte "
Q124|Core Knowledge|"ned to Advance


Task assessments aligned to the Core Knowledge Program and the CCLS

Coordination and Integratio"
Q124|Core Knowledge|"e they spend 3 
hours learning about the school’s Core Knowledge Program. Parents are given the book, “What Your_ "
Q124|Core Knowledge|"itions targeting social and emotional issues, the Core Knowledge Program aligned to the CCLS and monthly 
Theme Ni"
Q124|Core Knowledge|"to review materials to support the 
instructional Core Knowledge Model aligned to the CCLS and new assessment mode"
Q124|Core Knowledge|"ting section. The 
reading program implemented is Core Knowledge.  The program includes rich vocabulary and expose"
Q124|Core Knowledge|fied Tier I  students' instruction focuses on the Core Knowledge model and is aligned to the PBIS behavorial model
Q124|Core Knowledge|"earning Standards. 
Content is taught through the Core Knowledge Program as an entrée or delivery medium for Engli"
