bn|term|excerpt
Q091|Leader in Me|"supply lists, parent letters, etc.  

  PBIS/The Leader in Me  

All Staff 

Sept 2016 to 
June 2017 

  Each "
Q091|Leader in Me|"istrators 
and Parent 
Coordinator  

  PBIS/The Leader in Me 
 

(The 7 Habits) will be available on E-Chalk "
Q091|Fountas and Pinnell|"ble to support your response.   
P.S. 91 uses the Fountas and Pinnell running records in grades K-2 to assess our ELL s"
Q091|Fountas and Pinnell|"w their current reading level as measured by the 
Fountas and Pinnell running records.  The lower reading levels have b"
Q091|Fountas and Pinnell|", 
student success is quantitatively  measured by Fountas and Pinnell reading levels, and both periodic and standardize"
M209|EL Education|"ers and document 
cameras. ELA is taught using the Expeditionary Learning literacy program. Mathematics is taught using CMP"
M209|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
M209|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

The"
M209|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M209|Teacher's College Reading and Writing Project|ur ENLs are reading below grade level according to TCRWP. Due to the results of the assessments we have be
M209|Just Words|"
● Hire reading specialist and send to Wilson and Just Words training  Reading 

Administer Degrees of Reading"
M209|Just Words|"tion of the Strategic Reading Period, Wilson 
and Just Words programs 

All students 
and teachers 

Beginning"
M209|Just Words|"s reduced cost training of the Wilson 
and Wilson Just Words programs 

  Hiring a reading intervention speci"
M209|Just Words|"cialist and sending said specialist to Wilson and Just Words training. 
  Creation of a school wide period of"
M209|Just Words|"ough the use of the Wilson Reading System, Wilson Just Words, and the Strategic Reading Period 
(and accompany"
M209|Just Words|" 
Degrees of Reading Power assessment, Wilson and Just Words assessments, Test of Silent Word Reading Fluency "
K678|Pearson|"mational and technological 21st century. By using Pearson CC curriculum, our belief in a 
comprehensive lit"
K678|Pearson|"Math CC curriculum supported by resources such as Pearson 
Mathematics and New York State Coach.  The math "
K678|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K678|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

 
 "
K678|INET|"writings, 
etc.) 

  myON digital 

library  

  ANET 

Formative 
assessements 

 

 

  Running 
rec"
K678|INET|"and 
attendance data 
 

 

 

 

 

 

 
 

 

  ANET 

Formative 
Assessments 
Study Island 
Smart Scie"
K678|INET|"sessments 
Study Island 
Smart Science 

 
 

  ANET 

Formative 
Assessments 

Students and family 
co"
K678|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K678|Literacy Design Collaborative|"
as a key lever for school improvement. 

 

 

Literacy Design Collaborative (LDC) liaison and educational 
consultant will pr"
K678|Study Island|"

 

 

 
 

 

  ANET 

Formative 
Assessments 
Study Island 
Smart Science 

 
 

  ANET 

Formative 
Asse"
X248|Pearson|"rimary language of 
instruction will be English.  Pearson's iLit ELL’s will provide a research-based, digit"
X248|Pearson|"ition and 
making content comprehensible.   iLit (Pearson) will faciltiate  differentiated online instructi"
X248|Pearson|"Thinking with Inquiry 
(WITSI) , ACHIEVE 3000 and Pearson's ILit. 
•     Mathematics: Engage NY, Common Cor"
X248|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
X248|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

  
"
X248|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X248|EngageNY|"
  BFSC for content specific training in CCLS and Engage NY and HMH Collections curriculum 
  BFSC for traini"
X248|Literacy Design Collaborative|"t in Instructional Cabinet 
  Grant to work with Literacy Design Collaborative 
  Participation in Advanced Academic & Positive"
X248|Literacy Design Collaborative|"
June '17 

All ICT Partner 
Teachers 

Work with Literacy Design Collaborative coaches to facilitate 
collaborative departmental"
X248|Literacy Design Collaborative|"urces, schedule adjustments, etc. 

  Coach from Literacy Design Collaborative supporting collaborative Unit Plan design 
  Wor"
X248|Literacy Design Collaborative|"ity 

 

School Office or Hochman organization  
Literacy Design Collaborative virtual coaching will support ELA teachers in des"
X248|Literacy Design Collaborative|"s are working 
with Generation Ready coaches, and Literacy Design Collaborative coaches to design stronger 
tasks for students wi"
X248|Hochman Writing|ental resources, leveled novels of various genres, Hochman writing strategies (Writing is Strategic Thinking with Inq
R003|Go Math!|"guage development for 
English language learners, Go Math lessons have ELL language support embedded into e"
R003|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
R003|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

To "
R003|ReadyGen|"LLs-SWDs more time on a task within small 
groups. Ready Gen is the common core curriculum used in our school, "
R003|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
R003|Teacher's College Reading and Writing Project|" possible learning problem or delay. PS 3 utilizes TCRWP 
assessments. TCRWP Reading assessments help teac"
R003|Teacher's College Reading and Writing Project|"roblem or delay. PS 3 utilizes TCRWP 
assessments. TCRWP Reading assessments help teachers identify which "
R003|Teacher's College Reading and Writing Project|" frequency 
words and Letter/Sound identification. TCRWP also includes writing assessments which help our "
R003|Teacher's College Reading and Writing Project|nd developing teaching points. Data collected from TCRWP assessments are collected and entered into TCRWP 
R003|Teacher's College Reading and Writing Project|"m TCRWP assessments are collected and entered into TCRWP Assessment Pro for 
analysis. The data helps iden"
K644|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K644|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

 
 "
K644|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q244|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q244|IDO|"cludes a copy of the T&I brochure and the Language ID guide.  They also receive electronic copies of 
th"
Q244|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

   "
Q244|IDO|"main 
office.  In addition, copies of the Language ID guide are maintained at the security desk and the "
Q244|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q244|Reading Recovery|"Throughout 
the year 

 

November 
through May 

Reading Recovery 
teacher 

 

Twice per 
week in July 
and August"
Q244|Reading Recovery|"school can assist. 

 

● Families of students in Reading Recovery will have regular access to 
meet with the Readin"
Q244|Reading Recovery|"covery will have regular access to 
meet with the Reading Recovery teacher and have opportunities to 
learn strategi"
Q244|Reading Recovery|" year 

 

Each June 

Parent coordinator 

 

 

Reading Recovery 
teacher 

Parent coordinator, 
secretary, school"
Q244|Reading Recovery|"s, 
etc.) 
Interactive writing, 
guided reading, 
Reading Recovery, 
shared reading, 
guided writing, 
interactive s"
Q244|Reading Recovery|"essed for additional services as needed including Reading Recovery, 
intervention via after school programming, morn"
Q244|Teacher's College Reading and Writing Project|"honics program for special education 
students and Teachers College phonics for general education 
students. 

 

 

A"
Q244|Leveled Literacy Intervention|"ns or structured consequences. 

● Integration of Leveled Literacy Intervention program for 
intervention in ELA throughout the g"
Q244|Fundations|"onsultant, sending teachers to out 
of school PD, Fundations and other phonics materials. 

● Title III fundin"
Q244|Fundations|"ccelerating English language development include: Fundations, On Our Way to English guided reading 
materials,"
Q244|Fundations|"r, in order to 
bolster their academic progress.  Fundations is also used as an intervention for Kindergarten "
X260|Amplify|"ronment.  
b. For newcomers, we simplify language, amplify content, provide hands-on demonstrations, opportun"
X260|IDO|". Parents and students also are provided with user IDs and 
passwords so that they could access the repor"
X260|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
X260|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Dur"
X260|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X260|Teacher's College Reading and Writing Project|"al development opportunities through New Visions, Teacher's College, Gilder Lehrman Institute, 
the College Board (AP"
K122|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K122|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

The"
K122|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K136|Pearson|"ne software, Sussessman MYon reading program, and Pearson's i-Ready to close the global 
achievement gap.  "
K136|Pearson|"mal reading inventories, ELA Exam (if available), Pearson i-
Ready baseline diagnostic, and schoolwide base"
K136|Pearson|", providing RTI 
based on formative assessments,  Pearson's ilit online reading monitoring program, and rev"
K136|Pearson|riculum for ELL-SWD is a modifications version of Pearson's I-Lit with components of reading strategies fro
K136|Pearson|"e creation of a writing unit (not included in the Pearson curriculum). 
Perspectives for the essays were cr"
K136|Pearson|"orded on the conversation bricks and connected to Pearson Essential Questions. The 
Outline for Writing inc"
K136|Pearson|"ody 
Paragraph focused on the Fictional Text from Pearson’s curriculum with evidence and 
justification, an"
K136|Pearson|"e creation of a writing unit (not included in the Pearson curriculum). 
Perspectives for the essays were cr"
K136|Pearson|"orded on the conversation bricks and connected to Pearson Essential Questions. The 
Outline for Writing inc"
K136|Pearson|"ody 
Paragraph focused on the Fictional Text from Pearson’s curriculum with evidence and 
justification, an"
K136|EL Education|"at our target LTE subgroup that 
receives EngageNY Expeditionary Learning CCLS modules,  and/or Think Cerca.  Each PLC turn"
K136|EL Education|"yOn, SIOP, SchoolNet, Gates Macginitie, NYSESLAT,  Expeditionary Learning 
Modules, Notice and Notes close reading strategi"
K136|EL Education|"    incorporating ESL strategies into the EngageNY Expeditionary Learning modules.  
•     scaffolding instruction in liter"
K136|EL Education|"sed such as, 
Rubicon Atlas; CALLA handbook, SIOP, Expeditionary Learning, Webb’s Depth of Knowledge, and the CCLS. For exa"
K136|Google Classroom|"                                        24 

 

· Google classroom is a new strategy that seems to be working for the"
K136|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K136|IDO|"tion and interpretation.  Copies of T & I Language ID Guides 
and Language Palm Cards, I- Speak cards ar"
K136|IDO|" 

  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

We will p"
K136|IDO|"ice. Safety Agents 
are provided with the Language ID Guide and the over-the-phone card.  We also provid"
K136|myON|"                                       86 

 

   myOn provides anytime, anywhere access to a library of "
K136|Rosetta Stone|"ogram uses the Real Life English Grammar Series, 
Rosetta Stone, smartboard and laptops.  This series takes into "
K136|Rosetta Stone|"dy (during the week) and the ELL coordinator uses Rosetta Stone (during Saturday extended time). The 
SIFE studen"
K136|Rosetta Stone|"dy (during the week) and the ELL coordinator uses Rosetta Stone (during Saturday extended time). The SIFE 
studen"
K136|Rosetta Stone|"dy (during the week) and the ELL coordinator uses Rosetta Stone (during Saturday extended time). The SIFE 
studen"
K136|Rosetta Stone|"dy (during the week) and the ELL coordinator uses Rosetta Stone (during Saturday extended time). The SIFE 
studen"
K136|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K136|ThinkCERCA|"TEs and newly proficent ELLs will use i-Ready and ThinkCERCA reading programs as an extension to the NYS 
CCLS"
K136|ThinkCERCA|"TEs and newly proficent ELLs will use i-Ready and ThinkCERCA reading programs as an extension to the NYS 
CCLS"
K136|ThinkCERCA|"TEs and newly proficent ELLs will use i-Ready and ThinkCERCA reading programs as an extension to the NYS 
CCLS"
K136|EngageNY|" on  
•     incorporating ESL strategies into the EngageNY Expeditionary Learning modules.  
•     scaffoldi"
K136|i-Ready|"e, Sussessman MYon reading program, and Pearson's i-Ready to close the global 
achievement gap.  Each progr"
K136|i-Ready|is assessed using a research based online program i-Ready ,which uses Fountas and Pinnell, along with a bas
K136|i-Ready|els) and their progress on Curriculum Associate's i-Ready.  The other inquiry team is looking at our target
K136|i-Ready|"offer real-world connections. 
  
The school uses i-Ready in conjuntion with Visions and MyOn.com to period"
K136|i-Ready|"on sheets, etc. This 
information is based off of i-Ready, a supplemental computer program, which indicates"
K136|i-Ready|"Pinell reading levels from 
Curriculum associates i-Ready, along with unified teacher created formative ass"
K136|i-Ready|"al 
materials are being utilized:  Visions,  iXL, i-Ready, Keys to Learning, NY Ready, Passwords ( vocabula"
K136|i-Ready|" on English. The teacher uses 
LeapFrog, Visions, i-Ready (during the week) and the ELL coordinator uses Ro"
K136|i-Ready|"areas. Our LTEs and newly proficent ELLs will use i-Ready and ThinkCERCA reading programs as an 
extension "
K136|i-Ready|" on English. The teacher uses 
LeapFrog, Visions, i-Ready (during the week) and the ELL coordinator uses Ro"
K136|i-Ready|areas. Our LTEs and newly proficent ELLs will use i-Ready and ThinkCERCA reading programs as an extension t
K136|i-Ready|" on English. The teacher uses 
LeapFrog, Visions, i-Ready (during the week) and the ELL coordinator uses Ro"
K136|i-Ready|areas. Our LTEs and newly proficent ELLs will use i-Ready and ThinkCERCA reading programs as an extension t
K136|i-Ready|" on English. The teacher uses 
LeapFrog, Visions, i-Ready (during the week) and the ELL coordinator uses Ro"
K136|i-Ready|areas. Our LTEs and newly proficent ELLs will use i-Ready and ThinkCERCA reading programs as an extension t
K136|i-Ready|"nts: 
  
MS136 ELA/Arts Highlights 2014-2015 
  
 i-Ready- Weekly rigorous, on-grade-level instruction and "
K136|i-Ready|"or students in Common Core aligned tasks. 8.2% on i-Ready have improved from last year and 
are reaching gr"
K136|Leader in Me|"ear), three functions beyond mandated doe nights, Leader in Me parent Saturdays and 
PTA meetings with a solid 2"
K136|Leader in Me|" for student voice and student choice through the Leader in Me 

• Transitional supports (middle to high school,"
K136|Leader in Me|"ssions about college and career readiness through Leader in Me and 
weekend high school fair trip. Targeted earl"
K136|Leader in Me|"ter achieving 
Lighthouse status as a school. The Leader in Me Lighthouse School 
title is awarded by Franklin C"
K136|Leader in Me|"with 
Lighthouse status as the ultimate goal. The Leader in Me is a whole-
school transformation model that impr"
K136|Leader in Me|" on The 7 Habits of Highly Effective People, 
The Leader in Me equips students with the self-confidence and skil"
K136|Leader in Me|"py letter, and phone. 

This is our 5th year as a Leader in Me school and our second year 
of student led confer"
K136|Leader in Me|"en is ensured. 

Continued workshops for parents, Leader in Me workshops around 
the practice of the 7 Habits in"
K136|Leader in Me|"rriculum night with a focus on the Franklin Covey Leader in Me Program, CCSS, and Student Led Conferences. 
The "
K136|Leader in Me|"dent Led Conferences. 
The common core guides and Leader in Me packets were handed out (which were grade and lan"
K136|Leader in Me|nt workshops in technology (computer), art, math, Leader in Me parenting guide, and ESL. The ESL parent Saturday
K136|Leader in Me|" contains a leadership component aligned with the Leader in Me 
process used with the staff and student populati"
K136|Leader in Me|"riculum night with a 
focus on the Franklin Covey Leader in Me Program. To continue that momentum and cultural 
"
K136|Leader in Me|"t workshops in technology (computer), 
art, math, Leader in Me parenting guide, and ESL. Parents are afforded th"
K136|Leader in Me|"pport services.  
•     The common core guide and Leader in Me packets were handed out (which were grade and 
la"
K136|Leader in Me|"esses the importance of social skills through the Leader in Me process that the student needs in order to 
inter"
K136|Leader in Me|"eacher also looks at Habit 6 (Synorgize) from the Leader in Me process to push social interactions.  
8. The tea"
K136|Leader in Me|" all students, supplies them with tools 
from the Leader in Me program, remains optimistic, and offers to help a"
K136|Leader in Me|"ffers to help as needed. We know that through the Leader in Me 
process, language and academic scaffolding that "
K136|Leader in Me|"and arts. Emphasis is based upon life skills, the Leader in Me Program, social 
interactions,  navigating higher"
K136|Leader in Me|esses the importance of social skills through the Leader in Me process that the student needs in order to intera
K136|Leader in Me|"eacher also looks at Habit 6 (Synorgize) from the Leader in Me process to push social interactions.  
8. The tea"
K136|Leader in Me|"r all students, supplies them with tools from the Leader in Me program, 
remains optimistic, and offers to help "
K136|Leader in Me|"ffers to help as needed. We know that through the Leader in Me process, language and academic 
scaffolding that "
K136|Leader in Me|esses the importance of social skills through the Leader in Me process that the student needs in order to intera
K136|Leader in Me|"eacher also looks at Habit 6 (Synorgize) from the Leader in Me process to push social interactions.  
8. The tea"
K136|Leader in Me|"r all students, supplies them with tools from the Leader in Me program, 
remains optimistic, and offers to help "
K136|Leader in Me|"ffers to help as needed. We know that through the Leader in Me process, language and academic 
scaffolding that "
K136|Leader in Me|"and arts. Emphasis is based upon life skills, the Leader in Me Program, social interactions,  navigating 
higher"
K136|Leader in Me|esses the importance of social skills through the Leader in Me process that the student needs in order to intera
K136|Leader in Me|"eacher also looks at Habit 6 (Synorgize) from the Leader in Me process to push social interactions.  
8. The tea"
K136|Leader in Me|"r all students, supplies them with tools from the Leader in Me program, 
remains optimistic, and offers to help "
K136|Leader in Me|"ffers to help as needed. We know that through the Leader in Me process, language and academic 
scaffolding that "
K136|Leader in Me|"and arts. Emphasis is based upon life skills, the Leader in Me Program, social interactions,  navigating 
higher"
K136|Leader in Me|"insult, emotional appeals or personal bias. 
 The Leader in Me- Is a school wide model that we use to improve th"
K136|Leader in Me|" on The 7 Habits of 
Highly Effective People, The Leader in Me equips students with the self-confidence and skil"
K136|Leader in Me|"nces as they happen.  With the use of Champs and 
Leader in Me, we are able to reinforce positive behavior, whic"
K136|Leader in Me|"ment to school wide goals  
***Sep 28 Grade Level Leader in Me (student Leadership notebooks, infusing the 7habi"
K136|Leader in Me|"cols for looking at student 
work, Skedula, SIOP, Leader in Me, ELAND, WIDA, and CCLS) focusing on student inter"
K136|Leader in Me|"nal learning sessions through 
ARIS learn and the Leader in Me website. For example, staff has attended several "
K136|Leader in Me|"Computer classes on Saturdays for parents 
3.     Leader in Me (7 Habits of highly effective teens and families)"
K136|Leader in Me|hifts in CCLS and to introduce new parents to the Leader in Me program. 150 parents attended International Night
K136|Leader in Me|"                                      93 

 

 

Leader in Me daytime event,  and 100 parents attended RUSH gal"
K136|Leader in Me|"of 25-30 parents that attend the monthly CCLS and Leader in Me Parent Meetings that are delivered in a variety 
"
K136|Leader in Me|"icula and has 
talked about the open dialogue the Leader in Me process has given them with their teenagers. In a"
K136|Leader in Me|hifts in CCLS and to introduce new parents to the Leader in Me program. 150 parents attended International Night
K136|Leader in Me|"ed Science Family Night, 50 parents attended the 
Leader in Me daytime event,  and 100 parents attended RUSH gal"
K136|Leader in Me|"of 25-30 parents that attend the monthly CCLS and Leader in Me Parent Meetings that are delivered in a variety 
"
K136|Leader in Me|"icula and has 
talked about the open dialogue the Leader in Me process has given them with their teenagers. In a"
K136|Fountas and Pinnell|"tracked based on students reading on grade level (Fountas and Pinnell 
levels) and their progress on Curriculum Associa"
K136|Fountas and Pinnell|"mally assess the student's reading level by using Fountas and Pinnell) then build 
to the abstract. Teachers try to rel"
K136|Fountas and Pinnell|"mally assess the student's reading level by using Fountas and Pinnell) then build to the abstract. 
Teachers try to rel"
K136|Fountas and Pinnell|"mally assess the student's reading level by using Fountas and Pinnell) then build to the abstract. 
Teachers try to rel"
K136|Fountas and Pinnell|"mally assess the student's reading level by using Fountas and Pinnell) then build to the abstract. 
Teachers try to rel"
K136|Envision|"o meet their ELA target by the end of the year. We envision that the 146 students enrolled in the Saturday 
Te"
X274|Go Math!|"vention in both literacy and mathematics. In Math, GoMath is used in Spanish. In ELA, 
Estrellita is used.  "
X274|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
X274|IDO|" distribute and explain the T&I Brochure, Language ID 
Guide, and Language Palm Card during a morning me"
X274|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

Parent"
X274|ReadyGen|"or our 
ELLs. Our literacy curriculum is based on ReadyGen Reading, Writing, and Phonics, a Common Core alig"
X274|ReadyGen|"
the ESL program.        •    Our school is using ReadyGen which provides cognets, which ELLs can use to tra"
X274|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X274|EngageNY|"s). 

We currently use the Fountas and Pinnell and Engage NY assessments to evaluate the success of ELLs in our"
X274|EngageNY|"n use to transfer knowledge 
and make connections. Engage NY and Foss Books (science) are available in both Eng"
X274|i-Ready|" 
grade level in reading according to end-of-year i-Ready benchmark (78%) data for the 2015-2016 school-yea"
X274|i-Ready|"with small groups of students 
based on data from i-Ready benchmark assessments. The 
interventions are pro"
X274|i-Ready|"ress specific 
targeted skills identified through i-Ready benchmark assessments, as 
well as, formative and"
X274|i-Ready|" grade level) will increase by 2% as measured by 
i-Ready Math Assessment. 

 
Part 5b. Indicate the instru"
X274|Teacher's College Reading and Writing Project|"s such as Strategies for Writers by 
Zaner-Bloser, Teacher’s College Reading and Writing Project and Fundations by Wils"
X274|Fundations|"d by 
the NYCDOE. Some phonics is supplemented by Fundations. Realia, graphic organizers, Total Physical Respo"
X274|Fountas and Pinnell|"ed in the native 
language. However we do use the Fountas and Pinnell Sistema De Evaluacion De La Lectura Grados K-2/Ni"
X274|Fountas and Pinnell|" Teachers of ELLs.]  
All ELLs are assessed using Fountas and Pinnell Bechmark Assessment System to determine literacy "
X274|Fountas and Pinnell|"needs. 
  
Progress Monitoring        PS 274 uses Fountas and Pinnell to determine a student   ’   s movement across th"
X274|Fountas and Pinnell|"r assessments? 

a. EP students will be given the Fountas and Pinnell Spanish assessment and Estrellita assessment, as "
X274|Fountas and Pinnell|"ency in the second (target) laguage for EPs.  
b. Fountas and Pinnell Sistema De Evaluacion De La Lectura Grados K-2/Ni"
X274|Fountas and Pinnell|"g., meeting AYP for ELLs). 

We currently use the Fountas and Pinnell and Engage NY assessments to evaluate the success"
X274|Fountas and Pinnell|"eachers use Sistema de evalacion de la lectura by Fountas and Pinnell and Estrellita to evaluate native 
language profi"
X274|Fountas and Pinnell|"is used in Spanish. In ELA, 
Estrellita is used.  Fountas and Pinnell in Spanish is also used and running records are k"
Q250|EL Education|"etermining the central idea, etc)  
  
Even though Expeditionary Learning is difficult for our newcomers, we will continue "
Q250|EL Education|"ol year?    

We are implementing two units of the Expeditionary Learning Module in ELA and TMP3 in Math. We will continue "
Q250|EL Education|" the 
Common Core and three units of study are the Expeditionary Learning Modules from the city that includes ELLs and thei"
Q250|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q250|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Sig"
Q250|IXL|"rning through technology (e.g., Achieve 3000, Math XL (pre assessmenmt based on the unit of study. 
It 
"
Q250|myON|"nts independent and instructional 
reading levels. MyON is an online reading program to increase non-ficti"
Q250|Passports|"e products, public 
presentations, and portfolios. Passport, the new social studies curriculum also focuses on "
Q250|Passports|" Curriculum 
Expeditionary Learning social studies Passport Curriculum 
and CCLS aligned tasks,  

  Curricul"
Q250|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q287|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q287|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

In "
Q287|IDO|"translation and interpretation services. 
Language ID Guide will be placed at the security desk and main"
Q287|iReady|"at content team meetings. Fall 2016 
data will be iReady diagnostic assessments in ELA and Math and 
MoSL "
Q287|iReady|"teachers, online software such as 
Atlas Rubicon, iReady, iXL, and MyOn that collects data on student stre"
Q287|iReady|"ment of measure that is used to assess progress. 
iReady and IXL allow for ongoing monitoring of student p"
Q287|iReady|"es available to teachers, online software such as iReady, iXL, and MyOn 
that provides instructional suppo"
Q287|iReady|"n Services, Wilson Reading (for beginners), MyON, iReady, Saturday Success Academy. 
 Math -  Academic Int"
Q287|iReady|"online programs such as ATLAS Rubicon,  Skedula, 
iReady, iXL, and MyOn to make instruction more comprehen"
Q287|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q293|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q293|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

We "
Q293|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q293|Algebra for All|"ent offered by AP 
for ALL  

  Participation in Algebra for All  

Teachers 

Sept. 2016 – 
June 2017 

Redesign "
Q293|Algebra for All|", 
Content Area 
Teachers 

  Participate in the Algebra for All NYCDOE Initiative  

o  Attend Professional Devel"
Q293|Algebra for All|"tiative  

o  Attend Professional Development for Algebra for All 
o  Apply practices in the classroom that enable "
Q293|EngageNY|" standards as a guide, as well as 
resources from EngageNY.org and New Visions. Once teachers create assessm"
Q293|Learning Partners Program|"lopment at Harvard University 

  Participate in Learning Partners Program to develop an 

understanding of additional best "
K686|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
K686|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

We "
K686|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K686|Teacher's College Reading and Writing Project|"dents and in 2011 
together with our partners from Teachers College Columbia University, we were awarded a National Sc"
K686|Fundations|"eachers leading the 
before school program. 

0 

Fundations, Words Their Way, 
paper. 

0 

0 
0 
0 

 

 
 
"
K686|Fundations|"ities, along with 
comprehension of texts. We use Fundations to identify the child’s level of phonemic awarene"
K686|Fundations|"sary. 
Currently, we are using the Wilson program Fundations, Context for Learning Math, Words Their Way and i"
Q286|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
Q286|IDO|"train them in how to 
use the I SPEAK card and the ID guide with parents.  We will also review how to us"
Q286|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

DETERM"
Q286|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X275|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
X275|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

The"
X275|Read180|"rs and approx. four 10th 
graders) are enrolled in Read 180 reading program, receiving small-
group interventi"
X275|Read180|"ess. 
San Diego Quick Assessment, Assessments from Read 180 reading program, Collections Performance Assessmen"
X275|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M546|IDO|"rpretation service.  (e.g., T&I Brochure, Language ID Guide, Language Palm 
Card distributed at staff me"
M546|IDO|" digital access to the T& I Brochure 
and Language ID Guide to utilize translation and interpretation se"
M546|IDO|"s 
  Parents’ Guide to Language Access 
  Language ID Guide at security desk and main office 

 

 

Our"
M546|IDO|"arents' Guide to Language Access, and the Language ID guide.  
 

 
 
 
Part F: Monitoring and Quality C"
M546|Rosetta Stone|" ELLs, including dictionaries, translated 
texts, Rosetta Stone, and a variety of online platforms providing cont"
M546|Rosetta Stone|" Mandarin classes. We have 
online software (i.e. Rosetta Stone - Spanish, Mandarin) installed in our computer la"
M546|Summit|"enior ELL Compliance and 
Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
M546|Learning Partners Program|"icipation in outside PDs including a2i (Algebra); Learning Partners Program; Math for America; Facing  

2016-17 CEP         "
M546|Learning Partners Program|"onal  

leadership and the Urban Teacher Resident Learning Partners Program (LPP) 

 

Staff participate in at least 2 outsid"
M546|Teacher's College Reading and Writing Project|"
Outside work groups including CSNYC, New Visions, Teachers College 

 

2016-17 CEP                                  "
M546|Teacher's College Reading and Writing Project|"or math, science, and history teachers provided by Teachers College focused on unit development 

and revision.  

 

"
