bn|term|excerpt
M034|Fundations|"ntion programs utilized in our school, 
including Fundations, Wilson, Words Their Way, Hooked on Phonics, and "
M034|Fundations|"dependent reading. In Kindergarten to 2nd grade, 
Fundations/Wilson Program is a multi-sensory language approa"
M034|Envision|"ials for K-2 

Social Studies Passport 

Purchase Envision Math Workbooks for K-8 

Amplify Science curricul"
M034|Envision|"teachers will participate in ongoing TCRWP PD and Envision Math training.Teacher 
instructional growth will "
M034|Envision|"hers schedules so that the can participate in TC, Envision, and MSQI in-house 
PD's. 

 

Hiring per-diem su"
M034|Envision|"sources: 

 

TC units of study and trade packs 

Envision teacher manuals, student materials, and manipulat"
K323|Go Math!|"s per Common Core, dependent on 
grade Ready Gen, Go Math, Code X, and Connected Math are used.  In content"
K323|Go Math!|"s per Common Core, dependent on 
grade Ready Gen, Go Math, Code X, and Connected Math are used.  In content"
K323|Go Math!|"LLs attended ReadyGen, CodeX, Connected Math, and Go Math 
Common Core Curriculum sessions.  There are stil"
K323|Fountas and Pinnell|" 
Early literacy skills of ELLs are assessed with Fountas and Pinnell three times a year.  Teachers use Fountas and Pin"
K323|Fountas and Pinnell|"tas and Pinnell three times a year.  Teachers use Fountas and Pinnell to 
identify the instructional and independent re"
K323|Fountas and Pinnell|"one-on-one 
formative and summative assessments.  Fountas and Pinnell illustrates students’ awareness of phonics, liste"
X061|Amplify|" 
TC Running Records, Eureka math pre/post tests, Amplify Science assessments, and Ready assessments. 

 

"
X061|Amplify|"individualize 
instruction. 

 
We are launching 
Amplify science 
curriculum this year 
and will use this "
X061|Core Knowledge|chool gathers data from a variety sources (DRA's, Core Knowledge Skills assessments, Ed Performance, End of Unit t
X061|Core Knowledge|"tate Standards.  As a result we are utilizing the Core Knowledge Language Arts program (which focuses 
on exposing"
X061|EngageNY Math|"ded days with our TC consultants, and support for Eureka Math.  

 

 

5.  Identify at least one USDE Turnarou"
X061|EngageNY Math|"argeted instruction. In math 
we will utilize the Eureka Math Assessments for pre/post units as well as checks "
X061|EngageNY Math|"s Workshop in grades k-5. In Math we will launch 
Eureka Math which is in alignment with Engage NY and the CCLS"
X061|EngageNY Math|"mathematics, we are using the assessments for the Eureka Math Modules. Teachers also do checks 
for understandi"
X061|IXL|", Visual Thinking 
Strategies, RAZ-KIDs, ST Math, IXL Math, Nessy, and Google translate features to sup"
X061|Passports|"ce curriculum, Amplify, and 
the SS DOE curriculum Passport.  

 

Additionally we are departmentalizing ELA an"
X061|EngageNY|" 
2018/19, Eureka Math, which is in alignment with Engage NY and the CCLS. 

  
3.  Describe any special studen"
X061|EngageNY|"ill launch 
Eureka Math which is in alignment with Engage NY and the CCLS. 
We will also implement the DOE scie"
X061|Reading Rescue|"udents who were held over will participate in the Reading Rescue 1;1 tutoring reading program. The 
goal is to hel"
X061|Reading Rescue|"e by __5__% 

first graders who 
were held over 

Reading Rescue 

students will read on 
grade level by 6/19 

20"
X061|Reading Rescue|" School program. 
CBO facilitators are trained in Reading Rescue.  

 

Part 4c. Timeline for implementation and c"
X061|Teacher's College Reading and Writing Project|"2018/19 school year. We are using materials from 
Teacher's College as well Ready Books which are designed to be alig"
X061|Teacher's College Reading and Writing Project|"
sessions.  

School has secured partnership with Teacher's College Reading and 
Writing Project, from which teachers"
X061|Teacher's College Reading and Writing Project|"vered the implementation of the recently 
adopted Teacher's College Reading and Writing Project curriculum and intens"
X061|Teacher's College Reading and Writing Project|".g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are being used to"
X061|Envision|"ion:  

Section 4: SCEP Overview 

 

At CS 61, we envision creating a supportive, nurturing environment, wher"
Q092|Go Math!|"ing, performance tasks, end of Unit assessment in Go Math and 
ReadyGen), will be given RTI instruction. RT"
Q092|IDO|"pretation services. 

c. The school posts Language ID guide at the security desk and main office. 

d. A"
Q092|iReady|"t cards. Mid January, 2019 mid-year assessment by iReady covering first five units - given 
by classroom T"
Q092|iReady|"a from November and January TCRP Running Records, iReady data, and Ready Gen 
end of unit tasks to assess "
Q092|iReady|"ning of year and end of year task assessments and iReady periodic data. 

 

Part 5c. In February 2019, re"
Q092|iReady|"om across the 
various grades. 

Incorporation of iReady diagnostics to identify areas of academic 
need. "
Q092|Reading AZ|" parents 
such as Parenting Skills, Homework Help, Reading At Home, 
Family Math, Nutrition, and Children’s Heal"
Q092|Reading AZ|"nts are held such as Parent Skills, Homework Help, Reading At Home, Family Math, Nutrition, and Children’s 
Heal"
Q092|Reading AZ|"nts are held such as Parent Skills, Homework Help, Reading At Home, Family Math, Nutrition, and Children’s 
Heal"
Q092|ReadyGen|"nce tasks, end of Unit assessment in Go Math and 
ReadyGen), will be given RTI instruction. RTI instruction "
Q092|ReadyGen|integrated ENL in ELA or Content Area. Currently, ReadyGen is our ELA program and is used with integrated EN
Q092|ReadyGen|"er week of integrated ENL in ELA or Content Area. ReadyGen is our current ELA 
program. Our ENL program for "
Q092|ReadyGen|"n based on the results of the AMAO Tool.  GoMath, ReadyGen, On our Way to 
English and Language Power reinfo"
Q092|ReadyGen|"ned and ICT, ENL classes 
follow the CCSS aligned ReadyGen literacy and GoMath programs. The instructional s"
Q092|ReadyGen|"e materials are included in our literacy program. ReadyGen 
delivers content area materials through literacy"
Q092|ReadyGen|"NL)? 

According to the CCSS our reading program (ReadyGen) incorporates strategies for our Bilingual/ENL st"
Q092|ReadyGen|"egies for our Bilingual/ENL student 
population.  ReadyGen delivers content area materials through literacy "
Q092|ReadyGen|mentations, and any concerns. Our teachers attend ReadyGen workshops, including those specifically geared fo
Q092|ReadyGen|"r Parent Coordinator.  We train all staff on the 
ReadyGen curriculum, and provide professional development "
Q092|ReadyGen|"ferentiated instruction.     
Our teachers attend ReadyGen workshops, including those specifically geared fo"
Q092|i-Ready|"se i-Ready for our weekday after school program.  i-Ready is an interactive program 
that  boosts student p"
Q092|i-Ready|"pal  will train 
teachers. The topic will include i-Ready program introduction which includes ENL standards"
Q092|i-Ready|" 
organizers, rubrics, and an introduction of the i-Ready program to parents.  ENL Coordinator to 
provide "
Q092|i-Ready|"he After school program will be:  Introduction to i-Ready interactive 
program, community events, resources"
Q092|Reading Recovery|"ders, At-Risk speech 
and SETSS. In the past our  Reading Recovery program targeted the at risk 1st grade population"
Q092|Teacher's College Reading and Writing Project|"ploy 
are: Sandier/Oxford 
Phonemic Awareness 
and Teacher’s College 
Running Records, 
used for 

2018-19 CEP         "
Q092|Teacher's College Reading and Writing Project|" include: 
Sandier/Oxford 
Phonemic Awareness 
and Teacher’s College 
Running Records, 
used for 
comprehension and 
fl"
Q092|Teacher's College Reading and Writing Project|" include: 
Sandier/Oxford 
Phonemic Awareness 
and Teacher’s College 
Running Records, 
used for 
comprehension and 
fl"
Q092|Teacher's College Reading and Writing Project|"nning for your ELLs? 
In our ENL classrooms we use TCRWP Assessments. These assessments include letter/sou"
Q092|Teacher's College Reading and Writing Project|"wledge in their native language. Combined with the TCRWP Assessments teachers can formulate data 
that inf"
Q092|Teacher's College Reading and Writing Project|"e, progress and areas of need? 
Currently,  we use TCRWP running records and NYC performance tasks to asse"
Q092|Teacher's College Reading and Writing Project|" students academic levels. Upon the results of the TCRWP running records and 
NYC performance tasks,  our "
Q092|Teacher's College Reading and Writing Project|"NLs reading levels are continually monitored using TCRWP Assessments.com. Spanish Bilingual 
Running recor"
Q092|Fundations|"out 
Vocabulary 
development, 
Reading Recovery, 
Fundations, Spotlight 
on Reading, small 
group instruction,"
K492|Amplify|"
                Goals of the program include: 
To amplify the literacy and academic skills of ELLs who parti"
K492|EL Education|"rowing from the idea of an “expedition” within the Expeditionary Learning curricular model. Fourth graders know 
that their"
K492|Next Generation Learning Standards|"hose of other mathematicians.  

Alignment to the Next Generation Learning Standards 

 
Since our expansion to being a K-8 school sta"
K492|Next Generation Learning Standards|"fic ways that we 
have addressed our alignment to Next Generation Learning Standards to the differing developmental needs of a 
school"
K492|Next Generation Learning Standards|" olds as well as 14 year olds. 

Alignment to the Next Generation Learning Standards in the Lower Grades  

 

Our teacher teams have "
K492|Next Generation Learning Standards|"l skills and 
fluency, as is a major shift in the Next Generation Learning Standards. Math in Focus did not provide the type of open-
"
K492|Next Generation Learning Standards|"plement these investigations.  

Alignment to the Next Generation Learning Standards in the Middle Grades 

The alignment of our curri"
K492|Next Generation Learning Standards|"e Grades 

The alignment of our curriculum to the Next Generation Learning Standards has been ongoing for the middle grades. 
During t"
K492|Next Generation Learning Standards|" curricula within our 
school as well as with the Next Generation Learning Standards. Utilizing the NGLS and Arts and Letters Unit Map"
K492|Next Generation Learning Standards|"ohesively spiral in complexity and align with the Next Generation Learning Standards. 

 

Arts 

  Creation of a K-8 Arts Framework "
K492|Next Generation Learning Standards|" practice, spring: refining unit plans to reflect Next Generation Learning Standards shifts/Arts 
and Letters shared vision for Unit P"
K492|Next Generation Learning Standards|" we 
would align to both our curricular units and Next Generation Learning Standards. These assessments would be given 
three times a "
K492|Fountas and Pinnell|"re designed with assessment in mind. Teachers use Fountas and Pinnell and the DRP reading 
assessment to track formal r"
Q086|Go Math!|". At the first meeting, teachers will analyze the Go Math Baseline Assessment 
as a baseline to identify st"
Q086|Go Math!|" will use data from a 
modified pre-assessment in Go Math for each chapter that are 
geared towards the thr"
Q086|Go Math!|"rades 3-5 all students will be given the Baseline Go Math 
Assessment (September) to determine strengths an"
Q086|Go Math!|a that will be used to measure growth will be the Go Math Beginning of the Year, Middle of the Year (showin
Q086|Go Math!|"eries, January 
Regents, etc.) 
In grades 3-5 the Go Math Baseline Assessment will be used as a Math Baseli"
Q086|Go Math!|"e 
Learning Standards.  
  The school employs the Go Math program as a math curriculum.  This program is al"
Q086|Go Math!|rough the Common Core.org curriculum, Wonders and Go Math.  The aforementioned professional development ses
Q086|Go Math!|"g Notice 

PBIS Spirit Week 

Parent Newsletter 

Go Math Academy 

Parent Teacher Conference Staff and 
Te"
Q086|Teacher's College Reading and Writing Project|" and inferential questions. 

Using the results of TCRWP reading benchmark assessments 
teachers will: 

 "
Q086|Teacher's College Reading and Writing Project|".g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are being used to"
Q086|Compass Learning|"ike Raz Kids (rotating schedule 3 times 
a week), Compass Learning, guided reading and Teachers College 
running rec"
Q086|Compass Learning|" programs that will be explained are Raz-Kids and Compass Learning. The 
parents will also be told to continuously p"
Q086|Compass Learning|" 
State Math test. 

 

An online program called 
Compass Learning will be 
utilized as the AISprogram. 
This will b"
Q086|Compass Learning|"ge student 
growth. 

 
An online program called 
Compass Learning will be 
utilized as theAISprogram. 
This will be"
Q086|Compass Learning|"s various learning programs, such as 
Wonders and Compass Learning, to ensure that these goals and standards are met"
Q086|Compass Learning|"lace to address interventions in the Wonders, and Compass Learning Programs. Once 
the summative data has been gathe"
Q086|Envision|"parent English classes, that are free to them.  We envision continuing the classes this 
scholastic year using"
K109|Go Math!|"oach Math and ELA materials, Mathletics Software, Go Math, Code-X, Fundations and Journeys 
ELA program). 
"
K109|Go Math!|"s that are aligned to the 
Common Core Standards. Go Math and Envisions are the math curricula used for ins"
K109|Go Math!|"s that are 
aligned to the Common Core Standards. Go Math and Envisions are the math curricula used for ins"
K109|Mathletics |", 
Triumph Learning/Coach Math and ELA materials, Mathletics Software, Go Math, Code-X, Fundations and Journeys"
K109|Passports|"for 
Science and Social Studies, and implement NYC Passport 
for Social Studies, and other Common-core aligned"
K109|ReadyGen|ilities who are also ELLs.  We are using Journeys, Ready Gen and Code X for instruction, two reading programs t
K109|Starfalls|" Emerging and Entering levels use programs such as Starfall to improve their decoding and 
reading comprehensi"
K109|Starfalls|" their cognitive 
needs. Computer programs such as Starfall are used for newcomers to increase their decoding "
K109|Starfalls|" Emerging and Entering levels use programs such as Starfall to improve their 
decoding and reading comprehensi"
K109|EngageNY|" development, common core aligned materials (e.g. EngageNY, NY Ready, 
Triumph Learning/Coach Math and ELA m"
K109|Fundations|" materials, Mathletics Software, Go Math, Code-X, Fundations and Journeys 
ELA program). 

 
Part 4b. Indicate"
K109|Fundations|"r your ELLs? 
PS/IS 109 uses Fountas and Pinnell, Fundations, Code X, and  Journeys unit assessments (pre and "
K109|Fountas and Pinnell|"ten, first and second grades are administered the Fountas and Pinnell Benchmark Assessment to determine 
a student’s re"
K109|Fountas and Pinnell|"m-embedded assessments (e.g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are b"
K109|Fountas and Pinnell|"ructional planning for your ELLs? 
PS/IS 109 uses Fountas and Pinnell, Fundations, Code X, and  Journeys unit assessmen"
K109|Envision|aligned to the Common Core Standards. Go Math and Envisions are the math curricula used for instruction. The
Q253|Go Math!|"NL 

{ Fundations 

Fountas 

Leveled Library 

 
Go Math 

Students identified 
as more than3 levels 
belo"
Q253|Go Math!|"mphasis on 
explanations and 
logical reasoning 

Go Math 
Differentiated 
Activities for ELL’s, RTI 
Tier "
Q253|Go Math!|"assessment we use Renaissance for grades 3-5, and Go Math for grades k-2.  
 

4.  What structures do you h"
Q253|Go Math!|"pics and Comprehension 
Strategies Kit as well as Go Math are used to teach the ELL students content area k"
Q253|Go Math!|"using the Spalding phonics program , ReadyGen and Go Math. We also have On Our Way to English, ESL 
series,"
Q253|Go Math!|"using the Spalding phonics program , ReadyGen and Go Math. We also have On Our Way to English, ESL 
series,"
Q253|ReadyGen|" addition, the ELL-SWDs use the grade appropriate ReadyGen program for ELA 
instruction and Go-Math is used "
Q253|ReadyGen|ntly, we are using the Spalding phonics program , ReadyGen and Go Math. We also have On Our Way to English, 
Q253|ReadyGen|ntly, we are using the Spalding phonics program , ReadyGen and Go Math. We also have On Our Way to English, 
Q253|Teacher's College Reading and Writing Project|"ited identified benchmark schools implementing the Teachers College Curriculum, to turnkey to staff for 
improvement i"
Q253|Leader in Me|"his year. Our instructional Leadership Team(ILT), Leader in Me(LiM) Team, Vertical Team, all 
invited the expert"
Q253|Leader in Me|2019 school year, we will continue to support The Leader in Me initiative. The Leader in Me provides students wi
Q253|Leader in Me|"tinue to support The Leader in Me initiative. The Leader in Me provides students with 
fundamental life skills b"
Q253|Leader in Me|"used to purchase instructional resources for our 
Leader in Me program such as books and videos. 

 

 
Part 4b."
Q253|Fountas and Pinnell|"
below the grade 
expectations as 
measured by  

Fountas and Pinnell 
Reading Assessment 
* 

Whole Group and 
Small G"
Q253|Fountas and Pinnell|"os, 
Exploration of the 
scientific method . 

 

Fountas and Pinnell 
Reading Assessment 
* 

Grades 3-5  

All studen"
Q253|Fountas and Pinnell|"
below the grade 
expectations as 
measured by  

Fountas and Pinnell 
Reading Assessment 
* 

Grades 3-5  

All studen"
Q253|Fountas and Pinnell|"ill be used from the 
optional Assessments in the Fountas and Pinnell Benchmark Assessment System (K-2) and the ReadyGE"
Q253|Fountas and Pinnell|"m-embedded assessments (e.g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are b"
Q253|Fountas and Pinnell|"s the early literacy skills at our school include Fountas and Pinnell,  in-house 
assessments, Estrellita and performan"
Q253|Fountas and Pinnell|"
Science tests, Performance Tasks, MOSL Tests and Fountas and Pinnell Reading levels. In addition, we check to see if w"
Q253|Fountas and Pinnell|"if we met 
AYP for the ELL's and our EDAT. We use Fountas and Pinnell three times a year to measure students progress a"
X511|IDO|" all guidance offices. We will ensure the Language ID Guide is at the security desk and main office.  
 "
X511|Envision|"Section 4: CEP Overview 

 

The mission of Bronx Envision Academy is to empower students to be passionate a"
X511|Envision|"successful in college and their careers. 
 
Bronx Envision will support student success through a challengin"
X511|Envision|"th vibrant community arts organizations. At Bronx Envision, imagination is the key to 

2018-19 CEP         "
X511|Envision|" of critique, feedback and reflection.  
 
 Bronx Envision teachers will design courses that link students t"
X511|Envision|" and arts professions. As the school grows, Bronx Envision itself will become a 
public hub for the arts, wi"
X511|Envision|"or special initiatives being implemented.  
Bronx Envision Academy supports 444 students in grades 9-12. Reg"
X511|Envision|"
Endorsed Regents Diploma. 

Partnerships 

Bronx Envision Academy’s partners bring a variety of opportuniti"
X511|Envision|" include returning students 

who tested at Bronx Envision Academy in spring 2018): 

  4 Entering 
  8 Em"
X511|Envision|"     11 

 

Framework for Great Schools 

Bronx Envision Academy has demonstrated progress in Effective Sc"
X511|Envision|" 

While our 2018 Quality Review noted that Bronx Envision Academy was proficient or well developed in all r"
X511|Envision|"nt rate will decrease by 5% as 
measured by Bronx Envision Academy’s Annual Attendance Report. 

 

2018-19 "
X511|Envision|"                       22 

instruction at Bronx Envision Academy and the importance of 
regular attendance"
X511|Envision|"cate the data trends, source and year. 

In Bronx Envision Academy’s 2018 Quality Review, we were rated well"
X511|Envision|"ed to focus on discussion and 
engagement 

Bronx Envision Academy provided teacher-led and Great Books Foun"
X511|Envision|"ndicate the data trends, source and year. 

Bronx Envision Academy's Parent Coordinator was on leave for sev"
X511|Envision|" Relevant, and 
Time-bound.  
By June 2019, Bronx Envision Academy will increase participation at school fam"
X511|Envision|"nt of 
parents and community in the school. Bronx Envision Academy, in compliance with the Section 1118 of T"
X511|Envision|"welcomed members of the school community. 

Bronx Envision Academy’s Parent Involvement Policy was designed "
X511|Envision|"arners and students with disabilities. The 
Bronx Envision Academy community will conduct an annual evaluati"
X511|Envision|"ram. This information will be maintained by Bronx Envision Academy.  

 

Support for Parents and Family Mem"
X511|Envision|"ts and Family Members of Title I Students 

Bronx Envision Academy will support parents and families of Titl"
X511|Envision|"rove parent involvement and school quality, Bronx Envision Academy will: 

● actively involve and engage par"
X511|Envision|"needs and what parents can do to help; 

 

Bronx Envision Academy will further encourage school-level paren"
X511|Envision|"erstand; 

 

School-Parent Compact (SPC) 

Bronx Envision Academy,n compliance with the Section 1118 of Tit"
X511|Envision|"l Information 

District  12 
School Name   Bronx Envision Academy 

Borough  Bronx 

School Number   511 

"
X511|Envision|"f the Common Core 
Learning Standards.  
   Bronx Envision Academy offers ENL instruction with three certifi"
X511|Envision|" accelerate English language development?  
Bronx Envision Academy has hired a special education teacher wit"
X511|Envision|"aterials; list ELL subgroups if necessary. 
Bronx Envision Academy is an iLearn school, with access to Apex "
X511|Envision|"ic, linguistic, socioemotional) are met?   
Bronx Envision Academy employs three ENL teachers and does not s"
X511|Envision|" 

Part VI: LAP Assurances 

School Name:   Bronx Envision Academy                                          "
X511|Envision|"ols 

 

DBN: 

12X511  
 

School 
Name: 

Bronx Envision Academy  
 

Superintendent: 

Elaine Lindsey  
 "
K135|Go Math!|"   21 

 

 

Instrument of Measure: We will use Go Math! Chapter Assessments & Interim Assessments, instr"
K135|Go Math!|"ram (Ready Gen) and our new 
Mathematics program (Go Math).  ELL's progress in Listening, Speaking, Reading"
K135|Go Math!|"ctivities and assessment guides.  For Mathematics Go Math is used. 
  
  
 

4.  How do you ensure that ELL"
K135|Go Math!|" speaking, 
reading, and writing. Materials used: Go Math, ReadyGen 
  
b. The plan for newcomers (less tha"
K135|Go Math!|"at ELLs learn their new language. Materials used: Go Math, ReadyGen, and Language 
Power 
  
c. The plan fo"
K135|Go Math!|"tended day program 3 days a week. Materials used: Go Math, ReadyGen, and Language 
Power 
  
d. The plan fo"
K135|Go Math!|"nal programs and books with tapes. Materials used Go Math and Ready Jen. 
P.S. 

2018-19 CEP               "
K135|Read180|"                       54 

 

The ELLs are using Read 180 with the use of laptops.  The ELLs are using Rigby"
K135|Read180|"ic, socioemotional) are met?   
The ELLs are using Read 180 with the use of laptops.  The ELLs are using Rigby"
K135|ReadyGen|", 
reading, and writing. Materials used: Go Math, ReadyGen 
  
b. The plan for newcomers (less than 3 years)"
K135|ReadyGen|"earn their new language. Materials used: Go Math, ReadyGen, and Language 
Power 
  
c. The plan for ELLs rec"
K135|ReadyGen|"y program 3 days a week. Materials used: Go Math, ReadyGen, and Language 
Power 
  
d. The plan for long ter"
K135|ReadyGen|"Unit Plan for Literacy        
•     Structure of ReadyGen Program K-5   
•     Revised Literacy Curriculum "
K135|ReadyGen|"
•     Revised Literacy Curriculum Map to reflect ReadyGen-Unit 1 –Skills and Strategies.        
•     Revi"
K135|Harcourt Science|"thematics 
Intervention – Grades 
2-5 

 
Science, Harcourt 
Science – 
Kindergarten – Grade 
5 

 
Social Studies  

S"
K135|Fountas and Pinnell|"ide instructional planning for your ELLs? 
We use Fountas and Pinnell to monitor the progress of the ELLs in reading an"
X277|EL Education|"Peer Collaborative 
Teacher  

d. Modify TCRWP and Expeditionary Learning units to provide 
multiple entry points, scaffold"
X277|Go Math!|"ool 

 

● Remedial and 
Enrichment supports 
from GoMath and NY 
Engage 

● Use of Rek-n-Rek 
and Abakids M"
X277|myON|"ls across the grades. We provide a program called myON which is a personalized, online literacy 
program"
X277|myON|"t to ELLs are Fundations, LLI, 
Success Maker and myON.  Through these programs, students are able to wo"
X277|Reading Rescue|"                                         18 

 

Reading Rescue is provided for grades 1 and 2 for students that "
X277|Reading Rescue|"support;  Leveled Literacy Intervention 
(LLI) or Reading Rescue. Both of these services are provided by trained s"
X277|Reading Rescue|"bers of the 
various teams (i.e. LLI instructors, Reading Rescue Instructor) to create and provide research based "
X277|Reading Rescue|"veloped such as Leveled 
Literacy Intervention or Reading Rescue (a large percentage of our ELL populations receiv"
X277|Teacher's College Reading and Writing Project|"eachers, 
Peer Collaborative 
Teacher  

d. Modify TCRWP and Expeditionary Learning units to provide 
mult"
X277|Teacher's College Reading and Writing Project|".g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are being used to"
X277|Leveled Literacy Intervention|"hould be selected to receive additional support;  Leveled Literacy Intervention 
(LLI) or Reading Rescue. Both of these services "
X277|Leveled Literacy Intervention|"ng targeted 
interventions offered at our school; Leveled Literacy Intervention (LLI), Reading Recovery, and push-in and pull-out"
X277|Just Words|"3 through 5 

b. Fundations Pre-K to grade 3 

c. Just Words grades 4 and 5 

Timeline 
What is the 
start and"
X277|Just Words|"LLI, Reading Rescue, i-Ready, guided 
reading and Just Words) 

 

First Grade 

Second Grade 

All teachers, "
X277|Fundations|"xpeditionary Learning for grades 3 through 5 

b. Fundations Pre-K to grade 3 

c. Just Words grades 4 and 5 
"
X277|Fundations|"ruction as per data (adults will use 
double does Fundations, LLI, Reading Rescue, i-Ready, guided 
reading an"
X277|Fundations|"dio in School 

- Leveled Literacy Intervention / Fundations / NYReady/Finish Line 

- Per session for PS 277 "
X277|Fundations|"e push in and 
pull out models are 
followed. 

● Fundations and 
Wilson 

* One-to-one 
tutoring 

* Teacher "
X277|Fundations|"nd services we use to provide support to ELLs are Fundations, LLI, 
Success Maker and myON.  Through these pro"
X277|Fountas and Pinnell|"verage of at least 60% of students 
moving up two Fountas and Pinnell reading levels.  

 
Part 5b. Indicate the specif"
X277|Fountas and Pinnell|"ers will engage with a data protocol to 

analyze Fountas and Pinnell data and create action plans for 
student achieve"
X277|Fountas and Pinnell|" have substituted our TC Running Records with the Fountas and Pinnell 
Benchmark Assessments. 

 

 
4c. “Conceptual” C"
X277|Fountas and Pinnell|"m-embedded assessments (e.g., EL SOL, Estrellita, Fountas and Pinnell, DRA, TCRWP, 

teacher-created assessments) are b"
X277|Fountas and Pinnell|"instructional planning for your ELLs? 
We use the Fountas and Pinnell benchmark assessments to determine 100% of our st"
X277|Fountas and Pinnell|"dition to classroom 
instruction.  In addition to Fountas and Pinnell benchmark assessments, teachers also create basel"
X277|Fountas and Pinnell|" identify baseline, 
progress and areas of needs; Fountas and Pinnell  Literacy Benchmark Assessment System, ECAM - Ear"
X277|Fountas and Pinnell|"digital library,   Level Literacy Intervention by Fountas and Pinnell ( LLI), and a technology program called Success 
"
X263|IDO|osted on the Parents' Bulletin board. The Language ID guide is posted on the Main Office door. Additiona
X263|Read180|"as also been provided to teachers who utilize the Read180 program, 
the Math180 program, the ten teachers w"
X263|Read180|" addition, SIFE students are recommended to 
take Read180 so they can build their literacy towards becoming"
X263|Read180|" reading. As such, many have been enrolled in our Read180 program, which is a half-
year course dedicated t"
R028|iReady|"ance Tasks (MOSLs), ELL Periodic Assessment, and 
iReady to identify progress and areas of need. 
 

4.  W"
R028|Word Generation|"iteracy is implemented in all content areas (MSQI/Word Generation). 

Increased usage of formative and summative as"
K121|Cortex|"a Bravata 
Field Support Center Staff Member Nelly Cortes  
Other (Name and Title)            

C. Teacher Q"
K121|Cortex|"Femiano 

School Counselor 

Isabel DiMola 

Nelly Cortes 

           

           

           

Superinte"
K121|EL Education|"New York City, (ReadyGen 
for grades K-2 Literacy, Expeditionary Learning for grades 3-8 Literacy GoMath for grades K-5 Mat"
K121|EL Education|"y. 
We use ReadyGen for literacy in grades K-2 and Expeditionary Learning for grades 3-8. The programs embed strategies to "
K121|EL Education|"D on the school's Literacy 
programs, ReadyGen and Expeditionary Learning.  Staff members have also completed QTEL Professi"
K121|Go Math!|"forcement of math standards through the use of the Go 
Math program."" Literacy materials will include programs"
K121|Go Math!|"cy, Expeditionary Learning for grades 3-8 Literacy GoMath for grades K-5 Math and CMP3 Math for grades 
6-8)"
K121|Go Math!|"ams embed strategies to 
support ELLs. We also use GoMath for grades K-8, which includes an extensive techno"
K121|ReadyGen|"ligned curriculum, recommended by New York City, (ReadyGen 
for grades K-2 Literacy, Expeditionary Learning "
K121|ReadyGen|"terials; list ELL subgroups if necessary. 
We use ReadyGen for literacy in grades K-2 and Expeditionary Lear"
K121|ReadyGen|" extensive PD on the school's Literacy 
programs, ReadyGen and Expeditionary Learning.  Staff members have a"
K121|Teacher's College Reading and Writing Project|"ructional planning for your ELLs? 
Our school uses TCRWP  to assess the early literacy skills of all stude"
M550|Pearson|erty has continued to use Discovery, BrainPop and Pearson Math  online for classroom use. For literacy stud
M550|Versal|"ol day. There has been a marked improvement in SAT Verbal scores as result of the school's focus on 
academi"
M550|Generation Ready|"e also provide our teachers with the support of a Generation Ready coach (formerly 
AUSSIE) and instructional suppor"
M550|Generation Ready|"  
Liberty High School Academy for Newcomers uses Generation Ready Consultants who are 
experts in ESL/ENL Literacy "
M550|Generation Ready|"occur in a small 
group setting with teachers and Generation Ready coach during the length of the grant: 
September "
M550|Generation Ready|"nt would cover the cost for three visits from the Generation Ready Consultant. 
Each visit will occur on Monday from"
M550|Generation Ready|"NLs 
Liberty also uses a Literacy Specialist from Generation Ready to work with teachers by department for five week"
X505|Read180|"tions. Some ENL students are also 
enrolled in the Read 180 intervention program. 
 

13.  How is home languag"
X505|Rosetta Stone|" hiring of a new ENL teacher this 
school year.   Rosetta Stone online curriculum is used to support both the Sat"
X505|Rosetta Stone|"re them for the CCLS Exams & the NYSESLAT exams. 
Rosetta Stone curriculum is implemented during the afterschool/"
X505|Rosetta Stone|" for the CCLS Exams in ELA & the 
NYSESLAT exams. Rosetta Stone curriculum is implemented during the afterschool/"
X505|Rosetta Stone|"saurus and content area books are also provided. 
Rosetta Stone online curriculum is used during both the Saturda"
Q290|RazKids|"rd, read along 
books, adaptive technology such as Raz-Kids and MyOn.  Scholars at different sub-group levels "
Q290|Fundations|"nd writing. This program is also supplemented by 
Fundations for scholars who may need additional support. Tea"
Q290|Fundations|"ing where scholars are struggling. In ELA, we use Fundations to 
support phonological/phonemic awareness, phon"
Q290|Fundations|"rogram will use a combination of Words Their Way, Fundations, and guided reading.  Our social 
studies curricu"
Q290|Fountas and Pinnell|"your ELLs? 
At A.C.E. Academy for scholars we use Fountas and Pinnell formative Assessments to track the progress of ou"
Q290|Fountas and Pinnell|"n Literacy, teachers use the Journeys diagnostic, Fountas and Pinnell, and 
writing on-demands to determine the enterin"
Q284|IDO|"s will leverage item analysis data 

captured from I.O Assessments which will be 
disaggregated by standa"
Q284|IDO|" 
rigor. 

  Data Days: Upon completion of a full I.O Assessment 

training, YECA content level administ"
