bn|term|excerpt
Q244|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q244|Reading Recovery|"tion 
 
ESL teachers and 
administration 
 
 
 
 
Reading Recovery 
teacher 
 
 
 
ESL teachers, non 
ESL teachers a"
Q244|Reading Recovery|"ions in reading and 

writing. 

●  One certified Reading Recovery teacher will be working with the most struggling "
Q244|Reading Recovery|" each day 

for up to a 22 week cycle.   

●  Our Reading Recovery teacher provides professional development to the "
Q244|Reading Recovery|"ge, funding new SETTS 

position, ESL push-in and Reading Recovery positions, summer reading program. 

  Title I f"
Q244|Reading Recovery|"s, 
etc.) 
Interactive writing, 
guided reading, 
Reading Recovery, 
shared reading, 
guided writing, 
interactive 
"
Q244|Teacher's College Reading and Writing Project|"onics program for special 

education students and Teachers College phonics for 
general education students. 
 

  Te"
Q244|Fundations|"nsultant, sending teachers to 

out of school PD, Fundations and other phonics materials. 

  Title III fundi"
K136|Pearson|"o 

Azucena Cazares 

Dorotea HernandeZ 

Tynesha Pearson 

Lindsey Smith 

Daniele Siegel 

 

 

 

Stude"
K136|Pearson|Fountas and Pinnell levels) and their progress on Pearson's Successmaker. The other group is focused on RTI
K136|Pearson|"ageNY Expeditionary 
Learning CCLS modules and/or Pearson's ilit online reading program.  Each PLC turn-key"
K136|Pearson|"bi-weekly Fountas and Pinell reading levels from 
Pearson's SuccessMaker, along with RIGOR, Gates MacGiniti"
K136|Pearson|" bi-weekly Fountas and Pinell reading levels from Pearson's SuccessMaker, along with RIGOR, 
Gates MacGinit"
K136|Pearson|"is of the NYSESLAT, baseline writing sample, and 
Pearson's i-Ready baseline that we have found that the in"
K136|Pearson|"e software, 
Sussessman MYon reading program, and Pearson's i-Ready to close the global achievement gap.  E"
K136|Pearson|"mal reading inventories, ELA Exam (if available), Pearson i-Ready baseline diagnostic, and 
schoolwide base"
K136|EL Education|"owth as students spend time on iReady, MyOn, ilit, Expeditionary Learning CCLS modules, and the 
use of close reading proto"
K136|EL Education|"for language acquisition development with CCSS and Expeditionary Learning modules for both 
identified ELLs, former ELLs, a"
K136|EL Education|"Ls is aligned to ESL and ELA state standards using Expeditionary Learning Common Core Modules. These modules 
include the d"
K136|EL Education|"udents level of instruction is through the use 
of Expeditionary Learning modules as per the NYS CCLS.  Although, teachers "
K136|EL Education|"nge depending on this year's growth using the CCLS Expeditionary Learning modules.     

13.  How are ELLs afforded equal a"
K136|EL Education|"13 blackline masters, Gates Macginitie, NYSESLAT,  Expeditionary Learning 
modules, and RIGOR. 

incorporating ESL strategi"
K136|EL Education|". 

incorporating ESL strategies into the EngageNY Expeditionary Learning modules.  
scaffolding instruction in literacy  
"
K136|iReady|’ve already seen growth as students spend time on iReady, MyOn, ilit, Expeditionary Learning CCLS modules,
K136|Rosetta Stone|"er (during the week) and the ELL coordinator uses Rosetta Stone (during Saturday school). The SIFE 
student works"
K136|Rosetta Stone|"he use of data driven technological programs like Rosetta Stone software, 
Sussessman MYon reading program, and P"
K136|Rosetta Stone|"m uses the Real Life English Grammar Series, 

• 
Rosetta Stone, smartboard and laptops.  This series takes into "
K136|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K136|EngageNY|"examined weekly, Math teachers utilize 
data from EngageNY and CMP3 to inform instruction 

 

PDs are provi"
K136|EngageNY|" looking at our target LTE subgroup that receives EngageNY Expeditionary 
Learning CCLS modules and/or Pears"
K136|EngageNY|wing instructional materials are being utilized:  EngageNY CCLS modules, Visions,  ExC-ELL Rigor (Benchmark 
K136|EngageNY|"nd RIGOR. 

incorporating ESL strategies into the EngageNY Expeditionary Learning modules.  
scaffolding ins"
K136|i-Ready|"nal materials are being utilized:  Visions,  iXL, i-Ready, ExC-ELL 
Rigor (Benchmark Program), Keys to Lear"
K136|i-Ready|"h RIGOR, 
Gates MacGinitie, Curriculum Associates i-Ready, an online curriculum creator called ATLAS, WikiS"
K136|i-Ready|nal materials are being utilized:  Visions,  iXL, i-Ready, ExC-ELL Rigor (Benchmark Program), Keys to Learn
K136|i-Ready|"nd newly proficent ELLs will use Successmaker and i-Ready 
reading programs as an extension to the NYS CCLS"
K136|i-Ready|"rom SuccessMaker, Gates Mac Ginitie, RIGOR, WIDA, i-Ready, Leadership Notebooks 
(SLO), and portfolio asses"
K136|i-Ready|"bulary in social studies), Leader in Me Program,  i-Ready, WIDA, Brainpop 
(science software), and componen"
K136|i-Ready|"NYSESLAT, baseline writing sample, and 
Pearson's i-Ready baseline that we have found that the informationa"
K136|i-Ready|", 
Sussessman MYon reading program, and Pearson's i-Ready to close the global achievement gap.  Each 
progr"
K136|i-Ready|"ing inventories, ELA Exam (if available), Pearson i-Ready baseline diagnostic, and 
schoolwide baseline wri"
K136|Teacher's College Reading and Writing Project|ion Protocol), read alouds,  and components of the TCRWP workshop (Teacher's College Reading and Writring 
K136|Leader in Me|"ools and resources including, but not limited to, Leader in Me, UBD, i-
Ready, SIOP, Google Classroom, ilit, Exp"
K136|Leader in Me|" for student voice and student choice through the Leader in Me 
Transitional supports (middle to high school, di"
K136|Leader in Me|"er 

achieving Lighthouse status as a school. The Leader in Me 
Lighthouse School title is awarded by Franklin C"
K136|Leader in Me|"with 
Lighthouse status as the ultimate goal. The Leader in Me is a whole-
school transformation model that impr"
K136|Leader in Me|" on The 7 Habits of Highly Effective People, The 
Leader in Me equips students with the self-confidence and skil"
K136|Leader in Me|" in the classroom). 
 
-This is our 3rd year as a Leader in Me school and thus our 8th grade 
class has had a lo"
K136|Leader in Me|"ds of our subgroups 
3CCLS workshops for parents, Leader in Me workshops around the 
practice of the 7 Habits in"
K136|Leader in Me|"rriculum night with a focus on the Franklin Covey Leader in Me Program and CCSS. The common core guides 
and Lea"
K136|Leader in Me|" Me Program and CCSS. The common core guides 
and Leader in Me packets were handed out (which were grade and lan"
K136|Leader in Me|"t workshops in technology (computer), 
art, math, Leader in Me parenting guide, and ESL. The ESL parent Saturday"
K136|Leader in Me|"Free Standing core curriculum classes receive The Leader in Me 
Program for successful teens (with a clear focus"
K136|Leader in Me|"Free Standing core curriculum classes receive The Leader in Me Program for successful teens (with a clear 
focus"
K136|Leader in Me|esses the importance of social skills through the Leader in Me process that the student needs in order to intera
K136|Leader in Me|"acher 
also looks at Habit 6 (Synorgize) from the Leader in Me process to push social interactions.  

7. The te"
K136|Leader in Me|" all students, 
supplies them with tools from the Leader in Me program, remains optimistic, and offers to help a"
K136|Leader in Me|"nd 
arts. Emphasis is based upon life skills, the Leader in Me Program, social interactions,  navigating higher "
K136|Leader in Me|" ilit, Passwords ( vocabulary in social studies), Leader in Me Program,  i-Ready, WIDA, Brainpop 
(science softw"
K136|Leader in Me|"cols for looking at student work, Skedula, 
SIOP, Leader in Me, ELAND, WIDA, and CCLS) focusing on student inter"
K136|Leader in Me|"rtive climate. 
 
• 
The school will, through the Leader in Me process empower its teachers, pupil services pers"
K136|Leader in Me|"riculum night with a focus on the Franklin 
Covey Leader in Me Program. To continue that momentum and cultural c"
K136|Leader in Me|"nt workshops in technology (computer), art, math, Leader in Me parenting guide, and ESL. Parents 
are afforded t"
K136|Leader in Me|"al support services.  

The common core guide and Leader in Me packets were handed out (which were grade and 

•"
K136|Fountas and Pinnell|"racked based on students 
reading on grade level (Fountas and Pinnell levels) and their progress on Pearson's Successma"
K136|Fountas and Pinnell|"n, teachers utilize ESL methodologies within the 
Fountas and Pinnell levels  to meet the demands of the NYS ELA exam a"
K136|Fountas and Pinnell|"mally assess the student's reading level by using Fountas and Pinnell) then build to the 
abstract. Try to relate mater"
K136|Acuity|" as we are unable to access the NYS ELA scores on Acuity for incoming 6th graders 
because they were not a"
K136|Acuity|"cessible or incorrect data (ie. SESIS, ARIS, ATS, Acuity, Cap, etc.). 
The PLCs also determined that data "
X274|Go Math!| year we will only use the Fountas and Pinnell and GoMath assessments to evaluate the success of the ELLs in
X274|Go Math!|literacy and numeracy skills across languages. Our GO Math Curriculum provides Spanish text for parents and w
X274|Go Math!|"an use to transfer knowledge and make connections. GoMath 
and Foss Books (science) are available in both En"
X274|Imagine Learning|"exploratory content area activities, we will 
use Imagine Learning, a computer-based, individualized ELL support (wh"
X274|Imagine Learning|"year), and NYSESLAT expectations and preparation. Imagine Learning 
will be delivering a school-wide PD which will b"
X274|ReadyGen|"or our 
ELLs. Our literacy curriculum is based on ReadyGen Reading, Writing, and Phonics, a Common Core alig"
X274|ReadyGen|" focus of the ESL program. 
• Our school is using ReadyGen which provides cognets, which ELLs can use to tra"
X274|ReadyGen|re Reading, Writing and Phonics instruction using ReadyGen and math instruction using GoMath.  All teachers 
X274|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X274|Teacher's College Reading and Writing Project|"                               8 

1.  Ready Gen, Teacher’s College and GO Math/Core Knowledge 

All students  9/2014 "
X274|Teacher's College Reading and Writing Project|"ms such as Strategies for Writers by Zaner-Bloser, Teacher’s College Reading 
and Writing Project and Fundations by Wil"
X274|Fundations|"rials to meet the needs of at risk students. e.g. Fundations, Words Their Way, Imagine 
Learning, and Leveled "
X274|Fundations|"eacher’s College Reading 
and Writing Project and Fundations by Wilson are used to supplement core instruction"
X274|Fundations|"d by 
the NYCDOE. Some phonics is supplemented by Fundations. Realia, graphic organizers, Total Physical Respo"
X274|Fountas and Pinnell|"vailable to support your response.   
PS 274 uses Fountas and Pinnell to assess the early literacy skills of our ELLs. "
X274|Fountas and Pinnell|"sed in the native language. However we do use the Fountas and Pinnell Sistema De 
Evaluacion De La Lectura Grados K-2/N"
X274|Fountas and Pinnell|"Teachers of ELLs.)   
All ELLs are assessed using Fountas and Pinnell Bechmark Assessment System to determine literacy "
X274|Fountas and Pinnell|"udents needs. 
 
Progress Monitoring 
PS 274 uses Fountas and Pinnell to determine a student’s movement across the tier"
X274|Fountas and Pinnell|"y Assessments? 

a. EP students will be given the Fountas and Pinnell Spanish assessment and are continously informally"
X274|Fountas and Pinnell|"er interactions and partnership/group work.  
b.  Fountas and Pinnell Sistema De Evaluacion De La Lectura Grados K-2/Ni"
X274|Fountas and Pinnell|"tc.). 

For the current year we will only use the Fountas and Pinnell and GoMath assessments to evaluate the success of"
X274|Fountas and Pinnell|"rs will use Sistema de evalacion de la lectura by Fountas and Pinnell to evaluate native language proficiency 
and will"
X274|Fountas and Pinnell|"March and finally in June to track progress using Fountas and Pinnell for 
reading. Performance Based Tasks for Writing"
Q250|EL Education|"ol year?    

We are implementing two units of the Expeditionary Learning Module in ELA and TMP3 in Math.  

12.  What prog"
Q250|EL Education|"to the 
Common Core and two units of study are the Expeditionary Learning Modules from the city that includes ELLs and thei"
Q250|EL Education|"schedule offered to the Staff: 
December 18, 2013: Expeditionary Learning 
January 6, 2013: 3C: Engaging students in learni"
Q250|IXL|"nt for Math Teachers on implementing CMP3 and Math XL Curriculums 
-  Principal Conferences with Network"
Q250|IXL|"rning through technology (e.g., Achieve 3000, Math XL (pre 
assessmenmt based on the unit of study. It c"
Q250|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q293|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q293|EngageNY|" standards as a guide, as well as 
resources from EngageNY.org.  Once teachers create assessments, they work"
K686|Reading AZ|"oard, including programs like Explore the Code and Reading A to Z.    

8.  How does your school use curricular"
K686|Fundations|" licensed ESL teacher in all content areas, using Fundations and teacher created materials to 
specifically wo"
K686|Fundations|d former ELLs are.  Assessment is ongoing: we use Fundations and F&P assessments along with in-house created a
X275|Amplify|"day. Technology is used to enhance instruction and amplify content across subject areas.   
The ESL teacher w"
X275|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X275|EngageNY|"ng Standards. Rubrics from CCLS-rich sites such as Engage NY are 
adapted and utilized to meet the needs of our"
M546|Envision|"ocedures,  and strong  parental  invol vement. 
We envision a constantly growing  learning community.    
   
"
K137|Go Math!|"r K-8 
  My Math used for grades K through 5 
  Go Math used for grades K-5 

20 

 

  New York City S"
K137|ReadyGen|"York English Language Arts Instruction for K-8 
  Ready Gen for grades K – 5 
  Code – X for grades 6 - 8 

 "
K137|Reading Street|igned ELA curricula (Prentice Hall Literature and Reading Street) students are exposed to rich texts that contribu
K137|Reading Street|"strategy/activity 

  Benchmark Assessments from Reading Street and Prentice Hall Literature and cycles of observ"
K137|Reading Street|" 
writings, etc.) 
Grades K-2  

Words Their Way, Reading Street 
Decodable Books 

Early Childhood RTI- Grades 1 "
K137|Reading Street|"le Books 

Early Childhood RTI- Grades 1 and 
2 – Reading Street Intervention Kit 

 

Grade 3-8 -I Ready and Read"
K137|Reading Street|"tion of early childhood into pre-school are: 

  Reading Street Common Core for Pre-K through-5 
  Ready New Yor"
K137|Reading Street|"s are part of the Performance 
Series Program and Reading Street which are differentiated based on individual need"
K137|Reading Street|"boards, and the availability of laptops. Our Ela/ Reading Street program has a comprehensive ELL 
program which co"
K137|Fountas and Pinnell|"ative data available to support your response.   
Fountas and Pinnell reflect that new ELL’s students lacking foundatio"
X513|Pearson|"g to align units to CCSS 
  Pearson SuccessNet – Pearson Algebra I Common Core 

 

Strategies to Increase"
X513|Pearson|"many more. 

 
2.  Our staff has been involved in Pearson's professional development, Fordham University, a"
X513|Discovery Ed Tech Book|"access topics studied through Reading.  The use of Discovery Education and Brain 
Pop enable students to gain understand"
X513|Discovery Ed Tech Book|"access topics studied through Reading.  The use of Discovery Education and Brain 
Pop enable students to gain und"
X513|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q251|Pearson|"e data available to support your response.   
1.  Pearson’s Developmental Reading Assessment (DRA2) is the "
Q251|Pearson|all instructional programs, including videos from Pearson Success Net, where every day's lesson can be revi
Q251|RazKids|"prehension/Close Reading 
Strategies, and Phonics: Raz Kids 
Online  
Repeated Reading for Fluency: Reading 
A"
Q251|ReadyGen|"re aligned curriculum materials 
(Envisions Math, ReadyGen Literacy, and Harcourt Science, and Houghton Miff"
Q251|ReadyGen|"lt into our curriculum materials- Envisions Math, ReadyGen Literacy, and Harcourt Science, 
and Houghton Mif"
Q251|Harcourt Science|"ed levels (Envisions Math, ReadyGen Literacy, and Harcourt Science, and Houghton Mifflin Social Studies) 

8.  How d"
Q251|Harcourt Science|"aterials 
(Envisions Math, ReadyGen Literacy, and Harcourt Science, and Houghton Mifflin Social Studies ) provide st"
Q251|Harcourt Science|"materials- Envisions Math, ReadyGen Literacy, and Harcourt Science, 
and Houghton Mifflin Social Studies . In additi"
Q251|Fundations|"truction for our ELLs is critical to our program. Fundations and DRA assessments reveal that all 
of our ELL s"
Q251|Envision|".  Our Common Core aligned curriculum materials 
(Envisions Math, ReadyGen Literacy, and Harcourt Science, a"
Q251|Envision|"ons that are built into our curriculum materials- Envisions Math, ReadyGen Literacy, and Harcourt Science, 
"
M552|Rosetta Stone|"ding Horizons and this year 
the school purchased Rosetta Stone.    

15.  How is native language support deliver"
K123|Core Knowledge|"ch are Expeditionary 
Learning for grades 3-5 and Core Knowledge for grades K-2.  Teachers plan for learning conte"
K123|Core Knowledge|"ch grades respective core curriculum, grades K-2: Core Knowledge, grades 3-5: Expeditinary 
Learning.  Which align"
K123|Core Knowledge|rent literacy programs, (Expetionary Learning and Core Knowledge), anchored to the Common Core Learning Standards,
K123|Core Knowledge|"grade and age-specific groups.   Our school's use Core Knowledge for grades  
K-2 and Expeditionary Learning for g"
K123|Discovery Ed Tech Book|"or each student enrolled at PS123 for RAZ Kids and Discovery Education, partnering 
organization facilitators 
 
 
 
Par"
K123|Discovery Ed Tech Book|"or each student enrolled at PS123 for RAZ Kids and Discovery Education, partnering 
organization facilitators 
 
"
K123|EL Education|" On/off site professional development provided 
by Expeditionary Learning and CFN 204 Network. 

September-
June 2014 

Tea"
K123|EL Education|"identified and 
implemented. 
Teachers will attend Expeditionary Learning, Core 
Knowledge and Go Math Professional Develop"
K123|EL Education|" curricular; Core 
Knowledge for grades K - 2, and Expeditionary Learning for grades 3-5.  Planning rigourous content and a"
K123|EL Education|"ool's Literacy Curricular ; Core 
Knowledge and/or Expeditionary Learning,  resources include Classroom Connection Skill, T"
K123|EL Education|"r school's use Core Knowledge for grades  
K-2 and Expeditionary Learning for grades 3-5.  These selected curriculum are ar"
K123|Go Math!|" of proximal 
development as the 
starting point 
Go Math AIS using 
baseline, 
midline and end line 
data "
K123|Imagine Learning|"on program with 
native language support, such as Imagine Learning. Newcomers will also be emmersed in the Award Rea"
K123|Imagine Learning|" year we plan to incorporate the computer program Imagine Learning, or similar, for our Newcomers, SIFE, 
and other "
K123|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
K123|EngageNY|"nsion for 
Science.) 
Leveled Science 
books 
The EngageNY 
curriculum 

2014-15 CEP                        "
K123|Fountas and Pinnell|"able to support your response.   
At P.S. 123 the Fountas and Pinnell assessment is used school-wide to measure grade l"
K123|Fountas and Pinnell|"he ESL program are assessed in English 
using the Fountas and Pinnell Running Records, end of Unit tasks, one-on-one co"
R002|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
R002|Word Generation|"l as a vehicle to address this area.  Through the Word Generation component, the ELL 
population, working with cont"
R002|Fountas and Pinnell|"pport your response.   
At present, DRP along with Fountas and Pennell are used to assess the early literacy skills of ou"
M208|Go Math!|"niversal Screening 
results, State Test 
Results, Go Math 
Baseline assessment 
Reading level; 
baseline as"
M208|ReadyGen|"thinking for all 
students.” We have also adopted ReadyGen reading and writing and GoMath programs that have"
M208|ReadyGen|" there will be a 10% increase of students meeting ReadyGen and Go Math! unit standards  (using baseline 
and"
M208|ReadyGen|"to the mid-year unit assessments completed in the ReadyGen and GoMath programs. 

Part 6b. Complete in Febru"
M208|ReadyGen|"hool year?    

This year we are implementing the ReadyGen ELA program and GoMath as per recommendations fro"
M208|ReadyGen|"el regarding ESL.  Teachers also receive periodic ReadyGen PDs that 
offer specific support to ELLs.  Whenev"
M208|Leveled Literacy Intervention|" services (Tier 2 RtI) and which students may need Leveled Literacy 
Intervention (LLI, Tier 3 RtI).  These needs are reassessed thr"
M208|Fountas and Pinnell|"truction.  Reading is evaluated formally with the Fountas and Pinnell Reading Tracking system three times a year.  
Ora"
R016|Go Math!|"aseline assessment, informal assessments from the Go Math to differentiate 
instruction and plan lessons. 
"
R016|Go Math!|"eek. Professional development will be provided by Go Math to instructional leads 
on utilizing Think Centra"
R016|Go Math!|"activity 

Teachers, administrators and coach and Go Math curriculum and consumables 
Teachers and administ"
R016|Go Math!|laries, administrators’ salaries coach salary and Go Math curriculum resources. Consumable instructional ma
R016|Go Math!|"anish phonics program during the 
literacy block. Go Math is is used to instruct students in mathematics an"
R016|Imagine Learning|"coach. Instructional materials an 48 licenses for Imagine Learning 
6 teachers and one administrator instructional m"
R016|Imagine Learning|" running records assessments for 4 to 6 weeks and Imagine Learning progress monitoring 

I.  Ready Gen performance t"
R016|Imagine Learning|"laries , instructional materials, 48 licenses for Imagine Learning 
IV.  47 per session hours for 6 teacher salaries"
R016|Imagine Learning|"part will be using the literacy software program ""Imagine Learning"". The license has already been 
purchsed from oth"
R016|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
R016|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
R016|Teacher's College Reading and Writing Project|"Writing Project (TCRWP) from Columbia University.  TCRWP offers a number of assessments to support our 

P"
R016|Teacher's College Reading and Writing Project|"ext.   
         After analyzing the data from the TCRWP we have come to realize that students identified "
R016|Teacher's College Reading and Writing Project|ttention to semantic structuring of chosen texts.  TCRWP and informal assessments also seem to indicate th
R016|Teacher's College Reading and Writing Project|alysis from the Predictive and Performance Series, TCRWPs, portfolio assessment, and other indicators to i
R016|Teacher's College Reading and Writing Project| instruction including, in the lower grades (K-2), TCRWP assessments in English and Spanish, ARIS, informa
R016|Teacher's College Reading and Writing Project|"heir 2nd or target language) by 

means of Spanish TCRWP reading assessments, the ELE (Spanish Reading Tes"
R016|Teacher's College Reading and Writing Project|everal NYS assessments in Spanish such as the ELE, TCRWP, and EL SOL. Students are entitled to a version o
R016|Teacher's College Reading and Writing Project|"acher to plan effectively for areas of deficiency. TCRWP monitors  students 
progress in reading and phone"
R016|Teacher's College Reading and Writing Project|" greater levels of proficiency. 
Teachers will use TCRWP assessment as a diagnostic tool to track progress"
R016|Teacher's College Reading and Writing Project|"formal assessments given in Spanish we utilize the TCRWP, EL SOL, and the ELE.  
 

16.  Explain how the r"
R016|Teacher's College Reading and Writing Project|"ents. These students 
were selected based on their TCRWP levles. Most of them were levels E to I, which tr"
K490|REWARDS|"and webinars. 
●  Reading Strategies:  Wilson and REWARDS 
●  Datacation/Skedula/PupilPath—Enhanced use of "
K490|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q090|Go Math!|"lan instruction. 
2.  Continued implementation of Go Math Curriculum; implementation of tiered activities. "
Q090|Passports|s will focus on building language by using Voyager Passport and computer programs (Starfall, Pebbles, and Comp
Q090|ReadyGen|"to make effective adjustments to lessons based on ReadyGen Curricula. 
5.  Parent engagement to build partne"
Q090|ReadyGen|" Rigby program, Leap frog interactive system and 
ReadyGen,  newly adopted literacy program by New York City"
Q090|ReadyGen|"new programs will be utilized at PS 90 this year: ReadyGen and GoMath. These programs 
are being implemented"
Q090|ReadyGen|"ew programs will be utilized at PS 90 this year: 
ReadyGen and GoMath. These programs will be utilized for i"
Q090|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q084|Go Math!|"  
  
Programs and assessments utilized 
include: Go Math and CMP3. 

When the service is provided (e.g. 
d"
Q084|Go Math!|"r. A similar team attends for Scholastic 
Code X, Go Math, and CMP3.   
 
Teachers and administrators colla"
Q084|Go Math!|"ss all curriculum areas. Our curriculum including Go Math, ReadGEN, CodeX and CMP3 are 
utilized for both f"
Q084|Go Math!| Assessments, Permormance Series and Thinkcentral Go Math Chapter Assessments, Acuity, IPA, schoolnet and D
Q084|Go Math!|"to the current programs used (Ready Gen, 
Code x, Go Math, Social Studies content studies, science content "
Q084|Go Math!|"es content that is included within all Ready Gen, Go Math, and Code X curriculum standards. 
Base like asse"
Q084|Go Math!|"that we are utilizing are the Ready Gen, Code X , Go Math, Social 
Studies and Science school based curricu"
Q084|Go Math!|"y Gen and Code X lesson intervals, as well as the Go Math, and Social Studies 
and Science curriculum.  Ms."
Q084|Go Math!|"ment with their  
Nyseslat level.  The Ready-Gen, Go Math and Phonics programs are also followed in collabo"
Q084|Go Math!|"proved curriculum websites such as Ready Gen, and Go Math 
that ensure content area, grade appropriate inst"
Q084|Go Math!|"uding and not being limited to Ready-Gem, Code X, Go Math and extra  
curricula support from self created m"
Q084|Go Math!|"necessary)? 
We utilize our Ready-Gen, Code X and Go Math programs, our Social Studies nonfiction and ficti"
Q084|Go Math!|" X   
professsional developments, Social Studies, Go Math and science workshops and activities such as cong"
Q084|ReadyGen|" due to the new language acquisition process.  The Ready Gen word content is blended in within all 
instruction"
Q084|ReadyGen|"o on. 
Content area support is provided within the Ready Gen and Code X lesson intervals, as well as the Go Mat"
Q084|ReadyGen|"tion requirement within the ESL model.  We utilize Ready-Gen , Go-Math, 
our phonics program as well incorporat"
Q084|ReadyGen|"many workshops towards supporting ELLs such as the Ready Gen and  Code X   
professsional developments, Social "
Q084|Rosetta Stone|"uage acquisition 
technology programs such as the Rosetta Stone program, flashcards, bookmaking processes that en"
Q084|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q084|Acuity|"LA, Math, Social Studies and Science 
exams.  The Acuity, IPA schoolnet, DYOs and Performance Based Period"
K484|Learning Partners Program|" In addition, the school is participating in the 
Learning Partners Program. 

 
Part 2 – Annual Goal 
List your school’s 201"
X088|Go Math!|"o assess and track standards in Mathematics using Go Math! assessments 
B.  Key personnel and other resourc"
X088|Go Math!|"ea of mathematics we are in year one implementing Go Math! in all grade levels.  In the content area 
of sc"
X088|Imagine Learning|"trators, Teachers  
7.  Administrators, Teachers, Imagine Learning IT Support  
8.  Administrators, Teachers 
C.  Id"
X088|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X088|Harcourt Science|"Science instruction will be covered through the, 
Harcourt Science Program.  This science program promotes hands-on "
X088|Fundations| programs such as Spotlight on English and Wilson Fundations to support language acquisition.  Small group gui
Q053|IXL|"es and web based materials from Aleks, as well as, XL 

70 | P a g e  

 

 

Part B: Direct Instructio"
Q053|Rosetta Stone|"adio (English only)                               Rosetta Stone 
Topic: _________________________________________"
Q053|Rosetta Stone|" U.S. schools, less than 3 years,  (newcomers) is Rosetta Stone and Reading Success. Modified 

Language Arts Pro"
Q053|Rosetta Stone|ices are provided for all eligible ELLs.  We have Rosetta Stone Lab,  READ 180 computer instructional program and
Q053|Rosetta Stone|ed  books,  Bilingual translation for vocabulary, Rosetta Stone , Reading Success, computer incorporated lessons 
Q053|Summit|"enior ELL 
Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q053|Teacher's College Reading and Writing Project|"ent reading levels.   
7th/8th grade teachers used Teacher’s College to assess.  
 
Analysis of state exam scores is th"
K335|Amplify|"lish Language proficiency 
within three years. 
To amplify the literacy and academic skills of ELLs who parti"
K335|Imagine Learning|"utor Hub. Web-
delivered instruction: iReady and 
Imagine Learning 
Students will be provided with small 
group inst"
K335|iReady|" funding for purchase of Test Prep Materials 
 

iReady Online Reading and Math Program, Brainpop & Brain"
K335|iReady|"gram), and Tutor Hub. Web-
delivered instruction: iReady and 
Imagine Learning 
Students will be provided "
K335|Summit|"es 
  School Leadership Team 
  Student Success Summit 

 
Recruitment Plan 

  Forming partnerships wi"
K335|Teacher's College Reading and Writing Project|"t encompass the needs of identified subgroups 

  Teachers College Reading and Writing Project will serve as a resour"
K335|Teacher's College Reading and Writing Project|"urces used to implement each strategy/activity 
  Teachers College Staff Developers/Teacher Center Specialist/Adminis"
K335|Teacher's College Reading and Writing Project|"acher Center Specialist/Administration/Network 
  Teachers College Staff Developers/Teacher Center Specialist/Teacher"
K335|Teacher's College Reading and Writing Project|"Specialist/Teacher Team Leaders/Administration 
  Teachers College Staff Developers/Teacher Center Specialist/Adminis"
K335|Teacher's College Reading and Writing Project|" our ELL population within the prescription of the Teacher’s College model.  
Sessions are also given in Math and Scien"
K335|Teacher's College Reading and Writing Project|"hip Opportunities 

  Leader of teacher teams 
  TCRWP Teacher Specialist 
  Grade leader opportunities"
K335|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
X077|Go Math!|"ctura  for Spanish Language Arts (SLA) data 
-Use Go Math end of unit assessments and checkpoints in Englis"
X077|ReadyGen|"urces was a great feat.  
 
The school has adopted Ready Gen and Go Math as the core curricula for reading and "
X063|Pearson|"nstruction takes place in the classroom.  We 
use Pearson's ReadyGen Common Core aligned curriculum.  Self-"
X063|Imagine Learning|", and language development. Students also use the Imagine Learning English program throughout grades 
K-5 to support"
X063|Imagine Learning|"f 60 minutes per week. The placement test 
in the Imagine Learning English program determines the starting point and"
X063|Imagine Learning|"us ages and proficiency levels.  For example, the Imagine Learning English software program adapts to the 
student. "
X063|ReadyGen|" takes place in the classroom.  We 
use Pearson's ReadyGen Common Core aligned curriculum.  Self-contained E"
