bn|term|excerpt
Q051|Imagine Learning|" with the Imagine Learning program.  We felt that Imagine Learning was particularly well suited to the 
needs of the"
Q051|Imagine Learning|"g of ELLs.  In the small group push-in class, the Imagine Learning 
software program, Fundations, as well as trade b"
Q051|Imagine Learning|"SESLAT and Beyond) and an ESL Library. 
13b.  The Imagine Learning software program has the ability to translate con"
Q051|Imagine Learning|"a push-in or pull out model, ELL students who use Imagine Learning have native language 
support in 12 languages, in"
Q051|Imagine Learning|"ing in 
ELLIS program and substituted it with the Imagine Learning program.  We felt that Imagine Learning was parti"
Q051|Imagine Learning|" with the Imagine Learning program.  We felt that Imagine Learning was particularly well suited to the 
year-round p"
Q051|Imagine Learning|"g of ELLs.  In the small group push-in class, the Imagine Learning 
designated days.  The principal of PS 56Q and th"
Q051|Imagine Learning|" professional staff developers who are 
13b.  The Imagine Learning software program has the ability to translate con"
Q051|Imagine Learning|"a push-in or pull out model, ELL students who use Imagine Learning have native language 
support in 12 languages, in"
Q051|Imagine Learning|" has three main components:
1) We plan to use the Imagine Learning English software as a supplemental program for ou"
Q051|Imagine Learning|"ntal program for our English 
Language Learners.  Imagine Learning English provides support in 14 languages with par"
Q051|Imagine Learning|" Grade 1 students in a self-contained setting use Imagine Learning English as supplemental 
services during their re"
Q051|Imagine Learning|"speaking, 
reading and writing skills, and/or the Imagine Learning English software. For the math portion, the 
teac"
Q051|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
Q051|Fundations|"sroom teachers, AIS teacher in Kindergarten using Fundations “Double Dose” lessons and RTI Probes,
           "
Q051|Fundations|"       ESL Teacher, Literacy Coach,  37 ½ minutes Fundations Double Dose and RTI Probes for Grade 1  
        "
Q051|Fundations|"utes where they are 
grouped by ability and given Fundations Double Dose lessons. These groups 
are fluid and "
Q051|Fundations|"using classroom libraries, leveled books, and the Fundations program for phonics and 
phonemic awareness.  All"
Q051|Fundations|indergarten ELLs are considered for AIS services (Fundations Double-Dose) after the first assessment results a
Q051|Fundations|reach proficiency on the NYSESLAT are offered the Fundations Double-Dose intervention to ensure that they cont
Q051|Fundations|"in class, the Imagine Learning 
software program, Fundations, as well as trade books, fiction and non-fiction "
Q051|Fundations|indergarten ELLs are considered for AIS services (Fundations Double-Dose) after the first assessment results a
Q051|Fundations|reach proficiency on the NYSESLAT are offered the Fundations Double-Dose intervention to ensure that they cont
Q051|Fundations|"in class, the Imagine Learning 
software program, Fundations, as well as trade books, fiction and non-fiction "
Q051|Fundations|indergarten ELLs are considered for AIS services (Fundations Double-Dose) after the first assessment results a
Q051|Fundations|reach proficiency on the NYSESLAT are offered the Fundations Double-Dose intervention to ensure that they cont
Q051|Fundations|"s, including the ELL parents.  
software program, Fundations, as well as trade books, fiction and non-fiction "
Q051|Fountas and Pinnell|"ssessment Profile (WRAP) 
whose results yielded a Fountas and Pinnell reading level for each student.  This year howeve"
Q051|Fountas and Pinnell|"ssessment Profile (WRAP) 
whose results yielded a Fountas and Pinnell reading level for each student.  This year howeve"
Q051|Fountas and Pinnell|"ol is using the Benchmark 
Assessment System from Fountas and Pinnell to assess literacy skills.  Additionally, the sch"
Q045|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
Q045|Teacher's College Reading and Writing Project|"ided in the planning for and implementation of the Teachers College Common Core-aligned 
Writing Program, the structur"
Q045|Teacher's College Reading and Writing Project|" support the implementation of Common Core-aligned Teachers College Writing Program.

Professional instructional mater"
Q045|Teacher's College Reading and Writing Project|" support the implementation of Common Core-aligned Teachers College Writing Program.

6

Use this template to identif"
Q045|Teacher's College Reading and Writing Project|" support the implementation of Common Core-aligned Teachers College Writing Program.

Professional instructional mater"
Q045|Teacher's College Reading and Writing Project|ent:  Professional Development will be provided on Teachers College Common Core Aligned Writing Program, structure of/
Q045|Teacher's College Reading and Writing Project|" support the implementation of Common Core-aligned Teachers College Writing Program.

Professional instructional mater"
Q045|Teacher's College Reading and Writing Project|" support the implementation of Common Core-aligned Teachers College Writing Program.

12

Use this template to identi"
Q045|Teacher's College Reading and Writing Project|" support the implementation of Common Core-aligned Teachers College Writing Program.

Professional instructional mater"
Q045|Teacher's College Reading and Writing Project|"ed to assess early literacy skills at PS 45 is the Teacher's college Reading Running Records. The information t 
is use"
K445|Pearson|"Rutigliano

Assistant Principal

Anna Mineo

John Pearson

     

Parent Coordinator

ESL Teacher

Parent

"
K445|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
K445|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
M034|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
M034|IDO|" C I T Y   D E P A R T M E N T   O F   E D U C A T I O N

D E N N I S   W A L C O T T ,   C H A N C E L L"
M034|IXL|"ssroom 

data, as well as progress of students on IXL in order to monitor the progress of the students "
M034|IXL|"eetings

 Rubicon Atlas for curriculum mapping

IXL Programs for student use in class and at home

7
"
M034|IXL|m and intervention teachers of digital databases (IXL and Achieve 3000) is assisting goal-setting and d
M034|IXL|"es/activities to achieve this goal.

Achieve 3000/IXL Programs for student use in class and at home

 "
M034|IXL|" as intervention one-to-one or in a 
small group: IXL and Singapore math are the programs used.  Studen"
M034|IXL|"e 
environments are one-to-one or in small group: IXL, a computer based program, Great Leaps Math, Math"
M034|IXL|"aps Math, Math 
Navigator or Math in the City.    IXL is also used during extended day
The science teac"
M034|Teacher's College Reading and Writing Project|"lanning time, Teachers’ College Staff  Developers, Teachers College off 
site workshops, Network lead workshops, Netwo"
M034|Teacher's College Reading and Writing Project|"5 in this CEP. 
1. First Fridays for Families, 
2. Teachers College Parent Workshops, 
3. Learning Leaders classes, 
4"
M034|Teacher's College Reading and Writing Project|", Fundations, Wilson, Achieve 3000, Read About 
2. Teacher’s College Readers/Writer’s Project/Small group instruction, "
M034|Teacher's College Reading and Writing Project|"e a minimum of 10 percent of Title I funds to fund Teacher’s College Reader’s and Writer’s Project.  Staff 
members wil"
M034|Teacher's College Reading and Writing Project|"lanning time, Teachers’ 
College Staff Developers, Teachers College off site workshops, Network lead workshops, Networ"
M034|Teacher's College Reading and Writing Project|alanced literacy approach is in place that follows Teacher’s College Workshop Model for all ELA instruction. Social stu
M034|Teacher's College Reading and Writing Project|"essional development content will be gathered from Teachers College 
Calendar Days and the Department of Education’s E"
M034|Teacher's College Reading and Writing Project|"essional development content will be gathered from Teachers College 
Calendar Days and the Department of Education’s E"
M034|Teacher's College Reading and Writing Project|"essional development content will be gathered from Teachers College 
Calendar Days and the Department of Education’s E"
M034|Teacher's College Reading and Writing Project|"f your programs for ELLs. 
1. PS/MS 34 uses ECLAS, TCRWP, LAB-R and running records to assess early litera"
M034|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
M034|Fundations|"rmance, Read 180, At-Risk SETSS, Great Leaps ELA, Fundations, the Wilson Reading Program, the 
Leveled Literac"
M034|Fundations|"ons are provided one-
to-one or in a small group: Fundations, Great Leaps ELA, Read 180, the Wilson Reading Pr"
M034|Fundations|"for students 
with disabilities:

1. Great Leaps, Fundations, Wilson, Achieve 3000, Read About 
2. Teacher’s C"
K323|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
K323|Passports|"s

Academic Intervention program include:  Voyager Passport (K-2) – Small group instruction during 
school day"
K323|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
K323|Acuity|ased use by teachers of item analysis data, e.g., Acuity Report and other assessments to provide instructi
K323|Acuity|"ies will be conducted:
Students will take part in Acuity assessments, which includes predictive assessment"
K323|Acuity|ased use by teachers of item analysis data, e.g., Acuity Report and other assessments to provide instructi
K323|Acuity|"ies will be conducted:
Students will take part in Acuity assessments, which includes predictive assessment"
K323|Acuity|ased use by teachers of item analysis data, e.g., Acuity Report and other assessments to provide instructi
X061|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
X061|Fundations|"ervices (AIS)

ELA

Description

Programs include Fundations, Soar to Success, Voyager, Great Leaps and guided"
X061|Fountas and Pinnell|"ills: 
We use ECLAS-2, DRA/Rigby running records, Fountas and Pinnell assessment and EPAL to assess early literacy skil"
X061|Acuity|"ut support program. Students are also assigned to Acuity 
individualized tutorials based on their needs.
T"
X061|Acuity|" tests, teacher made assessments, Ed performance, Acuity, and 
specific skill based assessments administer"
X061|Acuity|"tests, Ed Performance and item analysis from the 
Acuity tests.   When looking at the scores from the NYS "
X061|Acuity|", Teacher Made 
Assessments, Conference Notes and Acuity data.  K-5 teachers will benchmark and assess stu"
X061|Acuity|"pull-out supports. Students 
are also assigned to Acuity individualized tutorials based on their needs.
Ta"
X061|Acuity|"tics unit tests, running records, 
Edperformance, Acuity, and specific skill based assessments administere"
X061|Acuity|"ram. Project Read, Students are 
also assigned to Acuity individualized tutorials based on their needs. EL"
Q092|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
Q092|Reading AZ|"ts are held such as Parent 
Skills, Homework Help, Reading At Home, Family Math, Nutrition, and Children’s Healt"
Q092|Reading AZ|"nts are held such as Parent Skills, Homework Help, Reading At Home, Family Math, 

Page 29

E. Parental Involve"
Q092|Reading AZ|"nts are held such as Parent Skills, Homework Help, Reading At Home, Family Math, 
Nutrition, and Children’s Heal"
Q092|Reading AZ|"nts are held such as Parent Skills, Homework Help, Reading At Home, Family Math, 

Page 35

E. Parental Involve"
Q092|Reading AZ|"nts are held such as Parent Skills, Homework Help, Reading At Home, Family Math, 
Nutrition, and Children’s Heal"
Q092|Reading Recovery|" to English is purchased using Title III funds.  
Reading Recovery is paid for by utilizing Tax Levy funding.
After "
Q092|Reading Recovery|"ab-Small group 
instruction during the school day
Reading Recovery Program –Tier 3 Intervention instruction during t"
Q092|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
Q092|Fundations|"tion instruction during the school day
Grades 1-2 Fundations RTI Double Dose Program Small groups 37.5 minutes"
K492|Amplify|"soon as possible.  Goals of the program includ:
To amplify the literacy and academic skills of ELLs who parti"
Q086|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
Q086|Envision|"ooked forward to the parent English classes.   
We envision continuing the classes this year with our Title II"
K109|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
K109|Read180|"nd Special Needs ELLs in grades 3-8 partake in The Read 180 program and Push-in Academic Intervention 
Service"
K109|Read180|"and Push-in Academic Intervention 
Services (AIS). Read 180 is a research-based, computer-assisted Scholastic "
K109|Read180|"nd Special Needs ELLs in grades 3-8 partake in The Read 180 program and Push-in Academic Intervention 
Service"
K109|Read180|"and Push-in Academic Intervention 
Services (AIS). Read 180 is a research-based, computer-assisted Scholastic "
K109|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
K109|Fountas and Pinnell|"rograms for ELLs. 
     Our school uses ECLAS and Fountas and Pinnell to assess the early literacy skills of our ELLs. "
R014|Go Math!|"3.
Professional Development Training for the new “Go Math” program implemented for the 2011 – 2012 year.
An"
R014|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
R014|Reading AZ|rly grades we use Fountas and Pinnell levels using Reading A to Z to determine the students’ literacy skills. T
R014|Summit|"nded this Summit.

March 2012
The next Attendance Summit will take place.

June 2012

6

Attendance Dinne"
R014|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
R014|Fundations|"truction using researched based programs such as 
Fundations, Wilsons and Words Their Way.  The AIS teacher ut"
R014|Fundations|"truction using researched based 
programs such as Fundations, Wilsons and Words Their Way.  The AIS teachers u"
R014|Fundations|"truction using researched based 
programs such as Fundations, Wilsons and Words Their Way.  The AIS teachers u"
R014|Fundations|"le and/or middle to high school?
programs such as Fundations, Wilsons and Words Their Way.  The AIS teachers u"
R014|Acuity|ter analyzing the State Education Testing Data in Acuity we noticed 30% of our 3rd, 4th, and 5th grade stu
R014|Acuity|" 3 times a week.
Grades 3, 4, & 5 AIS – Data from Acuity, ITAs, New York State Assessments in ELA. 
Small "
R014|Acuity|"on 3 times a week.
Grades 3,4 & 5 AIS – Data from Acuity, ITAs, New York State Assessments in Math.
Small "
R014|Acuity|"g a review of the State Education testing data in Acuity and the School Accountability data in the 
School"
Q253|Core Knowledge|"have On Our Way to English, 
ESL series,Mondo,and Core Knowledge as well as our Everyday Math program  Simple Solu"
Q253|Core Knowledge|"have On Our Way to English, 
ESL series,Mondo,and Core Knowledge as well as our Everyday Math program  Simple Solu"
Q253|Core Knowledge|"have On Our Way to English, 
ESL series,Mondo,and Core Knowledge as well as our Everyday Math program  Simple Solu"
Q253|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
Q253|Fundations|"ge.
13.Currently, we are using the Wilson program Fundations and Open Court for the lower grades.  We also hav"
Q253|Fundations|"ge.
13.Currently, we are using the Wilson program Fundations and Open Court for the lower grades.  We also hav"
Q253|Fundations|"ge.
13.Currently, we are using the Wilson program Fundations and Open Court for the lower grades.  We also hav"
Q253|Acuity|"or higher, demonstrating growth on the Customized Acuity Assessments from the fall 
2011 ITA Test to the s"
Q253|Acuity|"taff in the use of technology to access data from Acuity. Predictive and diagnostic (ITA) assessments.

 "
Q253|Acuity|"or higher, demonstrating growth on the Customized Acuity Assessments from the fall 
2011 Predictive Test t"
Q253|Acuity|"or higher, demonstrating growth on the Customized Acuity Assessments from the fall 
2011 ITA Test to the S"
Q253|Acuity|"taff in the use of technology to access data from Acuity. Predictive and diagnostic (ITA) assessments.

 "
Q253|Acuity|"heNYSESLAT 
ELA, NY State, math, NY State science Acuity, and E-class and E-PAL  testing.
     

Additiona"
X511|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X511|Teacher's College Reading and Writing Project|nstructional and achievement coaches, ISA coaches, Teachers College NCREST staff, and Bronx Envision’s teacher data sp
X511|Envision|"anning meetings, and coaching sessions with Bronx Envision 
o Network instructional and achievement coaches,"
X511|Envision|"coaches, Teachers College NCREST staff, and Bronx Envision’s teacher data specialist 

Academy teachers.

an"
X511|Envision|"student achievement standards.  
o Of sixty Bronx Envision Academy students who attended New York City publi"
X511|Envision|the current year-to-date attendance rate at Bronx Envision Academy (87.1%) outpaces District 12 schools enro
X511|Envision|ciate  to  serve  as  a  liaison  between  Bronx  Envision  Academy  and  families.   The  community  associ
X511|Envision|"tent and student achievement standards.  
o Bronx Envision’s first ninth grade class hails from over forty d"
X511|Envision|"s and school cultures.  
o As a new school, Bronx Envision seeks to develop norms, procedures, and systems t"
X511|Envision|"n a new and unfamiliar community. 

school, Bronx Envision Academy’s faculty seeks to create a caring commun"
X511|Envision|"ds.  
o In the first marking period, 78% of Bronx Envision Academy’s students earned a passing grade in Engl"
X511|Envision|"s and community in our school.   Therefore, Bronx Envision Academy, in 
compliance with the Section 1118 of "
X511|Envision|"ement between our school and the families.  Bronx Envision Academy’s policy is designed 
to  keep  parents  "
X511|Envision|"welcomed members of 
our school community.  Bronx Envision Academy will support parents and families of Titl"
X511|Envision|"nd other members of our school community.

Bronx  Envision  Academy’s  Parent  Involvement  Policy  was  des"
X511|Envision|"ners and students with 
disabilities.   The Bronx Envision  Academy  community  will conduct an annual evalu"
X511|Envision|"e  needs  of  parents,  and  enhance  the  Bronx  Envision 
Academy’s Title I program.  This information wil"
X511|Envision|"am.  This information will be maintained by Bronx Envision Academy.  

To increase and improve parent involv"
X511|Envision|"rove parent involvement and school quality, Bronx Envision Academy will:

o

o

o

engage  parents  in  disc"
X511|Envision|"ity Associate to serve as a liaison between Bronx Envision Academy and 
families.   The community associate "
X511|Envision|"on during meetings and events 
as needed. 

Bronx Envision Academy will further encourage school-level paren"
X511|Envision|"ts can understand.

SCHOOL-PARENT COMPACT

Bronx  Envision  Academy,  in  compliance  with  the  Section  11"
X511|Envision|"ieve State Standards 
and Assessments.

I.

Bronx Envision Academy School Responsibilities

Provide  high  q"
X511|Envision|"tion Act (ESEA) and Title I programs.

II.

Bronx Envision Academy Parent/Guardian Responsibilities:

 moni"
X511|Envision|"ategies whenever possible;
take part in the Bronx Envision Academy’s Parent Association or serve to the exte"
X511|Envision|"






















III.

Bronx Envision Academy Student Responsibilities:

attend school "
X511|Envision|"der/Network Leader Groll/Byam
School Name   Bronx Envision Academy

District  12

Borough  Bronx

School Num"
X511|Envision|" the parents?  

1.  As a brand new school, Bronx Envision has welcomed parents to participate in an orienta"
X511|Envision|"  

Part VI: LAP Assurances

School Name:   Bronx Envision Academy                                          "
X511|Envision|"schools

DBN: 12X511           School Name: Bronx Envision Academy

Cluster: 4           Network: 404 Byam

"
K135|Read180|"ntion programs for ELLs are the Wilson Program and Read 180 with the use of laptops. Several ELLs on the 

tes"
K135|Read180|"135 are the following: A technology program called Read 180 for 

grades 3 to 5. Using this program ELL's use "
K135|Read180| 5. In the AIS Program the ELLs are also using the Read 180 Program. This program enhances their listening ski
K135|Read180| 5. In the AIS Program the ELLs are also using the Read 180 Program. This program enhances their listening ski
K135|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
K135|Fountas and Pinnell|"of students in Grades 
3-5 who meet or exceed the Fountas and Pinnell reading benchmarks.  This will include the use of"
K135|Envision|"o all aspects of the Everyday Mathematics and the Envision curriculum 

through Accountable talk, fair and c"
K135|Envision|"e show competition
 Math-A-Thon - Grades 2 - 5
 Envision & Everyday Mathematics Games
 Create holiday pac"
K135|Envision|"ade math committee
 Use technology component for Envisions, Grade 2 – 5

STAFF

 Provide supplemental serv"
K135|Envision|"instructional materials and 

guides (e.g. online Envision resource, Vmath Grade 3-5)

 Parent Coordinator "
K135|Envision|"nts (ITA) – grades 3-5
Everyday Math Games and CD
Envision Math Program – Grades 3-5
VMATH Live – grades 2-5"
K135|Acuity|"tudents in December, February, and April based on Acuity
 Identify & support students for intervention th"
K135|Acuity|"tion for at-risk students.  City and state exams, Acuity 

reports, teachers to differentiate and drive in"
K135|Acuity|"signments.  These 
assignments can be found using Acuity or V-Math Live.

 Students identified for tempor"
K135|Acuity|s will monitor students’ monthly reading tasks on Acuity. Reading tasks are generated based on students’ n
K135|Acuity|" during day, small group-pull out/push in program
Acuity: Individually Targeted Assessments (ITA) – grades"
K135|Acuity|" during day, small group-pull out/push in program
Acuity: Individually Targeted Assessments (ITA) – grades"
K135|Acuity|"uctions, guided reading groups for ELLs, NYSESLAT/Acuity data 
analysis.

The ELLs will obtain support suc"
K135|Acuity|"uctions, guided reading groups for ELLs, NYSESLAT/Acuity data 
analysis.

The ELLs will obtain support suc"
K135|Acuity|"f 
their child. They can have access and interput Acuity information.

There is a Title I/ Academic Interv"
K135|Acuity|After the ELLs have taken the ELA ITA test in the Acuity, the ESL Teacher uses the data to create acuity a
K135|Acuity|"uctions, guided reading groups for ELLs, NYSESLAT/Acuity data 
analysis.

Page 37

The ELLs will obtain su"
K135|Acuity|"uctions, guided reading groups for ELLs, NYSESLAT/Acuity data 
analysis.

The ELLs will obtain support suc"
K135|Acuity|"f 
their child. They can have access and interput Acuity information.

There is a Title I/ Academic Interv"
K135|Acuity|After the ELLs have taken the ELA ITA test in the Acuity, the ESL Teacher uses the data to create acuity a
M544|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X277|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X277|Teacher's College Reading and Writing Project|h grade teacher is attending a specialty course at Teachers College about the teaching of nonfiction. She is then runn
X277|Teacher's College Reading and Writing Project|"r Student Funding

 Professional development from Teachers College Reading and Writing Project: $36, 825.00 Title 1 S"
X277|Teacher's College Reading and Writing Project|"sources alignment

 Professional development from Teachers College Reading and Writing Project: $36, 825.00 Title 1 S"
X277|Teacher's College Reading and Writing Project|"sources alignment

 Professional development from Teachers College Reading and Writing Project: $36, 825.00 Title 1 S"
X277|Teacher's College Reading and Writing Project|"chool improvement.

We have hired consultants from Teachers College Reading and Writing Project at a cost of $1,200. p"
X277|Teacher's College Reading and Writing Project|" the course of the year with staff developers from Teachers College Reading and 
Writing Project. In addition, teacher"
X277|Teacher's College Reading and Writing Project|"English with native language support.  PS 277 uses Teachers College curriculum for the teaching of reading and 
writin"
X277|Teacher's College Reading and Writing Project|"rough art, drama, 
1.  All teachers participate in Teachers College  professional development in reading and writing f"
X277|Teacher's College Reading and Writing Project|"s) as per Jose P.

1.  All teachers participate in Teachers College  professional development in reading and writing f"
X277|Teacher's College Reading and Writing Project|"s) as per Jose P.

1.  All teachers participate in Teachers College  professional development in reading and writing f"
X277|Teacher's College Reading and Writing Project|"ELLs. 
Assessment Analysis
1.  Our school uses the Teacher’s College Reading and Writing Program to assess early litera"
X277|Teacher's College Reading and Writing Project|"ELLs. 
Assessment Analysis
1.  Our school uses the Teacher’s College Reading and Writing Program to assess early litera"
X277|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
X263|EL Education|"ool Institute, Reading I, and Writing I) hosted by Expeditionary Learning Outward 
Bound.  All teachers are able to attend."
X263|EL Education|"ol Institute, Reading I, and 
Writing I) hosted by Expeditionary Learning Outward Bound.  All teachers are able to attend. "
X263|EL Education|"a school model we’re currently implementing called Expeditionary Learning (EL).  They 
offer a hands-on philosophy of educa"
X263|Rosetta Stone|"mpts and graphic 
organizers.  Technology such as Rosetta Stone is also utilized to help support language acquisi"
X263|Rosetta Stone|" 

     

     

     

     

Math: 

Science: 

Rosetta Stone software is installed on student computers.  Stud"
X263|Rosetta Stone|"re often utilized by ELLs to help develop their 

Rosetta Stone software is installed on student computers.  Stud"
X263|Rosetta Stone|"re often utilized by ELLs to help develop their 

Rosetta Stone software is installed on student computers.  Stud"
X263|Rosetta Stone|"re often utilized by ELLs to help develop their 

Rosetta Stone software is installed on student computers.  Stud"
X263|Rosetta Stone|"re often utilized by ELLs to help develop their 

Rosetta Stone software is installed on student computers.  Stud"
X263|Rosetta Stone|"he classroom through the use of software, such as Rosetta Stone.
To incorporate content from other areas, includi"
X263|Rosetta Stone|"he classroom through the use of software, such as Rosetta Stone.
To incorporate content from other areas, includi"
X263|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
K121|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
K121|Imagine Learning|". In order to ensure 
students’ academic success, Imagine Learning English teaches academic vocabulary and content a"
K121|Imagine Learning|" on tape to support literacy. 
Newcomers also use Imagine Learning English, a computer based literacy program. The p"
K121|Imagine Learning|" on tape to support literacy. 
Newcomers also use Imagine Learning English, a computer based literacy program. The p"
K121|Imagine Learning|"nics and phonemic awareness activities as well as Imagine Learning English, a computer based 
program that individua"
K121|Imagine Learning|" Kaplan Science. Literacy materials will include 
Imagine Learning English (ILE), a scientifically research based te"
K121|Imagine Learning|"Cottrell, 
Technology Teacher

Types of materials
Imagine Learning English software program
Wright Group Early Liter"
K121|Imagine Learning|"ent Area instruction

•Data Driven Instruction 

•Imagine Learning English

Name of provider

Imagine Learning Engli"
K121|Imagine Learning|"on 

•Imagine Learning English

Name of provider

Imagine Learning English

NYC Departmernt of Education

CFN 409

P"
K121|Teacher's College Reading and Writing Project|"es and activities regularly. 


 We will examine Teacher’s College Reading levels four times a year (September, Novem"
K121|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
K121|Acuity|"rade meetings
 Weekly Inquiry Team meetings



Acuity Assessments administered in November, January and"
M550|Rosetta Stone|"he needs of English Language Learners, we utilize Rosetta Stone, 

B. Programming and Scheduling Information--Co"
M550|Rosetta Stone|"he needs of English Language Learners, we utilize Rosetta Stone, 

3. How do you evaluate the needs of the parent"
M550|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
M550|Acuity| late May math predictive assessments provided by Acuity will be given to students.  The Predictive Class 
K647|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
K647|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
K647|Acuity|"s.  We also administer an intake test, and yearly Acuity predictives, to gain the most 
reliable picture.
"
K647|Acuity|dance at Regents exams; and 3, the results on the Acuity Predictive Assessments are consistent with NYSESL
K647|Acuity|"s.  We also administer an intake test, and yearly Acuity predictives, to gain the most 
reliable picture.
"
K647|Acuity|dance at Regents exams; and 3, the results on the Acuity Predictive Assessments are consistent with NYSESL
X505|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X288|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X288|Literacy Design Collaborative|"umentative writing, as per participation in the 

Literacy Design Collaborative Project (LDC).

 English teachers will share mod"
X288|Acuity|"the success of your programs for ELLs. 
1. We use Acuity, NSYSESLAT, LAB-R and regents exams  to assess li"
K690|IDO|"ultation with their 

School Leadership Team.

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
K690|Teacher's College Reading and Writing Project|"e.g., ECLAS-2, EL SOL, Fountas and 

Pinnell, DRA, TCRWP). What insights do the data provide about your EL"
K690|Study Island|"he following educational programs and strategies: Study Island, Brain 
Pop, Impact Math, NYS coach books, the us"
K690|Acuity|"structional goals, through analysis of data (ATS, Acuity, ARIS, etc)
Inquiry teams will conduct bimonthly "
K690|Acuity|"o 6 years: 
    - analyze the data from NYSESLAT, Acuity and ARIS to find the strengths and weaknesses of "
K690|Acuity|"ionaries.    
10.  Ms. Mannino will be trained in Acuity and Preformance Series so that they can be implem"
K690|Acuity|"ionaries.    
10.  Ms. Mannino will be trained in Acuity and Preformance Series so that they can be implem"
K690|Acuity|"PD agenda.   
10.  Ms. Mannino will be trained in Acuity and Preformance Series so that they can be implem"
Q290|Rosetta Stone|"milies.  In addition to these classes, we 
have a Rosetta Stone available to families who want to learn English. "
Q290|Fundations|"ing where students are struggling. In ELA, we use Fundations to support
phonological/phonemic awareness, phoni"
Q290|Fundations|"ing where students are struggling. In ELA, we use Fundations to support
phonological/phonemic awareness, phoni"
Q290|Fountas and Pinnell|"ne during the ELA block. Journeys 
data as well as Fountas and Pinell Running Records help us target scholars in need of"
