bn|term|excerpt
M051|Teacher's College Reading and Writing Project|"ng of reading and writing. Our teachers work 
with Teachers College staff developers to improve their teaching of read"
M051|Teacher's College Reading and Writing Project|" of students progressing 
reading levels using the Teachers College Reading Assessments. Teacher teams and 
inquiry te"
M051|Teacher's College Reading and Writing Project|"n the mainstream 
classroom students are using the Teacher’s College Reading and Writing curriculum, in science they ar"
M051|Teacher's College Reading and Writing Project|"
completed its fifth  year  of collaboration with  Teachers College Reading  and Writing Project.  This collaboration "
M051|Teacher's College Reading and Writing Project|" implementing their reading and writing workshops, Teachers College provides us with two staff developers, one 
for  g"
M051|Teacher's College Reading and Writing Project|"009 
 

47 

 

We have noticed the impact of the Teachers College reading and writing curriculum on both children’s "
M051|Teacher's College Reading and Writing Project|nning according to the students’ needs.  Also, the TCRWP provides a benchmark of the students’ vocabulary 
M051|Teacher's College Reading and Writing Project|" the ELL Periodic Assessments we use testing data, TCRWP assessments, Fountas and Pinnel levels 
and teach"
Q020|Flocabulary (by nearpod)|"g Strategies preferred (PM Program) 
*Training in Flocabulary preferred (PM Program) 

Professional Development"
Q020|Flocabulary (by nearpod)|"y.  
 
Teachers will receive staff development in Flocabulary. Flocabulary uses multisensory instruction to bui"
Q020|Flocabulary (by nearpod)|"rs will receive staff development in Flocabulary. Flocabulary uses multisensory instruction to build 
vocabular"
Q020|Flocabulary (by nearpod)|" 
in VTS, an art extension activity and a demo of Flocabulary. Parents will be provided with 
information on VT"
Q020|Flocabulary (by nearpod)|"ith site licenses) 
Professional Development from Flocabulary: $1500 
Professional Development from VTS: $2500 "
Q020|Flocabulary (by nearpod)|" 
Imagine Island DVD sets: $259.99 x 5= $1299.95 
Flocabulary program: $2533.75 
VTS program/images: $1500 
Hea"
Q020|Imagine Learning|"dvanced. We have also effectively implemented the Imagine Learning software program, 
which provides native language"
Q020|Imagine Learning|" ELLs. We currently are expanding the use of 
the Imagine Learning program, and have added My Access, a writing prog"
Q020|Imagine Learning|" minutes of each session, students will engage in Imagine Learning, 
a supplementary computer program that focuses o"
Q020|Imagine Learning|"tinuously monitors and assesses student progress. Imagine Learning creates 
individualized student progress reports "
Q020|Imagine Learning|"
 

*Licensed ESL/Bilingual teacher 
*Training in Imagine Learning preferred (AM Program) 
*Training in Visual Think"
Q020|Imagine Learning|"ive rich, hands-on 
professional development from Imagine Learning staff on how to utilize this program to best supp"
Q020|Imagine Learning|"            Understanding Your Child’s Individual Imagine Learning Report 

 

 

II.              Introduction to "
Q020|Imagine Learning|"nds-on workshop where they will be introduced 
to Imagine Learning, be informed of how to understand their child’s L"
Q020|Imagine Learning|" Total: $2,686.46  
Professional Development from Imagine Learning: (no 
cost with site licenses) 
Professional Deve"
Q020|Imagine Learning|"avel  
Other  
TOTAL 

$15,000 
 
0 
0 
$70,580 

Imagine Learning site licenses: $15,000.00 
  
N/A  
N/A  
  

 

"
Q020|Imagine Learning|"scriptions to Safari Montage, World Book 
Online, Imagine Learning, Starfall, Achieve 3000, My Access, AHA! Math, Ra"
Q020|Imagine Learning|"heater. This year, we have continued to invest in Imagine Learning, as it has proven to be a great 
resource for our"
Q020|Imagine Learning|"During the Election Day Professional Development, Imagine Learning workshops will be weaved 
throughout the day to s"
Q020|Starfalls|"ari Montage, World Book 
Online, Imagine Learning, Starfall, Achieve 3000, My Access, AHA! Math, Rainforest Mat"
Q020|Teacher's College Reading and Writing Project|"w York City & State 
Performance Standards and the Teachers College 
Writing Continuum.  
By June 2010, the targeted 3"
Q020|Teacher's College Reading and Writing Project|"w 
York City & State Performance Standards and the Teachers College 
Writing Continuum.    

 

Action Plan  

Includ"
Q020|Fountas and Pinnell|"rease fluency by at least one level on 
 

 
the Fountas and Pinnell Fluency Assessment. 
Grade 3: Deepen the writing "
Q020|Fountas and Pinnell|" a minimum of two reading 
levels as measured the Fountas and Pinnell 
Benchmark Assessments. 
Grade 5: Increase the ta"
Q020|Fountas and Pinnell|"omprehension 
score of at least 5 out of 7 on the Fountas and Pinnell Benchmark 
Assessment Fluency and Comprehension R"
Q020|Fountas and Pinnell|"ssessment and master at least 
a Level H/I on the Fountas and Pinnell Benchmark Assessment.  
Grade 2: Increase fluency"
Q020|Fountas and Pinnell|" 2: Increase fluency by at least one level on the Fountas and Pinnell 
Fluency Assessment. 
Grade 3: Deepen the writing"
Q020|Fountas and Pinnell|" a minimum of two reading 
levels as measured the Fountas and Pinnell Benchmark Assessments. 
Grade 5: Increase the tar"
Q020|Acuity|"rk State Math Standards to Everyday Math lessons. Acuity ITA’s 
test students on the math standards they s"
M045|Read180|"ntervention programs such as Great Leaps, Saturday Read 180 Academy as of January 
2010, and Teen Biz 3000 for"
M045|Read180|"en Biz, 
Benchmark reading program, and a Saturday Read 180 program beginning in early 
January 2010.  
Introd"
M045|Read180|" students .that are  Level 
3 and 4. 

  Saturday Read 180 Academy – a Saturday program will be implemented t"
M045|Read180|"onsist of a focus on improving reading through the Read 180 program. The program will run 
from December 2009 "
M045|Teacher's College Reading and Writing Project|"l’s 
educational program?  
 
MS 45 implements the Teachers College model of balanced literacy in all our English Lang"
Q752|Go Math!|"ovides intensive reading 
intervention 
2. Ramp Up to Math – intervention that offers instruction in core mat"
Q752|Go Math!|" and discourse of literary 

genres. 

 
 
Ramp Up to Math – intervention that offers instruction in core mat"
Q752|Read180|"plicable. The current programs being used are: 
1. Read 180 – a computer based program that provides intensive"
Q752|Read180|"ted.   
•  Wilson Reading will be expanded as will Read 180 – both will be implemented in the alternate assess"
X010|Fundations|"low performing student population by implementing Fundations, Treasures 
and the Ramp-Up Literacy program as E"
X010|Fundations|"ued research-based reading intervention programs: Fundations 
Program for elementary, Wilson Reading Program f"
X010|Fundations|"um (November through June). 

•  Continued use of Fundations (ongoing throughout the year). 
• 
•  New Teacher"
X010|Fundations|"ervention programs for students in AIS:  

•  The Fundations program is implemented for Kindergarten through 4"
X010|Fundations|"rnate Assessment students where appropriate. The 
Fundations program addresses phonemic awareness, phonics, wo"
X010|Fundations|"and motivation to read). P10X has implemented the Fundations Intervention program and Treasures 
for elementar"
M079|BrainPOP|"cess from home   

BRAIN POP JR (12:1:1/12:1:4) – BrainPOP Jr. provides educational movies and homework 
hel"
M079|BrainPOP|"zzes, games, vocabulary, and activities for kids. BrainPOP 
Jr. is a great resource for homes as well offeri"
M079|BrainPOP|") – Ideal for both group and one-on-one settings, BrainPOP is used in 
numerous ways, from introducing a new"
M079|BrainPOP|"ess from home   

BRAIN POP JR (12:1:1/12:1:4) –  BrainPOP Jr. provides educational movies and homework help"
M079|BrainPOP|"zzes, games, vocabulary, and activities for kids. BrainPOP Jr. is a 
great resource for homes as well offeri"
M079|Discovery Ed Tech Book|"clips 
tied directly state and national standards. Discovery Education streaming Plus is the only digital 
video-based l"
M079|Discovery Ed Tech Book|"l access from home 
DISCOVERY ED (12:1:1/8:1:1) –  Discovery Education streaming Plus integrates seamlessly into 
any cu"
M079|Discovery Ed Tech Book|"clips tied 
directly state and national standards. Discovery Education streaming Plus is the only digital video-
based l"
M079|Discovery Ed Tech Book|"clips 
tied directly state and national standards. Discovery Education streaming Plus is the only digital 
video-"
M079|Discovery Ed Tech Book|"l access from home 
DISCOVERY ED (12:1:1/8:1:1) –  Discovery Education streaming Plus integrates seamlessly into "
M079|Discovery Ed Tech Book|"clips tied 
directly state and national standards. Discovery Education streaming Plus is the only digital video-
"
M079|IXL|" allocation plan for each in narrative form. 
 
 
 IX.   Completing the LAP (Attach this worksheet to the"
Q550|Acuity|" as a 

resource for teachers. 

•  Review of all Acuity and I.T.A. Assessments 
•  Review of E.L.A. Predi"
Q550|Acuity|"ndards. 

 
Our school utilizes both Scantron and Acuity as part of the Periodic Assessments conducted in "
Q550|Acuity|"ans 
• Administered on going interim assessments (Acuity) to make informed instructional decisions, to dif"
K636|Fountas and Pinnell|"ng progress on a six to eight week cycle using the Fountas 
and Pinnell Assessment Kit, conferring notes and informal runn"
K636|Acuity|"through the use of the ELL Predictive Assessment, Acuity, and Ed Performance. 

 
 
 
KEY FINDING 5: DATA "
M509|IDO|"or school and is in possession of the school photo ID , which is to be worn 

in the building at all tim"
M509|IDO|ry tools of learning – pens, pencils, books, photo ID which is to be worn at all times and shown to any 
M509|Read180|"l Two students (entering 
ninth graders) in either Read 180 or Ramp-Up Intervention classes while our more ski"
M509|Read180|"ugh Friday, 7:30 a.m. to 8:45 a.m.)  

Ramp Up and Read 180 are balanced literacy intervention programs, which"
M509|Summit|" used only in the case of personal emergency. 

  Submit a verified absence note to all subject class teach"
K811|Reading AZ|"ead in native languages to increase comprehension, Reading A to Z 
on-line leveled library provides books in na"
K811|Acuity|"t, SmartBoard, graphic organizers, planners. 

•  Acuity: Prepare students for state assessments using ite"
K811|Acuity|"l group setting during the school day. 

 
 
 
 
Acuity 

Science: 
 

 
 
 
 
 
 
 
Acuity 

 

 

 
 
 "
K811|Acuity|"y. 

 
 
 
 
Acuity 

Science: 
 

 
 
 
 
 
 
 
Acuity 

 

 

 
 
 
 
 
MAY 2009 
 

•  Study Skills, h"
K811|Acuity|"t, SmartBoard, graphic organizers, planners. 

•  Acuity: Prepare students for state assessments using ite"
K811|Acuity|"t, SmartBoard, graphic organizers, planners. 

•  Acuity: Prepare students for state assessments using ite"
K811|Acuity|"t, SmartBoard, graphic organizers, planners. 

•  Acuity: Prepare students for state assessments using ite"
K811|Acuity|"objectives.   

 

 

N/A 

N/A 

N/A 

 
 
 

•  Acuity 

At-risk Services Provided by the 
Guidance Coun"
K186|Reading Recovery|"Writing.  Academic intervention services 
include Reading Recovery, Leveled Literacy Instruction and Wilson Instruct"
K186|Reading Recovery|"tervention,  small group during the school day * 
Reading Recovery, one to one tutoring during the school day* 
Acad"
K186|Reading Recovery|"s.  These interventions include; Wilson Program, 
Reading Recovery, Leveled Literacy Intervention, Kaplan Foundation"
K186|Reading Recovery|ents by specially trained and certified teachers; Reading Recovery, Leveled Literacy Intervention, Wilson Program, K
K186|Teacher's College Reading and Writing Project|"ryday 

Mathematics Program, Balanced Literacy and Teachers College Writing.  Academic intervention services 
include "
K186|Teacher's College Reading and Writing Project|"e part of our curriculum.  We are also part of the Teachers College 

+ 

Writing Workshop, which our teachers have b"
K186|Teacher's College Reading and Writing Project|"2009 are: 

•  Continuing our partnership with the Teachers College Writing Project for the fourth year. 
•  Continue "
K186|Leveled Literacy Intervention|"tions include; Wilson Program, 
Reading Recovery, Leveled Literacy Intervention, Kaplan Foundations, at-risk 
SETSS and after sch"
K186|Leveled Literacy Intervention|"trained and certified teachers; Reading Recovery, Leveled Literacy Intervention, Wilson Program, Kaplan Foundations. 
 
4.  High-"
K186|Fundations|"ct for the fourth year. 
•  Continue to implement Fundations instruction to all of our Kindergarten and Grade "
K186|Acuity|"t(s) of measure; 
projected gains 

Utilizing the Acuity Class Roster and Item Ananlysis Reports, teachers"
K186|Acuity|"esources in their home languages on the 

NYCDOE, Acuity, ARIS ParentLink and NYSED websites. 

•  Provide"
R064|EL Education|"gh School for International 
Studies, Marsh Avenue Expeditionary Learning School, and Hungerford School 
communities. 

By "
R064|EL Education|"gh 
School for International Studies, Marsh Avenue Expeditionary Learning School, and 
Hungerford School communities. 

 

"
R064|EL Education|"ducation, and job 
training. 

 
The Gaynor McCown Expeditionary Learning School will review all available data in order to"
R064|EL Education|"cation, as well as national 
organizations such as Expeditionary Learning Schools and New York City Outward Bound. New 
tea"
R064|EL Education|" 

TITLE 1 SCHOOL/PARENT COMPACT 

 
Gaynor McCown Expeditionary Learning School and the parents of the students participat"
R064|EL Education|"-2010. 
 
School Responsibilities 
 
Gaynor McCown Expeditionary Learning School will: 

1.  Provide high-quality curriculu"
R064|EL Education|" 
importance of standards alignment.  Further, the Expeditionary Learning model places heavy emphasis on the often-overlook"
R064|EL Education|"and mapped the English curriculum according to the Expeditionary Learning model, drawing the Learning Targets 
directly fro"
R064|EL Education|" the work going on the other disciplines using the Expeditionary Learning model.  They will provide real 
world opportuniti"
X549|Acuity|"hool teachers use Scantron Performance Series and Acuity Assessments to inform 

and differentiate instruc"
K179|Pearson|"of a school wide reading program, Reading Street, Pearson Scott Foresman in grades 1-5 and 
   My Sidewalks"
K179|Pearson|"010 school year, we will implement My Sidewalks, 
Pearson Scott Foresman to differentiate instruction and s"
K179|Pearson|"10 school year, 
we will implement Reading Street Pearson Scott Foresman as the core curriculum with a inte"
K179|Pearson|"ulum with a intensive 
supplemental My Sidewalks, Pearson Scott Foresman to differentiate instruction and s"
K179|Pearson|"mplement My 
   Sidewalks Intensive Intervention, Pearson Scott Foresman. 
● Differentiation of instruction"
K179|Pearson|"hers. 
● Outside consultants from Reading Street, Pearson Scott 
   Foresman will provide professional deve"
K179|Pearson|"ol year.   
● September 2009 Baseline Assessment, Pearson Scott 
   Foresman.  
● Progress on Every 6 weeks"
K179|Pearson|"f 
   school wide reading program, Reading Street Pearson 
   Scott Foresman. 
● Teachers follow a research"
K179|Pearson|"professional development for teacher support, 
   Pearson Scott Foresman. 
● Training in ESL methodologies "
K179|Pearson|"nt administered  
● Progress on End of Unit test, Pearson Scott Foresman 
● Teacher Made Test 
● Student Jo"
K179|Pearson|"etting Ready for the 
NYSESLET, Reading Street by Pearson Scott 
Foresman: ELL supplemental component and 
"
K179|Pearson|"010 school year, we will 
implement My Sidewalks, Pearson to differentiate instruction and support the acad"
K179|Pearson|" standards- based program titled Reading Street, 
Pearson Scott Foresman, which follows the Response to Int"
K179|Reading Recovery|"oughout the school 
    year. 
 
● Maintained the Reading Recovery Program, with three teachers to target students a"
K179|Reading Recovery|"en Service 
is Provided 
During the 
school day 

Reading Recovery: 
This program is 
intended for 
students who hav"
K179|Reading Recovery|"mic intervention programs (AIS), such as Wilson, 
Reading Recovery, Leveled Literacy Intervention, or additional sup"
K179|Soar To Success|"active read aloud focusing on reading 
strategies, Soar to Success – a reading intervention program,  Teachers Colleg"
K179|Teacher's College Reading and Writing Project|"es to assist and increase parent involvement 
   ○ Teacher’s College Collaboration for student teachers in TESOL 
   ○ "
K179|Teacher's College Reading and Writing Project|"Soar to Success – a reading intervention program,  Teachers College units of study in reading 
and writing, touchstone"
K179|Teacher's College Reading and Writing Project|"reading 
and writing, touchstone and mentor texts, Teachers College writing sets, technological resources, Avenues 
Re"
K179|Leveled Literacy Intervention|"rograms (AIS), such as Wilson, 
Reading Recovery, Leveled Literacy Intervention, or additional support. 

•  The Pre-Referral Int"
K179|Reading Street|"For the 2009-2010 school year, 
we will implement Reading Street Pearson Scott Foresman as the core curriculum wit"
K179|Reading Street|"l education teachers. 
● Outside consultants from Reading Street, Pearson Scott 
   Foresman will provide professi"
K179|Reading Street|"mplementation of 
   school wide reading program, Reading Street Pearson 
   Scott Foresman. 
● Teachers follow a "
K179|Reading Street|"the UFT Teacher Center. 
● Parents are provided a Reading Street access code for their 
   child to assist with ho"
K179|Reading Street|"tion text books: Getting Ready for the 
NYSESLET, Reading Street by Pearson Scott 
Foresman: ELL supplemental comp"
K179|Reading Street|"ement a research, standards- based program titled Reading Street, 
Pearson Scott Foresman, which follows the Respo"
K179|Fountas and Pinnell|" a new UFT Teacher Resource Center 
● Utilize the Fountas and Pinnell Benchmark Assessment tool in all grades in order "
K179|Fountas and Pinnell|"ar test scores for students in 
   grades 3-5. 
● Fountas and Pinnell Benchmark System used to track and 
   monitor st"
K179|Fountas and Pinnell|"rs and classroom teachers. 
 
Our school uses the Fountas and Pinnell Benchmark Reading Assessment system which is admi"
K179|Fountas and Pinnell|"   Obtaining data using assessment tools, such as Fountas and Pinnell Benchmark 
        Assessment, Everyday Math Unit"
K179|Fountas and Pinnell|"e initiated the school wide implementation of the Fountas and Pinnell Benchmark Assessment during the 
2008-2009 school"
K179|Acuity|"apter 57. 
● Teachers utilize data retrieved from Acuity:  

Subject/Area (where relevant): 
 
Annual Goal"
K179|Acuity|"ill use periodic assessments (3X a year) from 
   Acuity: Predictive and Instructionally Targeted 
   Asse"
K179|Acuity|"ormance. 
● Data specialist will utilize ARIS and Acuity systems and 
   disseminate data to appropriate s"
K179|Acuity|"ormance. 
● Data specialist will utilize ARIS and Acuity systems and 
   disseminate data to appropriate s"
M520|IDO|"dents not complying will be processed – 
names and ID #s taken, parents notified and notations made on t"
M520|Acuity|" 
projected gains 

1.  Periodic Assessments (via Acuity) to measure results of standards-based 
and targe"
M520|Acuity|"RIS, (Achievement Reporting & Innovation System), Acuity 
Reports, HSTW (High Schools that Work) Survey Da"
M520|Acuity|"yze a wide variety of assessment data, including (Acuity) periodic 
assessments to inform and modify curri"
M520|Acuity|"ship with BMCC 

1.  January Regents Results 
2.  Acuity Regents Predictive Results 

 
 
 
 
 
 
 
 
 

 "
Q237|Go Math!|"
We have met with considerable success with regard to Math scores over the last couple of years. 
We believe "
Q237|Rosetta Stone|"(Object 
Code 199) 

(e.g., $2,000) 

(Example: 2 Rosetta Stone language 
development software packages for 
afte"
X207|IDO|" C I T Y   D E P A R T M E N T   O F   E D U C A T I O N  

 

P.S. 207 

3030 Godwin Terrace Bronx, New "
X207|Fundations|"ehension Skills: 

Interactive Word Walls 
Use of Fundations program-trick words 
Guided Reading:  Purposeful "
X207|Fundations|"etc.). 
Small group instruction and one to one in Fundations, sidewalks during the extended day 
and during th"
X207|Fundations|" 

 

8:30-8:40 
Morning 
Routines  
8:40-9:10  
Fundations 
9:10-9:20  
Problem of the 
day 

Reading 

Work"
X207|Fundations|"5 

 

8:30-8:40 
Morning 
Routines  
8:40-9:10  
Fundations 
 9:10-9:20  
Problem of the 
day 
 

MUSIC 

8:3"
X207|Fundations|"USIC 

8:30-8:40 
Morning 
Routines  
8:40-9:10  
Fundations 
 9:10-9:20  
Problem of the 
day 
 
Math Worksho"
X207|Fundations|"
 
U 

8:30-8:40 
Morning 
Routines  
8:40-9:10  
Fundations 
 9:10-9:20  
Problem of the 
day 

Theme 

Mini-"
X207|Fundations|"
 
H 

8:30-8:40 
Morning 
Routines  
8:40-9:10  
Fundations 
 9:10-9:20  
Problem of the 
day 
 

Reading 

W"
K145|Pearson|"uage acquisition and vocabulary development). 
•  Pearson’s Success Maker and Scantron Performance Series 
"
K145|Pearson|" implemented. Some of the programs used are: 

•  Pearson’s Success Maker  
•  Scantron Performance Series/"
K145|Pearson|"s with supplemental materials and Math Steps  
•  Pearson/Scott Foresman online programs Knowledge Box (Mat"
K145|Pearson|"tended Day. 
Online, individualized programs:  

 Pearson/Scott Foresman Knowledge Box (Science) 

• 
•  Bu"
K145|Pearson|"
instruction. Some of the programs used are: 

•  Pearson/Scott Foresman:  Knowledge Box (Social Studies) 
"
K145|Pearson|"ms used 
for ELA academic intervention are ELLIS, Pearson’s Success Maker, Scholastic Guided Reading Librar"
K145|Pearson|".  Some of the programs used for 
Mathematics are Pearson’s SuccessMaker, Scantron Performance Series, Ever"
K145|Pearson|"0 A.M. – 
7:45 A.M.  We will also be implementing Pearson’s Words Their Way, word study program in grades 1"
K145|Teacher's College Reading and Writing Project|"nitoring of writing and the 
implementation of the Teachers College writing continuum rubric.  
 
In order to address "
K145|Teacher's College Reading and Writing Project|"onitoring of writing and the implementation of the Teachers College 
writing continuum rubric.  
To address the needs "
K145|Acuity|"includes the use of: Success Maker, Scantron, and Acuity which in addition to 
acclimating students to tes"
K145|Acuity|"includes the use of: Success Maker, Scantron, and Acuity which in addition to 
acclimating students to tes"
K145|Acuity|"includes the use of: Success Maker, Scantron, and Acuity which in addition to 
acclimating students to tes"
Q009|Passports|"grams that include: Wilson, Fundations, Ramp-
Up,  Passport  Voyager,  Treasury  of  Literature,  Great  Leaps,"
Q009|Read180|"tional in reading comprehension 
and writing.   
- Read 180 lab class implemented for AIS target population to"
Q009|Teacher's College Reading and Writing Project|"g and 
writing. Writing cluster teacher trained in Teachers College Reading and writing project works collaboratively "
Q009|Fundations|"y) 
Read 180 Lab-small group instruction (daily) 
Fundations(Wilson for grades K-2) para directed 1:1 and smal"
Q009|Acuity|"-11/20/09 
01/04/10-02/12/10 
04/01/10-06/18/10 
-Acuity predictive assessment to identify weakness in 

•"
Q009|Acuity|"
-Monitor student progress on Performance Series, Acuity and  Instructionally Targeted 
Assessment 
-Schoo"
M044|Fountas and Pinnell|"ar and ½ growth in reading progress according 
to Fountas and Pinnell/WRAP text gradient.   

Use of Data: 

  Teacher"
M044|Fountas and Pinnell|"g by 
moving two-three letter levels based on the Fountas and Pinnell letter level gradient.  

  Through conference n"
Q035|Reading Recovery|"s by providing AIS instruction during the day and Reading Recovery for our 
targeted non-reading first graders. We w"
Q035|Teacher's College Reading and Writing Project|"ly monitor 
the reading assessments, including the Teachers College Reading Class Assessments, and 
running records. A"
Q035|Teacher's College Reading and Writing Project|"he Schoolwide writing 
program originated from the Teachers College Reading and Writing Project to which it aligns. We"
Q035|Teacher's College Reading and Writing Project|"t in written artifacts and oral presentations. The Teachers College reading curriculum is integrated 
with the Schoolw"
Q035|Acuity|"pecifically comprehension 
skills as evidenced by Acuity Predictive assessments 
and Teacher College Readi"
Q035|Acuity|"Annual School Report Card, School Quality Review, Acuity, 
ARIS, ECLAS, State Assessments           CEP, T"
Q035|Acuity|" determine student needs. 
Diagnostic tools (i.e. Acuity, Reading and Math Achievement Indicators, State t"
Q035|Acuity|"ministered at 
the beginning of each school year. Acuity is used in addition and the academic intervention"
Q035|Acuity|"ses the results to assess and meet student needs. Acuity and Running Records are administered at 
the end "
Q035|Acuity|" SS Science), other formal 
assessments  (ECLAS2, Acuity) and informal data, such as Fountas & Pinell read"
X011|Teacher's College Reading and Writing Project|"support staff. 
 
This is our second year with the Teachers College Reading and Writing Project. Teachers attend 
Prof"
X011|Teacher's College Reading and Writing Project|"evelopment workshops throughout the school year at Teachers College (TC). 
Additionally, TC Staff Developers conduct l"
X011|Teacher's College Reading and Writing Project|"improve literacy instruction. Our partnership with Teachers College continues to strengthen our 
work as professionals"
X011|Teacher's College Reading and Writing Project|"To deepen this work, we have aligned our work with Teachers College throughout grades K-4. The 
2009 – 2010 school yea"
X011|Teacher's College Reading and Writing Project|"Listening and Speaking. We are very fortunate that Teachers College uses data to guide curriculum 
development as this"
X011|Teacher's College Reading and Writing Project|"lum 
development as this a priority at PS 11.  Our Teachers College consultants are meeting with each 
grade to develo"
X011|Teacher's College Reading and Writing Project|"ing at Literacy data in a new way. One of these is Teachers College 
Assessment Pro. The teachers are able to enter th"
X011|Teacher's College Reading and Writing Project|"irst grade, to support this goal. 
 
Our work with Teachers College offers Professional Development opportunities for "
X011|Teacher's College Reading and Writing Project|"ches and teachers to develop best practices. Using Teachers College Reading Writing 
Assessment to include the support"
X011|Teacher's College Reading and Writing Project|"ta for instruction 
through lab sites supported by Teachers College consultants. 
 
After reflecting on the Environmen"
X011|Teacher's College Reading and Writing Project|"ent based on the results. 
With the support of our Teachers College consultant we now have three cohorts that are lear"
X011|Teacher's College Reading and Writing Project|"will facilitate Saturday planning sessions for our Teachers College consultants 
and teachers to create monthly Units "
X011|Teacher's College Reading and Writing Project|". 

 
 Teachers in grades K-4 will administer the Teachers College Reading and Writing Project 

(TCRWP) Assessments "
X011|Teacher's College Reading and Writing Project|"
students‘ data. 
 
• Teachers will administer the Teachers College Reading and Writing (TCRWP) Assessments 
three tim"
X011|Teacher's College Reading and Writing Project|"will facilitate Saturday planning sessions for our Teachers College consultants 
and teachers to create monthly Units "
X011|Teacher's College Reading and Writing Project|"ofessional 

learning opportunities, Lab Sites and Teachers College Calendar Days 

 
 Teachers turnkey their profess"
X011|Teacher's College Reading and Writing Project|" 
personal goals 

 
 Through the facilitation of Teachers College Consultants comprehensive Units of Study are 

bei"
X011|Teacher's College Reading and Writing Project|ignment of Bilingual literacy instruction with the Teachers College Reading and Writing Project curriculum, including 
X011|Teacher's College Reading and Writing Project|"nd 
aligned with the work the school is doing with Teachers College in areas such as Professional Development and Curr"
X011|Teacher's College Reading and Writing Project|"teachers follow the same 
curriculum produced with Teachers College consultants. The Spanish language continues to be "
X011|Teacher's College Reading and Writing Project|ignment of Bilingual literacy instruction with the Teachers College Reading and Writing Project curriculum, including 
X011|Teacher's College Reading and Writing Project|"nd development by deepening our relationships with Teachers College and other 
consultants. 
• Providing scheduling op"
X011|Teacher's College Reading and Writing Project|"assessments that take place on a regular basis. 
• Teachers College Assessment- Last year we begun a partnership with "
X011|Teacher's College Reading and Writing Project|"lly on an ongoing basis. 

• Our relationship with Teachers College allows our administration and teachers to receive "
X011|Teacher's College Reading and Writing Project|"l Development at Teachers 
College. 
• We have two Teachers College consultants that come to PS 11. They provide numer"
X011|Teacher's College Reading and Writing Project|"ddy Teachers 
o Monthly planning sessions with our Teachers College consultants 
o New Teacher Professional Learning 
"
X011|Teacher's College Reading and Writing Project|"fferent segments of the student 
population 
• Our Teachers College consultants look at data with teachers and assist "
X011|Teacher's College Reading and Writing Project|"e 
consists of the Executive Team, Literacy Coach, Teachers College Consultants, an Inquiry Team member, an AIS provid"
X011|Teacher's College Reading and Writing Project|port Specialists). Presently, our consultants from Teachers College are providing support in the redesign of our Curri
X011|Teacher's College Reading and Writing Project|"opment through the city, Network, Bronx 
BETAC and Teachers College is made available.  
 
 
4.2: Indicate your determ"
X011|Teacher's College Reading and Writing Project|"ts‘ reading comprehension level as assessed by the TCRWP Assessment 
• Differentiated instruction 
• Incre"
X011|Teacher's College Reading and Writing Project|"ual students. 
 
• Teachers will be trained to use TCRWP Assessment Pro as a tool to gather and analyze 
s"
X011|Teacher's College Reading and Writing Project|" strategically use various streams of data such as TCRWP Assessments, ELA 
Simulations, ELA Predictives, E"
X011|Fundations|"uble Dose reinforces instruction taught using our Fundations program, 
specifically targeting phonemic awarene"
X011|Fundations|" will offer individual help. 
Readers Theatre and Fundations are resources to be utilized for this subgroup of"
X011|Fundations|"ent opportunities to further the understanding of Fundations. 

o Training in the program 
o Demonstration Les"
X011|Fundations|"garten and first graders receive a Double Dose of Fundations from our AIS providers. 
• Second through fourth "
X011|Acuity|"ly use various streams of data such as Unit Test, Acuity, ARIS, Math  
Simulations, and Math Predictives t"
X011|Acuity|"LA 
Simulations, ELA Predictives, EDM Unit Tests, Acuity, ARIS, Math Simulations, and Math 
Predictives to"
X011|Acuity|"reparation 
for these assessments, PS 11 utilizes Acuity to administer predictives and ITAs. We also admin"
K353|Amplify|ased, using social studies and science concepts to amplify ELL’s language development. Students are able to i
X005|Teacher's College Reading and Writing Project|"agues. Teachers, Administrators and coaches attend Teachers College Professional Development Calendar 
Days as well as"
X005|Teacher's College Reading and Writing Project|"s to Leadership Learning Support Organization  and Teacher’s College workshops  
•  Provide year long mentoring to new "
X005|Teacher's College Reading and Writing Project|"cial Studies and Mathematics as well 
as the Arts. Teachers College units of study are used in reading and writing ins"
X005|Teacher's College Reading and Writing Project|" implementation of The Reading and Writing Project Teachers College Comprehensive Balanced Literacy 
Approach  for  re"
X005|Teacher's College Reading and Writing Project|"ll participate in The Reading and 
Writing Project Teachers College keeping in mind the students’ English proficiency "
X005|Teacher's College Reading and Writing Project|"s Workshop with an emphasis on “Word Work” and the Teachers College units of study for 
Reading and Writing based on t"
X005|Teacher's College Reading and Writing Project|"ping  of 
students. 

literacy block utilizing the Teachers College units of Study in Reading and Writing based on the"
X005|Teacher's College Reading and Writing Project|"lso utilize Balanced Literacy Techniques using the Teachers College Reading /Writing Project mini-
lesson model, Total"
X005|Teacher's College Reading and Writing Project|"ts of the Readers and the 
Writers Workshop during Teachers College Calendar days, in-house  Teachers College Consulta"
X005|Teacher's College Reading and Writing Project|p during Teachers College Calendar days, in-house  Teachers College Consultant days for K-2 and 3-5 and Leadership Sup
X005|Teacher's College Reading and Writing Project|"cable   

 Not Applicable 

•  Continuation of the Teacher’s College Reading and Writing Curriculum  
•  Continuation o"
